2020
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/sifilisadquiridabr.def
Acquired Syphilis
"Município de residência";"Em Branco/ign";"Total"
"312670 FRANCISCO SA";16;16
"312675 FRANCISCOPOLIS";23;23
"312680 FREI GASPAR";9;9
"312690 FREI INOCENCIO";18;18
"312700 FRONTEIRA";35;35
"312707 FRUTA DE LEITE";1;1
"312710 FRUTAL";298;298
"312720 FUNILANDIA";1;1
"312730 GALILEIA";22;22
"312733 GAMELEIRAS";1;1
"312737 GOIABEIRA";4;4
"312738 GOIANA";4;4
"312740 GONCALVES";5;5
"312750 GONZAGA";6;6
"312760 GOUVEIA";10;10
"312770 GOVERNADOR VALADARES";1673;1673
"312800 GUANHAES";98;98
"312810 GUAPE";22;22
"312825 GUARACIAMA";1;1
"312830 GUARANESIA";10;10
"312840 GUARANI";4;4
"312850 GUARARA";1;1
"312860 GUARDA-MOR";3;3
"312870 GUAXUPE";40;40
"312880 GUIDOVAL";27;27
"312890 GUIMARANIA";8;8
"312900 GUIRICEMA";11;11
"312910 GURINHATA";9;9
"312920 HELIODORA";2;2
"312930 IAPU";9;9
"312940 IBERTIOGA";9;9
"312950 IBIA";54;54
"312960 IBIAI";18;18
"312970 IBIRACI";24;24
"312980 IBIRITE";687;687
"312990 IBITIURA DE MINAS";11;11
"313000 IBITURUNA";11;11
"313010 IGARAPE";70;70
"313020 IGARATINGA";29;29
"313030 IGUATAMA";9;9
"313040 IJACI";3;3
"313050 ILICINEA";10;10
"313055 IMBE DE MINAS";3;3
"313060 INCONFIDENTES";9;9
"313070 INDIANOPOLIS";5;5
"313080 INGAI";1;1
"313090 INHAPIM";49;49
"313100 INHAUMA";19;19
"313110 INIMUTABA";13;13
"313115 IPABA";100;100
"313120 IPANEMA";26;26
"313130 IPATINGA";1767;1767
"313140 IPIACU";4;4
"313150 IPUIUNA";4;4
"313170 ITABIRA";144;144
"313180 ITABIRINHA";16;16
"313190 ITABIRITO";142;142
"313210 ITACARAMBI";7;7
"313220 ITAGUARA";7;7
"313230 ITAIPE";7;7
"313240 ITAJUBA";328;328
"313250 ITAMARANDIBA";159;159
"313260 ITAMARATI DE MINAS";14;14
"313270 ITAMBACURI";37;37
"313280 ITAMBE DO MATO DENTRO";1;1
"313290 ITAMOGI";26;26
"313300 ITAMONTE";11;11
"313310 ITANHANDU";19;19
"313320 ITANHOMI";5;5
"313330 ITAOBIM";12;12
"313340 ITAPAGIPE";19;19
"313350 ITAPECERICA";15;15
"313360 ITAPEVA";17;17
"313370 ITATIAIUCU";2;2
"313375 ITAU DE MINAS";16;16
"313380 ITAUNA";154;154
"313390 ITAVERAVA";19;19
"313400 ITINGA";29;29
"313410 ITUETA";12;12
"313420 ITUIUTABA";234;234
"313430 ITUMIRIM";6;6
"313440 ITURAMA";88;88
"313450 ITUTINGA";4;4
"313460 JABOTICATUBAS";10;10
"313470 JACINTO";7;7
"313480 JACUI";1;1
"313490 JACUTINGA";14;14
"313505 JAIBA";18;18
"313507 JAMPRUCA";1;1
"313510 JANAUBA";40;40
"313520 JANUARIA";62;62
"313530 JAPARAIBA";8;8
"313535 JAPONVAR";1;1
"313540 JECEABA";17;17
"313545 JENIPAPO DE MINAS";1;1
"313550 JEQUERI";31;31
"313560 JEQUITAI";2;2
"313570 JEQUITIBA";4;4
"313580 JEQUITINHONHA";8;8
"313590 JESUANIA";2;2
"313600 JOAIMA";6;6
"313610 JOANESIA";4;4
"313620 JOAO MONLEVADE";324;324
"313630 JOAO PINHEIRO";87;87
"313640 JOAQUIM FELICIO";1;1
"313650 JORDANIA";1;1
"313652 JOSE GONCALVES DE MINAS";1;1
"313655 JOSE RAYDAN";3;3
"313660 NOVA UNIAO";3;3
"313665 JUATUBA";105;105
"313670 JUIZ DE FORA";2663;2663
"313680 JURAMENTO";1;1
"313690 JURUAIA";11;11
"313700 LADAINHA";15;15
"313710 LAGAMAR";5;5
"313720 LAGOA DA PRATA";141;141
"313740 LAGOA DOURADA";10;10
"313750 LAGOA FORMOSA";68;68
"313753 LAGOA GRANDE";6;6
"313760 LAGOA SANTA";141;141
"313770 LAJINHA";10;10
"313780 LAMBARI";8;8
"313790 LAMIM";11;11
"313800 LARANJAL";11;11
"313810 LASSANCE";10;10
"313820 LAVRAS";140;140
"313830 LEANDRO FERREIRA";8;8
"313835 LEME DO PRADO";6;6
"313840 LEOPOLDINA";69;69
"313850 LIBERDADE";5;5
"313860 LIMA DUARTE";19;19
"313862 LIMEIRA DO OESTE";9;9
"313865 LONTRA";1;1
"313867 LUISBURGO";14;14
"313868 LUISLANDIA";6;6
"313870 LUMINARIAS";2;2
"313880 LUZ";13;13
"313890 MACHACALIS";8;8
"313900 MACHADO";65;65
"313910 MADRE DE DEUS DE MINAS";3;3
"313920 MALACACHETA";20;20
"313930 MANGA";16;16
"313940 MANHUACU";358;358
"313950 MANHUMIRIM";15;15
"313960 MANTENA";98;98
"313970 MARAVILHAS";3;3
"313980 MAR DE ESPANHA";23;23
"313990 MARIA DA FE";12;12
"314000 MARIANA";265;265
"314010 MARILAC";10;10
"314015 MARIO CAMPOS";46;46
"314020 MARIPA DE MINAS";4;4
"314030 MARLIERIA";4;4
"314050 MARTINHO CAMPOS";82;82
"314053 MARTINS SOARES";11;11
"314055 MATA VERDE";8;8
"314060 MATERLANDIA";6;6
"314070 MATEUS LEME";100;100
"314080 MATIAS BARBOSA";26;26
"314085 MATIAS CARDOSO";1;1
"314090 MATIPO";28;28
"314100 MATO VERDE";23;23
"314110 MATOZINHOS";69;69
"314120 MATUTINA";7;7
"314130 MEDEIROS";2;2
"314140 MEDINA";5;5
"314150 MENDES PIMENTEL";10;10
"314160 MERCES";11;11
"314170 MESQUITA";12;12
"314180 MINAS NOVAS";6;6
"314200 MIRABELA";6;6
"314210 MIRADOURO";3;3
"314220 MIRAI";23;23
"314230 MOEDA";13;13
"314240 MOEMA";3;3
"314260 MONSENHOR PAULO";5;5
"314270 MONTALVANIA";8;8
"314280 MONTE ALEGRE DE MINAS";5;5
"314290 MONTE AZUL";5;5
"314300 MONTE BELO";27;27
"314310 MONTE CARMELO";46;46
"314320 MONTE SANTO DE MINAS";44;44
"314330 MONTES CLAROS";925;925
"314340 MONTE SIAO";7;7
"314345 MONTEZUMA";10;10
"314350 MORADA NOVA DE MINAS";11;11
"314370 MORRO DO PILAR";3;3
"314380 MUNHOZ";4;4
"314390 MURIAE";306;306
"314400 MUTUM";13;13
"314410 MUZAMBINHO";39;39
"314430 NANUQUE";78;78
"314435 NAQUE";12;12
"314437 NATALANDIA";22;22
"314440 NATERCIA";2;2
"314450 NAZARENO";4;4
"314460 NEPOMUCENO";48;48
"314465 NINHEIRA";2;2
"314467 NOVA BELEM";1;1
"314470 NOVA ERA";32;32
"314480 NOVA LIMA";592;592
"314500 NOVA PONTE";47;47
"314505 NOVA PORTEIRINHA";3;3
"314510 NOVA RESENDE";12;12
"314520 NOVA SERRANA";318;318
"314530 NOVO CRUZEIRO";73;73
"314535 NOVO ORIENTE DE MINAS";10;10
"314537 NOVORIZONTE";1;1
"314560 OLIVEIRA";54;54
"314580 ONCA DE PITANGUI";2;2
"314585 ORATORIOS";7;7
"314587 ORIZANIA";1;1
"314590 OURO BRANCO";320;320
"314600 OURO FINO";11;11
"314610 OURO PRETO";157;157
"314620 OURO VERDE DE MINAS";1;1
"314625 PADRE CARVALHO";1;1
"314630 PADRE PARAISO";18;18
"314640 PAINEIRAS";10;10
"314650 PAINS";6;6
"314660 PAIVA";2;2
"314670 PALMA";3;3
"314675 PALMOPOLIS";1;1
"314690 PAPAGAIOS";45;45
"314700 PARACATU";224;224
"314710 PARA DE MINAS";429;429
"314720 PARAGUACU";83;83
"314730 PARAISOPOLIS";10;10
"314740 PARAOPEBA";29;29
"314760 PASSA QUATRO";3;3
"314770 PASSA TEMPO";9;9
"314780 PASSA-VINTE";1;1
"314790 PASSOS";298;298
"314800 PATOS DE MINAS";315;315
"314810 PATROCINIO";160;160
"314820 PATROCINIO DO MURIAE";7;7
"314830 PAULA CANDIDO";9;9
"314840 PAULISTAS";2;2
"314850 PAVAO";6;6
"314860 PECANHA";16;16
"314870 PEDRA AZUL";22;22
"314875 PEDRA BONITA";2;2
"314880 PEDRA DO ANTA";5;5
"314890 PEDRA DO INDAIA";1;1
"314900 PEDRA DOURADA";1;1
"314910 PEDRALVA";5;5
"314915 PEDRAS DE MARIA DA CRUZ";1;1
"314920 PEDRINOPOLIS";7;7
"314930 PEDRO LEOPOLDO";54;54
"314940 PEDRO TEIXEIRA";3;3
"314950 PEQUERI";3;3
"314960 PEQUI";6;6
"314970 PERDIGAO";14;14
"314980 PERDIZES";15;15
"314990 PERDOES";7;7
"314995 PERIQUITO";2;2
"315000 PESCADOR";9;9
"315010 PIAU";6;6
"315015 PIEDADE DE CARATINGA";8;8
"315030 PIEDADE DO RIO GRANDE";2;2
"315040 PIEDADE DOS GERAIS";1;1
"315050 PIMENTA";15;15
"315053 PINGO-D'AGUA";12;12
"315060 PIRACEMA";3;3
"315070 PIRAJUBA";16;16
"315080 PIRANGA";11;11
"315100 PIRANGUINHO";2;2
"315110 PIRAPETINGA";14;14
"315120 PIRAPORA";152;152
"315130 PIRAUBA";12;12
"315140 PITANGUI";45;45
"315150 PIUMHI";145;145
"315160 PLANURA";24;24
"315170 POCO FUNDO";23;23
"315180 POCOS DE CALDAS";401;401
"315190 POCRANE";4;4
"315200 POMPEU";163;163
"315210 PONTE NOVA";149;149
"315217 PONTO DOS VOLANTES";8;8
"315220 PORTEIRINHA";36;36
"315230 PORTO FIRME";2;2
"315240 POTE";17;17
"315250 POUSO ALEGRE";361;361
"315260 POUSO ALTO";4;4
"315270 PRADOS";8;8
"315280 PRATA";71;71
"315290 PRATAPOLIS";14;14
"315300 PRATINHA";7;7
"315310 PRESIDENTE BERNARDES";11;11
"315320 PRESIDENTE JUSCELINO";29;29
"315330 PRESIDENTE KUBITSCHEK";6;6
"315340 PRESIDENTE OLEGARIO";11;11
"315350 ALTO JEQUITIBA";19;19
"315360 PRUDENTE DE MORAIS";8;8
"315370 QUARTEL GERAL";3;3
"315380 QUELUZITO";1;1
"315390 RAPOSOS";34;34
"315400 RAUL SOARES";16;16
"315410 RECREIO";2;2
"315415 REDUTO";11;11
"315420 RESENDE COSTA";7;7
"315430 RESPLENDOR";33;33
"315440 RESSAQUINHA";5;5
"315445 RIACHINHO";12;12
"315450 RIACHO DOS MACHADOS";14;14
"315460 RIBEIRAO DAS NEVES";817;817
"315470 RIBEIRAO VERMELHO";8;8
"315480 RIO ACIMA";19;19
"315490 RIO CASCA";14;14
"315500 RIO DOCE";1;1
"315510 RIO DO PRADO";7;7
"315520 RIO ESPERA";11;11
"315530 RIO MANSO";8;8
"315540 RIO NOVO";9;9
"315550 RIO PARANAIBA";14;14
"315560 RIO PARDO DE MINAS";21;21
"315570 RIO PIRACICABA";17;17
"315580 RIO POMBA";59;59
"315590 RIO PRETO";2;2
"315600 RIO VERMELHO";3;3
"315610 RITAPOLIS";5;5
"315620 ROCHEDO DE MINAS";6;6
"315630 RODEIRO";26;26
"315650 RUBELITA";1;1
"315660 RUBIM";8;8
"315670 SABARA";539;539
"315680 SABINOPOLIS";12;12
"315690 SACRAMENTO";171;171
"315700 SALINAS";23;23
"315710 SALTO DA DIVISA";1;1
"315720 SANTA BARBARA";42;42
"315725 SANTA BARBARA DO LESTE";7;7
"315727 SANTA BARBARA DO MONTE VERDE";6;6
"315730 SANTA BARBARA DO TUGURIO";5;5
"315733 SANTA CRUZ DE MINAS";32;32
"315740 SANTA CRUZ DO ESCALVADO";2;2
"315750 SANTA EFIGENIA DE MINAS";3;3
"315760 SANTA FE DE MINAS";3;3
"315765 SANTA HELENA DE MINAS";12;12
"315770 SANTA JULIANA";17;17
"315780 SANTA LUZIA";983;983
"315790 SANTA MARGARIDA";6;6
"315800 SANTA MARIA DE ITABIRA";6;6
"315810 SANTA MARIA DO SALTO";1;1
"315820 SANTA MARIA DO SUACUI";16;16
"315840 SANTANA DE CATAGUASES";1;1
"315850 SANTANA DE PIRAPAMA";1;1
"315860 SANTANA DO DESERTO";4;4
"315880 SANTANA DO JACARE";5;5
"315890 SANTANA DO MANHUACU";3;3
"315895 SANTANA DO PARAISO";192;192
"315900 SANTANA DO RIACHO";20;20
"315910 SANTANA DOS MONTES";6;6
"315920 SANTA RITA DE CALDAS";6;6
"315935 SANTA RITA DE MINAS";14;14
"315940 SANTA RITA DE IBITIPOCA";3;3
"315950 SANTA RITA DO ITUETO";8;8
"315960 SANTA RITA DO SAPUCAI";27;27
"315980 SANTA VITORIA";74;74
"315990 SANTO ANTONIO DO AMPARO";13;13
"316000 SANTO ANTONIO DO AVENTUREIRO";2;2
"316010 SANTO ANTONIO DO GRAMA";3;3
"316020 SANTO ANTONIO DO ITAMBE";6;6
"316030 SANTO ANTONIO DO JACINTO";18;18
"316040 SANTO ANTONIO DO MONTE";44;44
"316045 SANTO ANTONIO DO RETIRO";7;7
"316060 SANTO HIPOLITO";11;11
"316070 SANTOS DUMONT";51;51
"316090 SAO BRAS DO SUACUI";8;8
"316095 SAO DOMINGOS DAS DORES";1;1
"316100 SAO DOMINGOS DO PRATA";4;4
"316105 SAO FELIX DE MINAS";2;2
"316110 SAO FRANCISCO";32;32
"316120 SAO FRANCISCO DE PAULA";2;2
"316130 SAO FRANCISCO DE SALES";12;12
"316140 SAO FRANCISCO DO GLORIA";2;2
"316150 SAO GERALDO";10;10
"316160 SAO GERALDO DA PIEDADE";5;5
"316165 SAO GERALDO DO BAIXIO";8;8
"316170 SAO GONCALO DO ABAETE";6;6
"316180 SAO GONCALO DO PARA";27;27
"316190 SAO GONCALO DO RIO ABAIXO";11;11
"316200 SAO GONCALO DO SAPUCAI";14;14
"316210 SAO GOTARDO";17;17
"316220 SAO JOAO BATISTA DO GLORIA";16;16
"316225 SAO JOAO DA LAGOA";2;2
"316240 SAO JOAO DA PONTE";2;2
"316245 SAO JOAO DAS MISSOES";5;5
"316250 SAO JOAO DEL REI";251;251
"316255 SAO JOAO DO MANHUACU";18;18
"316257 SAO JOAO DO MANTENINHA";2;2
"316260 SAO JOAO DO ORIENTE";4;4
"316265 SAO JOAO DO PACUI";1;1
"316270 SAO JOAO DO PARAISO";7;7
"316280 SAO JOAO EVANGELISTA";23;23
"316290 SAO JOAO NEPOMUCENO";31;31
"316292 SAO JOAQUIM DE BICAS";110;110
"316294 SAO JOSE DA BARRA";11;11
"316295 SAO JOSE DA LAPA";84;84
"316300 SAO JOSE DA SAFIRA";4;4
"316310 SAO JOSE DA VARGINHA";8;8
"316350 SAO JOSE DO JACURI";7;7
"316360 SAO JOSE DO MANTIMENTO";2;2
"316370 SAO LOURENCO";34;34
"316380 SAO MIGUEL DO ANTA";2;2
"316400 SAO PEDRO DOS FERROS";3;3
"316410 SAO PEDRO DO SUACUI";2;2
"316420 SAO ROMAO";7;7
"316430 SAO ROQUE DE MINAS";8;8
"316440 SAO SEBASTIAO DA BELA VISTA";10;10
"316443 SAO SEBASTIAO DA VARGEM ALEGRE";1;1
"316447 SAO SEBASTIAO DO ANTA";8;8
"316450 SAO SEBASTIAO DO MARANHAO";1;1
"316460 SAO SEBASTIAO DO OESTE";8;8
"316470 SAO SEBASTIAO DO PARAISO";115;115
"316480 SAO SEBASTIAO DO RIO PRETO";1;1
"316490 SAO SEBASTIAO DO RIO VERDE";2;2
"316500 SAO TIAGO";5;5
"316510 SAO TOMAS DE AQUINO";22;22
"316520 SAO THOME DAS LETRAS";8;8
"316530 SAO VICENTE DE MINAS";6;6
"316540 SAPUCAI-MIRIM";20;20
"316550 SARDOA";2;2
"316553 SARZEDO";129;129
"316555 SETUBINHA";10;10
"316557 SENADOR AMARAL";11;11
"316560 SENADOR CORTES";9;9
"316570 SENADOR FIRMINO";18;18
"316590 SENADOR MODESTINO GONCALVES";9;9
"316600 SENHORA DE OLIVEIRA";5;5
"316620 SENHORA DOS REMEDIOS";11;11
"316650 SERRA AZUL DE MINAS";3;3
"316670 SERRA DOS AIMORES";15;15
"316680 SERRA DO SALITRE";34;34
"316690 SERRANIA";14;14
"316695 SERRANOPOLIS DE MINAS";4;4
"316710 SERRO";22;22
"316720 SETE LAGOAS";753;753
"316730 SILVEIRANIA";7;7
"316740 SILVIANOPOLIS";3;3
"316750 SIMAO PEREIRA";4;4
"316760 SIMONESIA";21;21
"316770 SOBRALIA";12;12
"316780 SOLEDADE DE MINAS";1;1
"316790 TABULEIRO";13;13
"316800 TAIOBEIRAS";79;79
"316805 TAPARUBA";3;3
"316810 TAPIRA";1;1
"316830 TAQUARACU DE MINAS";1;1
"316840 TARUMIRIM";6;6
"316850 TEIXEIRAS";9;9
"316860 TEOFILO OTONI";248;248
"316870 TIMOTEO";320;320
"316880 TIRADENTES";32;32
"316890 TIROS";8;8
"316900 TOCANTINS";123;123
"316905 TOCOS DO MOJI";1;1
"316910 TOLEDO";7;7
"316920 TOMBOS";10;10
"316930 TRES CORACOES";177;177
"316935 TRES MARIAS";54;54
"316940 TRES PONTAS";99;99
"316950 TUMIRITINGA";8;8
"316960 TUPACIGUARA";25;25
"316970 TURMALINA";28;28
"316980 TURVOLANDIA";3;3
"316990 UBA";704;704
"317005 UBAPORANGA";15;15
"317010 UBERABA";973;973
"317020 UBERLANDIA";1236;1236
"317030 UMBURATIBA";1;1
"317040 UNAI";139;139
"317043 UNIAO DE MINAS";1;1
"317047 URUANA DE MINAS";3;3
"317050 URUCANIA";11;11
"317052 URUCUIA";5;5
"317057 VARGEM ALEGRE";1;1
"317065 VARGEM GRANDE DO RIO PARDO";2;2
"317070 VARGINHA";481;481
"317075 VARJAO DE MINAS";6;6
"317080 VARZEA DA PALMA";125;125
"317090 VARZELANDIA";1;1
"317100 VAZANTE";58;58
"317103 VERDELANDIA";3;3
"317107 VEREDINHA";1;1
"317110 VERISSIMO";3;3
"317115 VERMELHO NOVO";1;1
"317120 VESPASIANO";433;433
"317130 VICOSA";437;437
"317140 VIEIRAS";2;2
"317150 MATHIAS LOBATO";7;7
"317160 VIRGEM DA LAPA";11;11
"317170 VIRGINIA";5;5
"317180 VIRGINOPOLIS";11;11
"317190 VIRGOLANDIA";1;1
"317200 VISCONDE DO RIO BRANCO";187;187
"317220 WENCESLAU BRAZ";4;4
"320010 AFONSO CLAUDIO";111;111
"320013 AGUIA BRANCA";2;2
"320016 AGUA DOCE DO NORTE";7;7
"320020 ALEGRE";79;79
"320030 ALFREDO CHAVES";7;7
"320035 ALTO RIO NOVO";4;4
"320040 ANCHIETA";230;230
"320050 APIACA";27;27
"320060 ARACRUZ";221;221
"320070 ATILIO VIVACQUA";10;10
"320080 BAIXO GUANDU";14;14
"320090 BARRA DE SAO FRANCISCO";91;91
"320100 BOA ESPERANCA";39;39
"320110 BOM JESUS DO NORTE";13;13
"320115 BREJETUBA";6;6
"320120 CACHOEIRO DE ITAPEMIRIM";691;691
"320130 CARIACICA";1802;1802
"320140 CASTELO";121;121
"320150 COLATINA";531;531
"320160 CONCEICAO DA BARRA";66;66
"320170 CONCEICAO DO CASTELO";16;16
"320180 DIVINO DE SAO LOURENCO";4;4
"320190 DOMINGOS MARTINS";53;53
"320200 DORES DO RIO PRETO";14;14
"320210 ECOPORANGA";26;26
"320220 FUNDAO";57;57
"320225 GOVERNADOR LINDENBERG";11;11
"320230 GUACUI";54;54
"320240 GUARAPARI";890;890
"320245 IBATIBA";75;75
"320250 IBIRACU";24;24
"320255 IBITIRAMA";9;9
"320260 ICONHA";14;14
"320265 IRUPI";29;29
"320270 ITAGUACU";15;15
"320280 ITAPEMIRIM";111;111
"320290 ITARANA";15;15
"320300 IUNA";71;71
"320305 JAGUARE";67;67
"320310 JERONIMO MONTEIRO";48;48
"320313 JOAO NEIVA";49;49
"320316 LARANJA DA TERRA";9;9
"320320 LINHARES";1130;1130
"320330 MANTENOPOLIS";7;7
"320332 MARATAIZES";107;107
"320334 MARECHAL FLORIANO";51;51
"320335 MARILANDIA";26;26
"320340 MIMOSO DO SUL";54;54
"320350 MONTANHA";56;56
"320360 MUCURICI";9;9
"320370 MUNIZ FREIRE";43;43
"320380 MUQUI";28;28
"320390 NOVA VENECIA";111;111
"320400 PANCAS";17;17
"320405 PEDRO CANARIO";68;68
"320410 PINHEIROS";79;79
"320420 PIUMA";76;76
"320425 PONTO BELO";8;8
"320430 PRESIDENTE KENNEDY";153;153
"320435 RIO BANANAL";40;40
"320440 RIO NOVO DO SUL";34;34
"320450 SANTA LEOPOLDINA";16;16
"320455 SANTA MARIA DE JETIBA";57;57
"320460 SANTA TERESA";87;87
"320465 SAO DOMINGOS DO NORTE";30;30
"320470 SAO GABRIEL DA PALHA";132;132
"320480 SAO JOSE DO CALCADO";12;12
"320490 SAO MATEUS";625;625
"320495 SAO ROQUE DO CANAA";12;12
"320500 SERRA";2964;2964
"320501 SOORETAMA";63;63
"320503 VARGEM ALTA";38;38
"320506 VENDA NOVA DO IMIGRANTE";103;103
"320510 VIANA";312;312
"320515 VILA PAVAO";11;11
"320517 VILA VALERIO";20;20
"320520 VILA VELHA";3192;3192
"320530 VITORIA";3176;3176
"330010 ANGRA DOS REIS";422;422
"330015 APERIBE";9;9
"330020 ARARUAMA";174;174
"330022 AREAL";16;16
"330023 ARMACAO DOS BUZIOS";101;101
"330025 ARRAIAL DO CABO";54;54
"330030 BARRA DO PIRAI";110;110
"330040 BARRA MANSA";37;37
"330045 BELFORD ROXO";1480;1480
"330050 BOM JARDIM";5;5
"330060 BOM JESUS DO ITABAPOANA";63;63
"330070 CABO FRIO";726;726
"330080 CACHOEIRAS DE MACACU";148;148
"330090 CAMBUCI";5;5
"330093 CARAPEBUS";10;10
"330095 COMENDADOR LEVY GASPARIAN";3;3
"330100 CAMPOS DOS GOYTACAZES";626;626
"330110 CANTAGALO";35;35
"330115 CARDOSO MOREIRA";4;4
"330120 CARMO";11;11
"330130 CASIMIRO DE ABREU";93;93
"330140 CONCEICAO DE MACABU";48;48
"330150 CORDEIRO";16;16
"330170 DUQUE DE CAXIAS";1465;1465
"330180 ENGENHEIRO PAULO DE FRONTIN";6;6
"330185 GUAPIMIRIM";246;246
"330187 IGUABA GRANDE";57;57
"330190 ITABORAI";811;811
"330200 ITAGUAI";262;262
"330205 ITALVA";2;2
"330210 ITAOCARA";7;7
"330220 ITAPERUNA";7;7
"330225 ITATIAIA";33;33
"330227 JAPERI";1566;1566
"330230 LAJE DO MURIAE";12;12
"330240 MACAE";1235;1235
"330245 MACUCO";3;3
"330250 MAGE";1379;1379
"330260 MANGARATIBA";149;149
"330270 MARICA";657;657
"330280 MENDES";6;6
"330285 MESQUITA";678;678
"330290 MIGUEL PEREIRA";42;42
"330300 MIRACEMA";14;14
"330310 NATIVIDADE";1;1
"330320 NILOPOLIS";323;323
"330330 NITEROI";2530;2530
"330340 NOVA FRIBURGO";19;19
"330350 NOVA IGUACU";4325;4325
"330360 PARACAMBI";77;77
"330370 PARAIBA DO SUL";41;41
"330380 PARATY";16;16
"330385 PATY DO ALFERES";48;48
"330390 PETROPOLIS";2191;2191
"330395 PINHEIRAL";32;32
"330400 PIRAI";62;62
"330410 PORCIUNCULA";11;11
"330411 PORTO REAL";51;51
"330412 QUATIS";5;5
"330414 QUEIMADOS";492;492
"330415 QUISSAMA";49;49
"330420 RESENDE";152;152
"330430 RIO BONITO";5;5
"330440 RIO CLARO";16;16
"330450 RIO DAS FLORES";15;15
"330452 RIO DAS OSTRAS";445;445
"330455 RIO DE JANEIRO";36010;36010
"330470 SANTO ANTONIO DE PADUA";32;32
"330475 SAO FRANCISCO DE ITABAPOANA";19;19
"330480 SAO FIDELIS";5;5
"330490 SAO GONCALO";1997;1997
"330500 SAO JOAO DA BARRA";11;11
"330510 SAO JOAO DE MERITI";1606;1606
"330513 SAO JOSE DE UBA";6;6
"330515 SAO JOSE DO VALE DO RIO PRETO";52;52
"330520 SAO PEDRO DA ALDEIA";88;88
"330540 SAPUCAIA";17;17
"330550 SAQUAREMA";119;119
"330555 SEROPEDICA";93;93
"330560 SILVA JARDIM";17;17
"330570 SUMIDOURO";3;3
"330575 TANGUA";47;47
"330580 TERESOPOLIS";16;16
"330590 TRAJANO DE MORAES";2;2
"330600 TRES RIOS";40;40
"330610 VALENCA";594;594
"330620 VASSOURAS";17;17
"330630 VOLTA REDONDA";655;655
" MUNICIPIO IGNORADO - SP";3;3
"350010 ADAMANTINA";63;63
"350020 ADOLFO";8;8
"350030 AGUAI";33;33
"350040 AGUAS DA PRATA";3;3
"350050 AGUAS DE LINDOIA";20;20
"350055 AGUAS DE SANTA BARBARA";6;6
"350060 AGUAS DE SAO PEDRO";3;3
"350070 AGUDOS";36;36
"350100 ALTINOPOLIS";15;15
"350110 ALTO ALEGRE";1;1
"350115 ALUMINIO";23;23
"350120 ALVARES FLORENCE";2;2
"350130 ALVARES MACHADO";37;37
"350140 ALVARO DE CARVALHO";43;43
"350150 ALVINLANDIA";18;18
"350160 AMERICANA";529;529
"350170 AMERICO BRASILIENSE";25;25
"350180 AMERICO DE CAMPOS";4;4
"350190 AMPARO";140;140
"350200 ANALANDIA";2;2
"350210 ANDRADINA";135;135
"350220 ANGATUBA";3;3
"350230 ANHEMBI";11;11
"350240 ANHUMAS";4;4
"350250 APARECIDA";92;92
"350260 APARECIDA D'OESTE";3;3
"350270 APIAI";16;16
"350275 ARACARIGUAMA";33;33
"350280 ARACATUBA";344;344
"350290 ARACOIABA DA SERRA";18;18
"350310 ARANDU";6;6
"350320 ARARAQUARA";727;727
"350330 ARARAS";151;151
"350335 ARCO-IRIS";1;1
"350340 AREALVA";21;21
"350350 AREIAS";5;5
"350360 AREIOPOLIS";15;15
"350370 ARIRANHA";8;8
"350380 ARTUR NOGUEIRA";12;12
"350390 ARUJA";114;114
"350395 ASPASIA";4;4
"350400 ASSIS";453;453
"350410 ATIBAIA";352;352
"350420 AURIFLAMA";55;55
"350440 AVANHANDAVA";7;7
"350450 AVARE";128;128
"350460 BADY BASSITT";87;87
"350470 BALBINOS";219;219
"350480 BALSAMO";14;14
"350490 BANANAL";7;7
"350500 BARAO DE ANTONINA";6;6
"350510 BARBOSA";3;3
"350520 BARIRI";18;18
"350530 BARRA BONITA";55;55
"350535 BARRA DO CHAPEU";7;7
"350540 BARRA DO TURVO";5;5
"350550 BARRETOS";625;625
"350560 BARRINHA";80;80
"350570 BARUERI";1163;1163
"350580 BASTOS";60;60
"350590 BATATAIS";64;64
"350600 BAURU";1589;1589
"350610 BEBEDOURO";60;60
"350620 BENTO DE ABREU";3;3
"350630 BERNARDINO DE CAMPOS";14;14
"350635 BERTIOGA";263;263
"350640 BILAC";3;3
"350650 BIRIGUI";296;296
"350660 BIRITIBA-MIRIM";50;50
"350670 BOA ESPERANCA DO SUL";11;11
"350680 BOCAINA";2;2
"350690 BOFETE";10;10
"350700 BOITUVA";140;140
"350710 BOM JESUS DOS PERDOES";21;21
"350715 BOM SUCESSO DE ITARARE";1;1
"350720 BORA";1;1
"350730 BORACEIA";2;2
"350740 BORBOREMA";19;19
"350745 BOREBI";9;9
"350750 BOTUCATU";412;412
"350760 BRAGANCA PAULISTA";347;347
"350770 BRAUNA";5;5
"350780 BRODOWSKI";37;37
"350790 BROTAS";5;5
"350800 BURI";28;28
"350810 BURITAMA";20;20
"350830 CABRALIA PAULISTA";12;12
"350840 CABREUVA";37;37
"350850 CACAPAVA";151;151
"350860 CACHOEIRA PAULISTA";40;40
"350870 CACONDE";12;12
"350880 CAFELANDIA";2;2
"350890 CAIABU";1;1
"350900 CAIEIRAS";140;140
"350910 CAIUA";16;16
"350920 CAJAMAR";105;105
"350925 CAJATI";20;20
"350930 CAJOBI";14;14
"350940 CAJURU";34;34
