2023
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/toxogestacionalbr.def
Gestational Toxoplasmosis
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Total"
"421125 MORRO GRANDE";1;-;-;-;-;-;-;1
"421130 NAVEGANTES";-;-;3;1;-;-;1;5
"421160 NOVA VENEZA";-;-;-;-;1;-;-;1
"421190 PALHOCA";-;3;2;3;1;2;-;11
"421280 BALNEARIO PICARRAS";-;-;-;-;-;1;-;1
"421290 PINHALZINHO";-;-;1;-;-;-;-;1
"421315 PLANALTO ALEGRE";1;-;-;-;-;-;-;1
"421350 PORTO BELO";1;-;-;1;-;-;-;2
"421360 PORTO UNIAO";-;-;-;-;-;1;-;1
"421370 POUSO REDONDO";-;-;-;-;-;1;-;1
"421380 PRAIA GRANDE";1;-;-;-;-;-;-;1
"421420 QUILOMBO";-;-;-;-;1;-;-;1
"421460 RIO DO OESTE";-;-;1;-;-;-;-;1
"421470 RIO DOS CEDROS";-;-;1;1;1;-;-;3
"421480 RIO DO SUL";-;-;-;-;-;1;2;3
"421500 RIO NEGRINHO";-;1;-;-;-;-;-;1
"421507 RIQUEZA";-;-;1;-;-;-;-;1
"421530 SALETE";-;1;-;-;-;-;-;1
"421545 SANGAO";-;-;1;-;1;-;-;2
"421550 SANTA CECILIA";-;-;1;-;-;-;-;1
"421567 SANTA TEREZINHA";-;-;-;-;-;-;1;1
"421570 SANTO AMARO DA IMPERATRIZ";-;-;-;-;1;-;1;2
"421580 SAO BENTO DO SUL";-;1;1;-;-;1;-;3
"421610 SAO DOMINGOS";-;-;-;-;-;1;-;1
"421630 SAO JOAO BATISTA";1;2;1;1;4;-;-;9
"421635 SAO JOAO DO ITAPERIU";-;-;-;-;-;-;1;1
"421650 SAO JOAQUIM";1;-;-;1;-;-;-;2
"421660 SAO JOSE";3;1;-;2;-;1;1;8
"421680 SAO JOSE DO CERRITO";1;-;-;1;-;1;-;3
"421690 SAO LOURENCO DO OESTE";-;-;1;-;-;-;1;2
"421720 SAO MIGUEL DO OESTE";-;-;-;-;2;-;-;2
"421740 SCHROEDER";-;-;1;-;-;-;1;2
"421750 SEARA";-;-;-;-;1;-;-;1
"421760 SIDEROPOLIS";-;1;-;-;-;-;-;1
"421780 TAIO";-;1;-;1;-;-;-;2
"421800 TIJUCAS";-;-;-;1;-;-;1;2
"421820 TIMBO";-;-;-;-;1;-;-;1
"421830 TRES BARRAS";1;-;2;-;1;-;-;4
"421835 TREVISO";-;1;-;-;-;-;-;1
"421850 TREZE TILIAS";-;-;-;1;2;-;-;3
"421860 TROMBUDO CENTRAL";-;-;-;-;1;-;-;1
"421880 TURVO";-;-;1;-;-;-;-;1
"421890 URUBICI";-;1;-;1;-;-;-;2
"421917 VARGEM BONITA";-;-;-;-;-;1;-;1
"421930 VIDEIRA";1;-;-;-;-;-;-;1
"421935 VITOR MEIRELES";-;-;-;-;1;-;-;1
"421940 WITMARSUM";-;-;-;-;-;-;2;2
"421950 XANXERE";1;-;-;-;-;-;-;1
"421970 XAXIM";-;-;-;-;1;-;-;1
"430010 AGUDO";-;-;-;1;-;-;-;1
"430020 AJURICABA";1;-;-;-;-;-;-;1
"430040 ALEGRETE";2;1;-;1;1;-;-;5
"430060 ALVORADA";-;2;-;4;9;4;-;19
"430063 AMARAL FERRADOR";1;-;-;-;-;1;-;2
"430100 ARROIO DO MEIO";2;-;-;-;-;-;-;2
"430105 ARROIO DO SAL";-;1;-;-;-;-;-;1
"430110 ARROIO DOS RATOS";-;1;-;-;-;-;-;1
"430130 ARROIO GRANDE";-;-;1;-;1;-;-;2
"430160 BAGE";-;-;1;-;-;1;1;3
"430163 BALNEARIO PINHAL";1;-;1;-;-;-;-;2
"430190 BARRA DO RIBEIRO";-;-;-;1;-;-;-;1
"430210 BENTO GONCALVES";1;1;-;3;1;3;1;10
"430220 BOA VISTA DO BURICA";-;-;-;-;-;-;1;1
"430245 BOQUEIRAO DO LEAO";-;-;-;1;-;-;-;1
"430265 BROCHIER";-;1;-;-;-;-;-;1
"430290 CACEQUI";1;-;-;-;-;-;-;1
"430300 CACHOEIRA DO SUL";2;-;1;-;1;-;-;4
"430310 CACHOEIRINHA";4;1;2;3;-;2;-;12
"430360 CAMBARA DO SUL";-;-;-;1;-;-;-;1
"430390 CAMPO BOM";-;-;1;-;-;1;-;2
"430420 CANDELARIA";-;-;1;-;-;-;-;1
"430440 CANELA";2;1;1;-;1;-;-;5
"430450 CANGUCU";1;1;-;-;-;-;-;2
"430460 CANOAS";1;-;-;2;-;3;2;8
"430463 CAPAO DA CANOA";-;-;3;1;1;1;-;6
"430470 CARAZINHO";1;-;-;-;-;-;-;1
"430480 CARLOS BARBOSA";-;1;-;1;-;-;-;2
"430500 CATUIPE";1;-;-;-;-;-;-;1
"430510 CAXIAS DO SUL";2;3;4;1;5;3;7;25
"430515 CERRO GRANDE";1;-;-;-;-;-;-;1
"430517 CERRO GRANDE DO SUL";-;2;2;1;-;-;-;5
"430520 CERRO LARGO";-;-;-;-;1;-;-;1
"430530 CHAPADA";-;-;-;-;-;1;-;1
"430544 CHUVISCA";-;1;-;-;-;-;-;1
"430545 CIDREIRA";2;1;2;1;-;1;-;7
"430590 CORONEL BICACO";-;-;-;1;-;-;-;1
"430597 COXILHA";1;-;-;-;-;-;-;1
"430610 CRUZ ALTA";-;1;-;1;-;-;-;2
"430640 DOIS IRMAOS";-;-;-;1;-;-;-;1
"430650 DOM FELICIANO";-;1;-;1;-;1;-;3
"430700 ERECHIM";-;1;2;1;4;-;1;9
"430760 ESTANCIA VELHA";1;-;-;-;-;-;-;1
"430770 ESTEIO";-;-;1;-;-;-;-;1
"430790 FARROUPILHA";-;2;2;2;-;1;-;7
"430820 FLORES DA CUNHA";1;-;2;-;-;-;-;3
"430850 FREDERICO WESTPHALEN";1;-;-;-;-;-;-;1
"430880 GENERAL CAMARA";-;-;1;-;-;-;-;1
"430890 GETULIO VARGAS";-;-;1;-;-;-;-;1
"430910 GRAMADO";-;1;1;-;-;-;-;2
"430920 GRAVATAI";2;-;1;1;1;-;-;5
"430930 GUAIBA";-;-;-;-;-;-;1;1
"431000 IBIRUBA";1;-;-;-;-;-;-;1
"431010 IGREJINHA";1;-;-;-;-;-;-;1
"431020 IJUI";3;2;1;-;1;3;-;10
"431033 IMBE";-;-;1;-;-;1;-;2
"431053 ITAARA";-;-;-;1;-;-;-;1
"431060 ITAQUI";-;-;-;-;2;-;-;2
"431087 JACUIZINHO";-;-;-;-;-;-;1;1
"431110 JAGUARI";1;-;-;-;-;-;-;1
"431125 LAGOAO";-;-;-;-;1;-;2;3
"431140 LAJEADO";2;1;3;1;-;3;-;10
"431170 MACHADINHO";-;-;1;-;-;-;-;1
"431205 MARQUES DE SOUZA";-;-;-;-;-;-;1;1
"431210 MATA";-;-;1;-;1;-;-;2
"431213 MATO CASTELHANO";-;-;1;-;-;-;-;1
"431215 MATO LEITAO";-;1;-;-;-;-;-;1
"431230 MIRAGUAI";-;-;-;-;2;-;-;2
"431238 MONTE BELO DO SUL";1;-;-;-;-;-;-;1
"431240 MONTENEGRO";1;-;-;-;-;-;-;1
"431245 MORRO REDONDO";-;-;-;-;-;1;-;1
"431247 MORRO REUTER";-;-;-;1;-;-;-;1
"431250 MOSTARDAS";1;1;1;-;-;-;-;3
"431265 NAO-ME-TOQUE";1;-;-;-;-;-;1;2
"431290 NOVA BASSANO";-;-;-;-;1;-;-;1
"431306 NOVA HARTZ";-;-;1;1;1;-;1;4
"431320 NOVA PETROPOLIS";-;-;-;1;-;-;-;1
"431337 NOVA SANTA RITA";-;-;-;-;-;1;-;1
"431340 NOVO HAMBURGO";4;2;4;1;2;2;2;17
"431342 NOVO MACHADO";-;-;-;-;-;1;-;1
"431350 OSORIO";-;-;1;2;1;2;-;6
"431365 PALMARES DO SUL";-;-;1;-;-;-;-;1
"431390 PANAMBI";-;-;-;-;-;-;1;1
"431395 PANTANO GRANDE";-;-;-;-;1;-;-;1
"431402 PARAISO DO SUL";-;-;-;1;-;-;-;1
"431405 PAROBE";-;1;-;-;1;-;-;2
"431410 PASSO FUNDO";2;-;3;1;1;1;-;8
"431420 PEDRO OSORIO";-;-;-;-;-;2;-;2
"431440 PELOTAS";2;-;2;-;2;2;2;10
"431454 PINTO BANDEIRA";-;-;-;-;-;-;1;1
"431477 PONTAO";-;-;1;-;-;-;-;1
"431490 PORTO ALEGRE";14;1;1;24;5;-;6;51
"431507 PORTO VERA CRUZ";-;-;-;-;1;-;-;1
"431510 PORTO XAVIER";-;-;-;-;1;-;-;1
"431531 QUATRO IRMAOS";-;-;-;1;-;-;-;1
"431550 RESTINGA SECA";1;-;-;-;-;-;-;1
"431560 RIO GRANDE";2;-;-;-;-;-;-;2
"431570 RIO PARDO";2;-;-;-;-;-;-;2
"431590 RODEIO BONITO";-;-;-;-;1;-;-;1
"431595 ROLADOR";-;-;-;-;1;-;-;1
"431640 ROSARIO DO SUL";1;-;-;-;1;-;-;2
"431680 SANTA CRUZ DO SUL";-;1;-;-;2;-;-;3
"431690 SANTA MARIA";5;6;6;4;9;7;-;37
"431710 SANT'ANA DO LIVRAMENTO";1;1;1;1;-;-;-;4
"431720 SANTA ROSA";-;-;-;-;-;1;-;1
"431730 SANTA VITORIA DO PALMAR";-;-;-;-;1;-;-;1
"431750 SANTO ANGELO";-;1;-;-;1;-;-;2
"431760 SANTO ANTONIO DA PATRULHA";-;1;-;-;-;-;3;4
"431770 SANTO ANTONIO DAS MISSOES";1;-;-;-;-;-;-;1
"431810 SAO FRANCISCO DE ASSIS";2;2;-;-;1;-;-;5
"431820 SAO FRANCISCO DE PAULA";-;2;-;-;1;-;1;4
"431830 SAO GABRIEL";2;2;3;2;1;-;-;10
"431843 SAO JOAO DO POLESINE";-;-;-;-;-;-;1;1
"431850 SAO JOSE DO NORTE";1;-;-;-;-;-;-;1
"431862 SAO JOSE DOS AUSENTES";-;-;-;2;-;-;-;2
"431870 SAO LEOPOLDO";-;1;-;4;2;2;-;9
"431890 SAO LUIZ GONZAGA";-;-;-;-;2;2;-;4
"431900 SAO MARCOS";-;-;-;-;-;1;-;1
"431912 SAO MARTINHO DA SERRA";-;-;-;-;1;-;-;1
"431915 SAO MIGUEL DAS MISSOES";-;-;-;-;1;-;-;1
"431937 SAO PEDRO DO BUTIA";-;-;1;-;-;-;-;1
"431940 SAO PEDRO DO SUL";-;1;1;-;-;-;-;2
"431950 SAO SEBASTIAO DO CAI";-;-;-;-;-;1;-;1
"431960 SAO SEPE";-;-;-;-;1;-;-;1
"431990 SAPIRANGA";2;3;2;-;4;3;1;15
"432000 SAPUCAIA DO SUL";-;1;-;-;1;1;-;3
"432030 SELBACH";-;-;-;1;-;-;-;1
"432040 SERAFINA CORREA";1;-;-;-;-;-;-;1
"432050 SERTAO";-;1;-;-;-;-;-;1
"432060 SEVERIANO DE ALMEIDA";-;-;-;-;1;-;-;1
"432080 SOLEDADE";1;-;-;-;-;1;-;2
"432090 TAPEJARA";-;-;1;-;-;-;-;1
"432120 TAQUARA";-;1;2;-;-;-;-;3
"432140 TENENTE PORTELA";-;-;-;-;-;1;-;1
"432143 TERRA DE AREIA";1;-;-;1;-;-;-;2
"432145 TEUTONIA";1;-;-;-;-;-;-;1
"432149 TOROPI";-;-;2;-;-;-;-;2
"432160 TRAMANDAI";3;-;-;1;-;2;-;6
"432185 TRES PALMEIRAS";1;1;-;-;-;-;-;2
"432195 TRINDADE DO SUL";-;-;-;-;-;1;-;1
"432200 TRIUNFO";2;-;-;-;-;-;-;2
"432240 URUGUAIANA";-;1;1;1;-;-;1;4
"432250 VACARIA";1;-;-;3;-;-;-;4
"432252 VALE VERDE";1;-;-;-;-;-;-;1
"432254 VALE REAL";-;-;1;-;-;-;-;1
"432260 VENANCIO AIRES";1;1;-;-;-;1;-;3
"432300 VIAMAO";2;1;-;-;2;1;2;8
"432345 VILA NOVA DO SUL";-;-;-;-;1;-;-;1
"432380 XANGRI-LA";-;-;-;-;-;-;1;1
"500060 AMAMBAI";-;-;1;-;1;-;-;2
"500070 ANASTACIO";-;-;-;1;-;-;-;1
"500080 ANAURILANDIA";-;-;-;-;-;1;-;1
"500085 ANGELICA";-;-;1;-;-;-;-;1
"500110 AQUIDAUANA";1;-;1;-;-;-;-;2
"500124 ARAL MOREIRA";-;-;1;-;-;-;-;1
"500210 BELA VISTA";1;-;-;-;-;-;-;1
"500220 BONITO";-;-;-;1;-;-;-;1
"500260 CAMAPUA";-;-;-;-;1;-;-;1
"500270 CAMPO GRANDE";-;2;2;2;6;5;1;18
"500295 CHAPADAO DO SUL";-;-;-;-;1;1;-;2
"500320 CORUMBA";-;2;2;-;-;2;-;6
"500325 COSTA RICA";-;-;1;-;-;-;-;1
"500330 COXIM";-;1;-;-;-;-;-;1
"500345 DEODAPOLIS";-;1;-;-;1;-;-;2
"500350 DOURADINA";-;-;1;-;-;-;-;1
"500370 DOURADOS";1;-;2;3;5;1;-;12
"500380 FATIMA DO SUL";-;-;-;-;-;1;-;1
"500390 FIGUEIRAO";-;-;-;-;-;1;-;1
"500470 IVINHEMA";-;-;1;-;-;-;-;1
"500480 JAPORA";-;1;1;1;-;-;-;3
"500500 JARDIM";-;-;-;-;1;1;-;2
"500515 JUTI";-;-;1;-;1;-;-;2
"500540 MARACAJU";-;-;-;-;-;1;-;1
"500560 MIRANDA";-;-;-;1;1;1;-;3
"500568 MUNDO NOVO";-;-;-;2;-;-;-;2
"500570 NAVIRAI";-;-;1;-;-;-;-;1
"500600 NOVA ALVORADA DO SUL";-;-;-;-;1;-;-;1
"500640 PEDRO GOMES";-;-;-;-;1;-;-;1
"500660 PONTA PORA";-;-;1;1;2;-;-;4
"500710 RIBAS DO RIO PARDO";-;-;1;1;1;-;-;3
"500720 RIO BRILHANTE";-;-;-;1;-;-;-;1
"500769 SAO GABRIEL DO OESTE";1;-;-;-;-;-;-;1
"500790 SIDROLANDIA";-;-;2;1;1;1;-;5
"500793 SONORA";-;-;1;-;-;-;-;1
"510010 ACORIZAL";-;-;1;-;-;-;-;1
"510020 AGUA BOA";-;-;-;-;1;1;-;2
"510025 ALTA FLORESTA";-;-;2;-;-;-;-;2
"510030 ALTO ARAGUAIA";-;-;-;-;1;-;-;1
"510125 ARAPUTANGA";-;-;1;1;-;-;-;2
"510160 BARAO DE MELGACO";1;-;-;-;-;-;-;1
"510170 BARRA DO BUGRES";-;-;-;1;-;-;-;1
"510180 BARRA DO GARCAS";-;2;3;-;1;2;-;8
"510190 BRASNORTE";1;1;1;1;2;-;-;6
"510250 CACERES";-;-;1;-;1;-;-;2
"510263 CAMPO NOVO DO PARECIS";1;1;-;1;2;6;-;11
"510267 CAMPO VERDE";-;-;-;1;1;-;-;2
"510285 CASTANHEIRA";-;1;-;1;-;-;-;2
"510305 CLAUDIA";-;-;-;-;1;-;-;1
"510320 COLIDER";-;-;-;-;-;1;-;1
"510325 COLNIZA";-;2;1;-;2;-;-;5
"510330 COMODORO";-;-;-;1;-;-;-;1
"510335 CONFRESA";-;1;-;-;-;-;-;1
"510340 CUIABA";4;1;4;6;5;7;-;27
"510370 FELIZ NATAL";-;-;2;-;-;-;-;2
"510410 GUARANTA DO NORTE";-;-;-;-;1;-;-;1
"510450 INDIAVAI";-;-;-;1;-;-;-;1
"510452 IPIRANGA DO NORTE";-;1;-;-;-;-;-;1
"510454 ITANHANGA";-;-;-;-;-;1;-;1
"510510 JUARA";-;-;-;-;1;1;-;2
"510515 JUINA";-;2;2;-;1;-;-;5
"510525 LUCAS DO RIO VERDE";2;1;-;1;3;-;-;7
"510560 MATUPA";1;-;2;-;-;-;-;3
"510562 MIRASSOL D'OESTE";1;-;1;-;-;-;-;2
"510590 NOBRES";-;-;1;-;-;-;-;1
"510610 NOSSA SENHORA DO LIVRAMENTO";-;-;1;-;-;-;-;1
"510615 NOVA BANDEIRANTES";-;-;-;-;-;1;-;1
"510618 NOVA LACERDA";-;-;-;1;-;-;-;1
"510621 NOVA CANAA DO NORTE";-;-;1;-;-;-;-;1
"510622 NOVA MUTUM";-;-;2;-;-;-;-;2
"510624 NOVA UBIRATA";-;-;1;1;1;-;-;3
"510625 NOVA XAVANTINA";-;-;2;-;-;1;-;3
"510627 NOVO HORIZONTE DO NORTE";-;-;-;-;-;1;-;1
"510629 PARANAITA";-;-;-;2;1;-;-;3
"510630 PARANATINGA";-;-;-;-;1;-;-;1
"510637 PEDRA PRETA";-;-;-;-;1;-;-;1
"510642 PEIXOTO DE AZEVEDO";-;-;-;1;-;1;-;2
"510665 PONTAL DO ARAGUAIA";-;-;-;-;-;1;-;1
"510675 PONTES E LACERDA";-;-;1;-;-;-;-;1
"510680 PORTO DOS GAUCHOS";-;-;-;-;1;-;-;1
"510682 PORTO ESPERIDIAO";1;-;-;-;-;-;-;1
"510700 POXOREO";-;-;-;-;1;-;-;1
"510704 PRIMAVERA DO LESTE";1;1;-;-;-;-;-;2
"510706 QUERENCIA";-;-;2;-;-;-;-;2
"510719 RIBEIRAOZINHO";-;-;-;-;-;1;-;1
"510730 SAO JOSE DO RIO CLARO";-;-;1;-;-;-;-;1
"510760 RONDONOPOLIS";-;1;-;1;3;-;-;5
"510770 ROSARIO OESTE";-;-;-;-;-;1;-;1
"510777 SANTA TEREZINHA";1;-;-;-;-;-;-;1
"510785 SAO FELIX DO ARAGUAIA";-;-;-;1;-;-;-;1
"510790 SINOP";-;1;1;1;2;5;1;11
"510792 SORRISO";-;1;-;1;-;2;-;4
"510795 TANGARA DA SERRA";1;-;-;1;-;1;-;3
"510800 TAPURAH";-;-;-;-;1;-;-;1
"510830 UNIAO DO SUL";-;-;-;2;-;-;-;2
"510840 VARZEA GRANDE";-;-;-;2;2;1;-;5
"510860 VILA RICA";-;-;1;-;-;-;-;1
"520010 ABADIANIA";1;-;-;-;-;-;-;1
"520025 AGUAS LINDAS DE GOIAS";3;3;-;-;1;2;-;9
"520030 ALEXANIA";-;1;-;-;-;-;-;1
"520085 AMERICANO DO BRASIL";1;2;-;-;2;1;-;6
"520110 ANAPOLIS";-;2;3;2;3;5;-;15
"520130 ANICUNS";-;-;-;-;-;1;-;1
"520140 APARECIDA DE GOIANIA";2;1;6;5;1;8;-;23
"520170 ARAGARCAS";-;-;1;-;-;-;-;1
"520280 AVELINOPOLIS";-;1;-;-;-;-;-;1
"520330 BELA VISTA DE GOIAS";1;-;-;-;-;-;-;1
"520340 BOM JARDIM DE GOIAS";-;-;-;-;-;1;-;1
"520350 BOM JESUS DE GOIAS";-;-;1;-;-;-;-;1
"520357 BONOPOLIS";-;-;-;-;1;-;-;1
"520390 BURITI ALEGRE";1;-;-;-;-;-;-;1
"520393 BURITI DE GOIAS";1;-;-;-;1;-;-;2
"520400 CABECEIRAS";-;-;-;-;-;1;-;1
"520430 CACU";1;-;-;-;-;-;-;1
"520470 CAMPINORTE";-;-;-;-;1;-;-;1
"520480 CAMPO ALEGRE DE GOIAS";-;-;-;-;-;1;-;1
"520490 CAMPOS BELOS";-;1;-;-;-;-;-;1
"520495 CAMPOS VERDES";-;-;-;-;1;-;-;1
"520510 CATALAO";1;-;1;1;-;-;-;3
"520540 CERES";-;-;1;-;-;-;-;1
"520549 CIDADE OCIDENTAL";-;-;1;1;-;-;-;2
"520590 CORUMBAIBA";-;-;-;1;-;-;-;1
"520620 CRISTALINA";1;-;-;-;-;-;-;1
"520640 CRIXAS";-;-;1;2;-;-;-;3
"520740 EDEIA";1;-;-;-;1;-;-;2
"520780 FIRMINOPOLIS";-;-;-;-;-;1;-;1
"520800 FORMOSA";-;1;-;-;-;-;-;1
"520840 GOIANAPOLIS";-;-;-;1;-;-;-;1
"520860 GOIANESIA";1;-;-;1;1;1;-;4
"520870 GOIANIA";-;7;4;6;11;5;1;34
"520880 GOIANIRA";-;-;-;1;-;-;-;1
"520910 GOIATUBA";-;-;-;2;-;-;-;2
"520920 GUAPO";-;-;-;-;1;-;-;1
"520970 HIDROLANDIA";-;1;-;1;1;1;-;4
"521000 INHUMAS";-;-;2;-;-;-;-;2
"521020 IPORA";1;-;-;1;-;-;-;2
"521056 ITAGUARI";-;1;-;-;-;-;-;1
"521140 ITAUCU";-;-;-;-;1;1;-;2
"521150 ITUMBIARA";2;-;-;-;1;-;-;3
"521160 IVOLANDIA";-;-;-;1;-;-;-;1
"521180 JARAGUA";-;-;1;-;-;-;-;1
"521190 JATAI";-;-;-;-;-;1;1;2
"521200 JAUPACI";-;-;1;-;-;-;-;1
"521250 LUZIANIA";-;-;1;2;-;1;1;5
"521310 MINEIROS";1;1;-;1;1;1;-;5
"521350 MONTE ALEGRE DE GOIAS";-;-;-;1;-;-;-;1
"521380 MORRINHOS";1;-;1;-;-;2;1;5
"521400 MOZARLANDIA";-;-;-;-;1;-;-;1
"521440 NAZARIO";-;-;1;-;-;-;-;1
"521450 NEROPOLIS";-;-;-;1;-;-;-;1
"521460 NIQUELANDIA";1;-;1;-;1;-;-;3
"521483 NOVA CRIXAS";-;-;-;-;-;2;-;2
"521523 NOVO GAMA";-;1;-;-;1;-;-;2
"521530 ORIZONA";-;-;1;-;-;-;-;1
"521560 PADRE BERNARDO";1;-;-;-;-;-;-;1
"521570 PALMEIRAS DE GOIAS";-;-;1;-;-;1;-;2
"521640 PARAUNA";-;-;-;-;1;-;-;1
"521760 PLANALTINA";-;-;-;-;-;1;-;1
"521770 PONTALINA";-;-;-;1;1;-;1;3
"521800 PORANGATU";2;-;-;-;1;1;-;4
"521850 QUIRINOPOLIS";-;-;1;-;1;-;-;2
"521880 RIO VERDE";1;-;1;1;1;-;-;4
"521890 RUBIATABA";-;-;-;-;1;-;-;1
"521920 SANTA CRUZ DE GOIAS";-;-;-;-;1;-;-;1
"521935 SANTA ISABEL";-;-;1;-;-;-;-;1
"521973 SANTO ANTONIO DE GOIAS";-;2;-;-;-;-;-;2
"522010 SAO LUIS DE MONTES BELOS";-;-;1;-;-;-;-;1
"522015 SAO LUIZ DO NORTE";-;1;-;-;-;-;-;1
"522020 SAO MIGUEL DO ARAGUAIA";-;-;1;-;2;-;-;3
"522026 SAO MIGUEL DO PASSA QUATRO";-;-;2;-;-;-;-;2
"522045 SENADOR CANEDO";2;-;-;-;2;1;-;5
"522100 TAQUARAL DE GOIAS";-;-;-;-;1;-;-;1
"522108 TERESINA DE GOIAS";1;-;-;-;-;-;-;1
"522140 TRINDADE";-;2;1;2;3;-;1;9
"522145 TROMBAS";-;-;-;-;1;-;-;1
"522170 URUANA";-;-;1;-;-;-;-;1
"522185 VALPARAISO DE GOIAS";1;-;-;-;1;-;-;2
"522220 VILA BOA";5;-;-;-;-;-;-;5
"530010 BRASILIA";13;7;7;11;10;6;4;58
"Total";1107;998;1346;1125;1255;1012;217;7060
&
