2016
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de notificação";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"432162 TRAVESSEIRO";-;-;-;-;-;1;-;-;-;1;1;4;6;1;2;6;5;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29
"432163 TRES ARROIOS";-;-;-;-;1;-;-;-;-;-;1;2;1;2;6;4;1;4;2;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27
"432166 TRES CACHOEIRAS";-;1;-;-;-;-;-;-;-;5;2;2;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;13
"432170 TRES COROAS";-;-;1;-;2;-;1;6;20;35;43;49;67;75;98;137;100;76;86;60;67;18;32;9;-;1;5;1;-;1;1;1;1;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;1;-;-;-;996
"432180 TRES DE MAIO";-;-;-;8;10;28;30;57;120;125;314;285;163;29;40;58;64;39;44;48;29;20;15;10;9;2;7;3;2;1;3;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1566
"432183 TRES FORQUILHAS";-;-;-;-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"432185 TRES PALMEIRAS";-;-;-;-;-;1;-;-;-;-;1;-;-;1;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"432190 TRES PASSOS";-;6;6;26;75;90;134;266;187;215;287;91;37;77;112;98;72;50;70;47;31;22;12;2;7;4;2;2;-;1;1;1;1;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;-;-;-;-;-;2035
"432195 TRINDADE DO SUL";-;-;-;-;-;-;-;-;1;1;6;9;4;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24
"432200 TRIUNFO";-;-;1;1;-;-;-;2;1;2;3;9;2;3;-;3;1;1;2;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;37
"432210 TUCUNDUVA";-;-;-;-;-;-;3;3;1;4;17;12;32;27;35;35;34;30;31;30;22;11;12;9;7;-;2;2;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;361
"432215 TUNAS";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"432220 TUPANCIRETA";-;-;-;-;-;-;1;1;3;1;10;6;1;-;4;1;1;-;-;2;2;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;38
"432225 TUPANDI";-;-;-;-;-;1;-;-;-;1;2;4;2;1;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;16
"432230 TUPARENDI";-;-;-;1;3;-;-;5;4;7;26;31;33;13;15;16;24;22;13;7;5;-;-;-;1;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;1;-;-;-;232
"432232 TURUCU";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"432234 UBIRETAMA";-;-;-;-;-;-;1;-;-;2;3;3;1;1;1;3;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18
"432235 UNIAO DA SERRA";-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"432237 UNISTALDA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"432240 URUGUAIANA";-;2;-;-;2;2;-;2;4;12;11;18;28;3;1;1;3;2;5;4;2;5;8;-;2;-;1;2;1;2;1;-;-;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;-;-;129
"432250 VACARIA";-;-;-;1;2;1;2;1;1;4;-;1;-;-;1;-;1;2;-;-;-;1;-;1;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;22
"432252 VALE VERDE";-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"432253 VALE DO SOL";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;2;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"432254 VALE REAL";-;1;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;5
"432255 VANINI";-;-;-;-;-;-;-;2;-;-;1;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"432260 VENANCIO AIRES";-;1;2;3;1;1;-;4;6;15;37;46;46;57;47;64;126;167;138;62;65;49;24;15;11;6;9;2;5;3;1;2;1;-;4;-;2;3;1;-;-;1;1;-;-;-;1;-;4;-;3;2;3;-;1041
"432270 VERA CRUZ";-;-;-;-;2;-;4;11;3;12;12;16;18;2;1;6;10;6;1;3;4;2;1;1;-;-;1;-;3;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;121
"432280 VERANOPOLIS";-;-;-;-;-;1;-;-;-;-;-;-;-;1;1;-;1;1;-;-;1;1;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;12
"432285 VESPASIANO CORREA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"432290 VIADUTOS";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"432300 VIAMAO";-;2;1;2;-;6;8;8;23;104;118;136;118;53;48;80;111;116;80;54;57;30;25;23;12;6;12;9;2;1;2;2;4;3;-;1;-;-;1;-;-;-;1;-;1;-;-;-;-;-;2;5;-;-;1267
"432310 VICENTE DUTRA";-;-;-;-;-;2;4;2;6;25;20;32;32;1;2;2;6;5;6;2;3;-;-;1;1;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;155
"432320 VICTOR GRAEFF";-;-;-;-;-;-;1;-;1;1;5;4;4;3;3;2;2;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29
"432330 VILA FLORES";-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"432340 VILA MARIA";-;-;-;-;-;1;-;4;1;2;2;7;8;4;2;3;1;2;2;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;41
"432350 VISTA ALEGRE";-;-;1;2;1;-;4;2;8;7;16;18;16;-;-;2;1;2;-;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;83
"432360 VISTA ALEGRE DO PRATA";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"432370 VISTA GAUCHA";-;10;10;23;10;37;36;50;81;52;57;69;4;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;5;-;447
"432375 VITORIA DAS MISSOES";-;-;-;-;-;-;-;-;1;-;1;1;-;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"432377 WESTFALIA";-;-;-;-;-;-;-;-;2;3;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"432380 XANGRI-LA";-;-;-;-;-;1;1;-;2;2;-;-;-;1;-;1;2;-;3;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
"500020 AGUA CLARA";-;14;33;38;34;31;29;29;24;37;45;37;53;37;32;13;11;25;31;27;17;16;20;7;7;6;2;6;9;5;3;2;2;-;-;1;3;-;4;9;16;3;1;-;3;6;3;2;4;11;8;5;1;-;762
"500025 ALCINOPOLIS";-;55;48;50;64;78;80;90;67;47;79;61;48;39;40;22;24;30;21;21;34;29;16;10;10;8;8;12;8;1;6;7;8;8;5;7;3;5;4;3;5;2;9;8;-;1;5;4;5;9;9;10;38;-;1261
"500060 AMAMBAI";-;35;40;55;58;72;95;136;172;226;381;295;255;279;301;308;251;255;328;267;168;120;104;78;74;71;40;19;20;12;8;10;5;4;7;9;6;7;5;6;9;5;8;5;6;9;13;5;7;11;8;8;10;3;4689
"500070 ANASTACIO";-;4;7;17;19;20;18;29;37;34;32;40;31;22;17;12;6;8;8;8;6;3;6;2;2;2;3;2;4;-;2;4;3;3;-;1;2;-;2;-;2;1;3;1;3;2;6;1;5;11;8;1;1;-;461
"500080 ANAURILANDIA";-;6;13;17;28;45;27;41;40;60;46;57;116;111;88;79;51;36;36;21;6;3;4;8;5;3;6;-;-;-;-;-;1;2;-;-;-;2;-;-;-;-;1;3;-;1;2;2;1;1;-;-;1;-;970
"500085 ANGELICA";-;6;4;8;9;7;3;13;11;15;13;18;31;30;32;38;44;59;25;22;19;17;33;29;23;23;16;2;7;4;6;5;4;-;-;-;2;1;-;-;-;1;1;-;-;-;1;-;-;1;-;-;-;-;583
"500090 ANTONIO JOAO";-;13;29;27;26;30;37;86;73;108;104;126;126;92;138;117;97;66;59;77;38;54;33;34;30;23;16;11;6;11;9;8;4;2;2;5;8;3;4;7;8;4;3;6;4;12;12;6;9;13;14;6;8;1;1845
"500100 APARECIDA DO TABOADO";-;32;44;64;46;59;84;71;100;84;95;101;143;200;167;176;120;114;129;143;83;58;37;13;5;7;10;2;10;6;2;2;1;-;2;3;-;2;3;1;1;-;3;1;1;2;2;1;3;2;1;-;8;-;2244
"500110 AQUIDAUANA";-;7;28;30;27;38;67;47;59;58;68;50;41;42;21;21;26;25;11;13;8;9;17;7;14;10;6;8;4;7;6;2;4;4;4;9;3;7;9;7;9;7;12;25;35;22;35;67;32;21;38;16;11;-;1154
"500124 ARAL MOREIRA";-;49;86;125;89;55;60;62;29;43;34;60;48;54;32;47;49;42;40;27;45;25;16;9;9;3;4;6;3;2;-;1;1;1;-;2;-;1;2;-;4;1;-;1;1;3;2;4;3;10;16;13;13;4;1236
"500150 BANDEIRANTES";-;13;10;17;19;19;22;48;44;64;43;28;26;22;37;38;35;32;37;59;22;11;16;8;8;4;2;4;4;2;-;3;1;3;1;-;1;-;1;-;2;1;1;2;-;1;-;-;1;-;-;-;5;-;717
"500190 BATAGUASSU";-;27;60;81;133;118;108;99;107;115;133;147;128;129;102;103;127;90;129;82;77;53;41;30;35;29;22;22;19;14;17;14;12;11;14;10;5;7;11;4;12;6;8;6;9;13;17;12;16;10;16;10;5;-;2605
"500200 BATAYPORA";-;12;27;38;54;77;68;75;52;52;59;67;59;49;30;62;27;37;24;28;9;5;6;1;6;3;1;1;2;1;2;-;1;-;2;1;2;1;-;2;-;2;-;-;-;3;2;5;6;5;12;11;4;-;993
"500210 BELA VISTA";-;22;47;145;129;159;170;125;95;130;110;110;92;91;75;73;107;41;44;50;30;24;18;17;9;10;7;7;3;3;5;1;2;1;1;1;1;-;-;1;-;-;-;-;-;1;-;3;3;3;6;4;7;-;1983
"500215 BODOQUENA";-;35;33;25;31;37;45;48;38;53;43;54;26;36;40;41;13;11;4;7;5;1;14;7;1;1;2;2;-;2;-;2;-;-;-;-;-;2;1;-;-;-;1;-;1;3;7;8;18;14;20;15;24;-;771
"500220 BONITO";-;144;165;184;187;185;172;91;71;66;102;73;37;29;22;19;25;24;19;18;22;10;3;16;11;13;5;5;6;7;5;3;3;4;6;5;2;3;-;2;2;8;6;7;14;22;25;25;34;47;39;34;41;-;2068
"500230 BRASILANDIA";-;25;43;60;61;73;50;15;60;69;57;69;61;52;37;45;42;30;24;34;12;13;14;9;4;9;8;19;13;14;14;15;20;9;1;12;2;1;1;1;4;7;5;6;12;8;5;8;13;19;24;29;25;-;1263
"500240 CAARAPO";-;33;53;84;91;107;114;146;191;241;210;221;203;159;152;138;157;127;146;138;114;85;58;36;33;23;26;22;9;6;4;4;9;4;5;5;4;3;5;8;6;1;7;6;4;8;4;7;9;21;23;18;14;-;3302
"500260 CAMAPUA";-;33;24;66;94;77;82;114;81;76;60;82;72;66;54;41;25;27;31;27;29;23;24;27;15;5;10;3;7;10;10;12;4;8;7;4;1;6;3;4;3;6;4;2;6;4;3;8;4;6;7;6;3;3;1409
"500270 CAMPO GRANDE";-;2526;3366;3931;3984;4233;4255;4594;4466;5437;5430;5538;5017;4576;3577;4763;4026;3452;3660;3137;2347;1754;1530;1262;1119;1035;996;760;725;494;440;418;312;287;220;233;184;243;208;222;202;176;187;204;198;283;315;352;343;389;437;444;1111;29;99427
"500280 CARACOL";-;40;55;49;35;32;25;24;18;15;24;22;17;4;6;9;6;7;2;7;1;-;1;4;1;2;2;-;2;2;3;-;-;-;-;-;-;1;-;1;1;1;2;3;4;3;5;14;16;40;30;13;30;-;579
"500290 CASSILANDIA";-;88;116;141;140;104;71;72;65;74;85;60;54;56;34;56;41;24;15;16;11;6;3;5;4;6;1;1;2;1;1;-;2;2;-;1;2;-;2;1;-;2;4;3;11;17;17;21;22;21;29;40;36;-;1586
"500295 CHAPADAO DO SUL";-;53;48;75;140;153;217;285;293;282;164;145;121;144;166;200;143;172;170;172;121;72;52;62;25;29;21;18;12;17;12;10;8;2;3;8;2;8;1;6;1;4;7;4;5;1;4;3;-;5;7;3;17;-;3693
"500310 CORGUINHO";-;13;6;13;2;7;3;6;11;22;15;11;13;12;12;8;6;6;8;6;2;1;1;2;-;1;1;-;1;1;2;4;-;-;-;-;-;-;-;-;-;1;-;1;1;-;2;2;4;1;-;-;1;-;209
"500315 CORONEL SAPUCAIA";-;9;11;20;41;25;66;100;140;140;220;300;185;65;77;54;64;62;87;46;55;44;40;26;15;12;13;9;7;10;7;6;2;1;4;6;3;8;2;3;-;1;2;7;6;9;9;9;14;5;12;13;10;-;2082
"500320 CORUMBA";-;110;202;331;469;621;804;766;778;770;611;484;386;308;233;229;200;144;119;124;93;77;68;50;61;50;31;35;17;27;15;22;16;16;28;17;14;8;22;27;20;22;20;39;38;48;43;54;41;50;39;55;74;8;8934
"500325 COSTA RICA";-;41;64;74;115;113;105;149;140;148;123;56;27;61;70;52;55;59;54;68;55;47;36;53;35;25;22;12;10;10;6;5;5;6;3;1;3;2;5;1;6;5;1;2;3;5;6;16;12;12;7;11;5;1;2008
"500330 COXIM";-;171;105;141;181;158;136;167;140;158;155;115;80;90;70;56;58;69;46;53;80;50;34;33;24;24;17;19;10;11;9;8;1;3;4;5;6;8;5;5;2;5;5;-;4;1;1;6;1;3;4;14;60;-;2611
"500345 DEODAPOLIS";-;77;64;109;115;91;97;102;86;71;90;63;59;92;91;50;43;37;69;49;45;23;22;4;21;9;-;1;2;2;5;2;4;1;-;-;1;4;5;3;1;-;2;3;1;7;6;24;23;24;8;16;56;-;1780
"500348 DOIS IRMAOS DO BURITI";-;39;36;51;28;13;17;8;21;25;34;28;14;19;21;25;21;18;9;13;8;10;13;6;4;10;7;3;5;3;1;5;6;1;2;3;1;-;3;3;3;-;2;-;3;2;5;6;2;2;3;-;2;-;564
"500350 DOURADINA";-;16;5;7;15;5;6;16;22;11;48;43;42;49;51;36;42;39;33;35;20;8;6;15;12;8;4;5;8;1;2;-;4;2;-;1;2;1;1;2;-;-;1;3;1;-;4;1;8;5;3;1;2;-;652
"500370 DOURADOS";-;250;320;414;453;584;594;643;568;468;583;741;886;1017;1024;930;772;691;810;690;515;356;257;152;137;88;62;56;38;18;25;24;16;23;14;17;17;17;16;14;10;8;15;16;24;19;21;37;23;28;30;41;104;2;14678
"500375 ELDORADO";-;8;14;33;47;40;67;69;72;113;60;57;47;67;72;73;59;37;53;40;33;24;15;8;6;13;6;6;2;4;3;-;-;-;-;1;1;3;6;8;6;7;5;7;6;5;5;5;10;6;2;-;3;-;1234
"500380 FATIMA DO SUL";-;14;35;49;60;52;59;40;34;40;51;26;35;46;34;56;29;25;52;26;15;4;9;5;10;-;6;3;2;7;-;-;3;-;4;4;1;1;-;1;1;-;3;2;3;1;4;3;6;7;7;1;2;-;878
"500390 FIGUEIRAO";-;4;1;6;7;19;21;19;30;21;24;22;24;17;24;15;25;19;14;8;8;6;6;1;4;3;1;1;1;2;4;2;1;-;2;-;1;6;3;-;2;1;1;1;1;1;1;1;5;1;1;1;2;-;391
"500400 GLORIA DE DOURADOS";-;2;5;7;44;39;79;66;76;94;94;64;38;33;22;33;17;7;11;15;4;3;1;8;3;6;2;5;1;-;1;2;-;1;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;1;-;786
"500410 GUIA LOPES DA LAGUNA";-;31;60;54;53;63;48;49;36;32;33;25;18;9;20;17;15;14;13;10;12;10;10;6;1;12;10;4;10;7;6;6;7;6;6;5;5;3;6;11;2;3;3;2;6;13;16;12;15;8;10;5;12;-;850
"500430 IGUATEMI";-;2;4;8;15;13;12;49;79;70;90;66;22;22;16;22;16;9;8;15;13;3;8;3;1;3;1;1;1;1;2;-;1;1;1;-;-;-;-;-;-;1;-;-;-;-;-;1;2;2;-;-;-;-;584
"500440 INOCENCIA";-;7;7;12;14;16;13;12;12;21;35;30;29;25;23;18;23;25;27;16;12;5;8;9;7;3;9;7;-;1;4;6;2;4;-;2;1;1;-;4;1;2;3;-;3;1;3;1;3;3;2;-;-;-;472
"500450 ITAPORA";-;39;42;55;52;86;99;90;109;141;125;85;132;110;124;85;68;38;72;47;26;16;12;12;8;3;4;4;7;6;6;3;4;3;2;4;1;4;1;-;1;-;1;-;4;4;1;8;5;5;8;4;11;-;1777
"500460 ITAQUIRAI";-;1;10;7;12;11;15;35;39;60;73;129;134;158;140;151;146;134;110;93;55;37;52;29;46;18;18;7;5;5;5;6;8;3;2;2;3;3;2;4;1;3;4;-;3;5;1;2;1;2;3;1;2;-;1796
"500470 IVINHEMA";-;20;24;26;28;37;47;63;56;62;142;135;188;202;220;241;246;175;221;197;117;63;68;73;50;23;34;19;12;13;11;3;8;5;5;2;3;-;2;2;2;2;1;-;-;3;6;6;4;3;4;4;2;-;2880
"500480 JAPORA";-;2;3;7;12;15;19;32;27;14;24;17;8;22;24;21;14;18;27;23;21;9;12;10;6;7;4;1;1;2;5;3;1;-;1;1;-;1;-;-;-;1;-;-;-;-;-;-;-;2;1;2;-;-;420
"500490 JARAGUARI";-;11;20;19;18;27;27;38;58;37;18;31;77;78;36;44;23;23;33;34;18;18;12;5;1;4;7;6;3;4;-;3;1;1;-;1;-;2;1;-;-;-;1;-;2;-;1;1;-;2;1;4;3;-;754
"500500 JARDIM";-;45;71;107;130;91;85;62;65;75;82;110;79;75;49;57;61;57;56;30;27;32;35;19;16;20;16;22;19;10;10;11;4;4;13;8;4;2;9;1;5;10;10;7;5;9;16;50;48;26;30;22;14;-;1921
"500510 JATEI";-;4;4;9;19;25;25;39;38;46;21;16;22;20;25;37;24;17;20;12;7;7;6;13;3;1;1;1;1;1;1;-;-;1;-;-;1;3;1;-;1;-;1;-;-;1;1;1;-;3;-;1;2;1;483
"500515 JUTI";-;5;3;5;14;14;22;40;43;49;86;103;57;41;52;46;45;44;43;40;18;26;17;10;18;13;8;7;-;5;1;-;1;1;1;-;-;-;2;-;-;1;-;1;4;3;6;1;1;1;-;1;1;-;900
"500520 LADARIO";-;23;39;45;65;72;75;71;62;64;94;75;58;58;35;57;31;51;55;47;31;15;18;11;6;6;9;8;3;4;6;7;6;4;4;6;6;12;5;10;10;6;6;8;7;12;5;12;14;13;14;7;13;-;1381
"500525 LAGUNA CARAPA";-;7;4;10;12;8;15;24;33;35;67;70;54;57;49;49;42;48;57;43;49;31;21;22;12;7;8;4;1;-;1;4;1;1;-;3;1;2;-;-;-;-;-;1;-;1;1;-;1;4;1;-;-;-;861
"500540 MARACAJU";-;32;34;44;59;62;75;84;86;120;210;261;224;200;251;253;234;163;153;123;97;68;50;34;21;16;27;27;24;9;5;3;3;2;5;5;4;6;2;6;3;2;4;1;1;4;6;9;6;7;11;10;-;-;3146
"500560 MIRANDA";-;62;70;102;63;32;43;37;32;34;44;55;17;31;105;70;38;29;29;18;13;11;19;14;15;8;7;9;8;8;11;7;8;10;10;11;14;20;12;21;43;59;33;65;121;182;302;203;165;134;125;66;32;-;2677
"500568 MUNDO NOVO";-;26;33;50;74;90;103;145;135;134;183;178;133;79;53;52;15;16;55;72;50;36;13;5;2;7;1;2;2;-;-;1;1;3;4;1;-;3;3;4;9;10;12;4;7;8;1;5;6;3;2;5;9;-;1845
"500570 NAVIRAI";-;41;68;91;81;139;151;224;337;401;533;592;447;367;344;366;347;320;312;330;264;209;202;142;139;69;82;60;34;32;14;20;10;12;5;8;1;13;8;-;4;-;2;-;1;4;4;12;6;4;4;6;2;1;6865
"500580 NIOAQUE";-;7;6;7;4;9;6;3;16;14;20;17;9;15;16;18;30;33;35;29;19;17;14;13;5;10;8;4;7;8;12;13;2;8;8;8;8;5;26;19;14;17;38;41;49;38;36;39;28;17;9;5;4;-;843
"500600 NOVA ALVORADA DO SUL";-;22;9;14;16;29;36;28;31;33;35;49;62;64;86;62;62;47;35;24;28;20;12;16;13;13;7;7;5;4;8;-;1;4;2;4;1;1;3;1;-;1;2;2;-;-;-;-;-;1;-;1;-;-;901
"500620 NOVA ANDRADINA";-;40;34;54;58;73;76;92;89;114;113;110;77;101;104;122;117;111;67;80;62;37;32;17;19;23;15;5;8;5;4;6;4;4;2;2;3;3;3;2;7;5;9;5;1;10;7;9;8;4;4;4;8;-;1969
"500625 NOVO HORIZONTE DO SUL";-;9;16;22;29;23;42;36;14;26;35;20;31;31;49;39;25;22;19;33;26;13;18;7;4;8;6;5;3;4;-;1;1;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;2;2;1;3;2;-;630
"500627 PARAISO DAS AGUAS";-;18;16;18;15;17;22;34;38;47;30;42;16;36;20;23;31;34;29;23;22;24;12;9;10;7;9;2;1;-;3;2;3;2;1;-;-;3;2;-;1;1;2;2;-;1;-;1;2;7;4;8;13;-;663
"500630 PARANAIBA";-;88;111;181;257;273;214;145;135;142;152;98;102;99;76;58;84;98;109;120;126;87;79;93;52;42;43;27;15;23;13;18;13;23;14;12;13;10;15;9;17;4;15;3;12;14;16;22;20;15;22;38;60;-;3527
"500635 PARANHOS";-;20;38;92;112;87;79;56;39;21;43;64;43;35;38;45;30;44;35;29;18;10;6;6;4;6;2;1;1;2;2;1;1;-;1;-;-;1;2;-;-;-;1;-;1;1;3;2;5;4;5;2;3;-;1041
"500640 PEDRO GOMES";-;21;26;48;97;59;41;27;28;32;26;42;16;26;30;18;14;16;12;14;10;8;11;17;4;6;6;7;5;17;12;4;9;10;12;13;3;10;3;7;5;4;4;9;1;7;7;3;7;7;2;6;14;-;843
"500660 PONTA PORA";-;109;133;221;359;412;492;619;550;788;787;836;693;804;840;613;527;464;462;339;275;173;142;92;68;53;46;34;24;31;36;13;16;12;8;15;12;9;11;11;16;17;19;8;16;17;25;16;27;24;20;24;52;3;11413
"500690 PORTO MURTINHO";-;22;10;18;27;23;31;48;27;26;25;27;17;14;12;6;10;10;5;8;6;6;9;7;7;10;5;8;6;6;3;2;2;1;2;-;-;1;5;5;13;11;7;9;21;22;22;33;21;15;30;23;14;-;698
"500710 RIBAS DO RIO PARDO";-;43;41;41;58;33;51;38;72;59;82;70;58;66;64;71;60;50;75;45;18;5;13;15;-;5;-;5;3;4;1;1;-;-;1;1;1;-;1;-;3;1;1;-;-;-;1;2;5;4;7;5;26;-;1206
"500720 RIO BRILHANTE";-;44;65;38;46;59;69;64;57;74;86;88;68;71;60;45;60;35;47;44;29;18;13;15;12;10;11;1;4;7;4;6;2;4;5;1;3;1;3;1;3;3;3;2;2;1;4;9;1;1;7;2;27;1;1336
"500730 RIO NEGRO";-;12;6;9;18;13;25;28;12;8;12;10;7;8;13;10;15;7;6;11;2;11;10;9;4;3;9;3;4;4;4;2;1;-;-;1;-;3;2;-;3;7;15;13;16;27;20;19;3;3;8;-;1;-;437
"500740 RIO VERDE DE MATO GROSSO";-;31;39;44;70;87;58;101;75;52;51;34;35;34;25;19;14;18;16;8;12;5;9;5;5;3;7;2;3;2;2;1;2;2;3;-;2;1;-;-;2;2;2;3;4;3;10;5;14;16;10;13;19;-;980
"500750 ROCHEDO";-;12;26;20;14;24;24;12;23;17;18;17;16;16;16;25;34;29;27;13;13;7;8;10;3;8;5;-;1;-;2;2;4;5;1;2;6;3;5;1;2;3;3;1;3;1;1;2;-;3;2;3;2;-;495
