2015
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de notificação";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"412545 SAO JOSE DAS PALMEIRAS";-;2;-;-;-;2;2;1;5;6;17;29;16;12;6;19;6;3;18;23;11;14;7;9;4;1;-;-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;1;-;-;-;220
"412550 SAO JOSE DOS PINHAIS";-;22;27;24;15;28;28;45;61;40;27;13;14;16;16;17;17;17;14;12;8;4;6;6;12;1;3;2;5;2;1;4;1;1;1;3;1;-;-;1;-;1;-;1;3;1;2;2;1;1;1;4;7;-;539
"412555 SAO MANOEL DO PARANA";-;1;1;2;-;-;1;7;4;12;13;9;19;21;19;19;28;31;18;29;22;8;6;4;5;7;4;4;2;1;2;-;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;304
"412560 SAO MATEUS DO SUL";-;-;1;1;1;1;-;3;8;6;13;19;3;2;2;2;-;1;-;-;-;1;1;2;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;1;-;-;73
"412570 SAO MIGUEL DO IGUACU";-;7;9;27;42;69;89;124;148;211;281;217;269;235;287;323;317;241;255;333;212;115;99;83;50;56;48;37;21;14;19;22;16;5;8;9;8;12;9;8;8;4;5;2;5;6;4;4;5;6;6;6;9;-;4405
"412575 SAO PEDRO DO IGUACU";-;2;1;1;1;4;6;6;17;27;48;40;15;40;30;31;41;22;24;25;11;3;3;5;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;406
"412580 SAO PEDRO DO IVAI";-;7;11;15;22;31;55;76;75;73;115;134;132;48;68;88;85;58;72;44;43;28;16;25;20;12;9;3;7;3;6;4;4;2;6;4;1;-;1;1;1;1;-;-;-;-;-;1;1;-;1;-;-;-;1409
"412590 SAO PEDRO DO PARANA";-;18;25;24;20;28;23;20;8;14;15;11;5;18;8;9;29;15;22;18;11;5;4;5;5;3;2;-;1;-;-;1;-;-;-;-;-;3;2;2;2;1;1;-;1;-;1;5;2;2;2;11;9;1;412
"412600 SAO SEBASTIAO DA AMOREIRA";-;-;3;1;5;8;21;36;57;89;110;88;82;81;73;75;121;93;97;68;65;43;26;12;10;11;8;7;7;7;2;-;1;1;1;-;-;-;-;-;-;-;-;-;2;2;5;4;5;5;2;3;1;-;1338
"412610 SAO TOME";-;3;1;2;1;2;6;16;13;18;10;14;12;24;23;57;44;52;74;50;12;5;5;-;1;3;2;-;1;-;2;-;1;1;2;-;1;-;2;-;-;5;2;2;5;1;3;4;1;-;1;1;-;-;485
"412620 SAPOPEMA";-;-;1;-;-;1;2;1;4;1;9;23;11;-;1;-;6;2;5;2;4;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;1;1;-;-;79
"412625 SARANDI";-;222;240;282;470;708;943;1054;790;759;694;431;371;225;231;203;182;131;200;195;140;113;76;60;47;46;51;30;13;12;11;4;2;3;3;2;3;3;2;3;4;7;5;-;1;6;5;14;13;33;54;88;91;-;9276
"412627 SAUDADE DO IGUACU";-;-;-;-;2;5;3;4;31;42;31;44;28;6;14;13;13;7;8;10;2;3;2;1;1;-;1;2;2;3;-;-;1;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;282
"412630 SENGES";-;168;134;176;179;128;125;103;128;122;125;119;82;21;17;24;20;16;8;10;10;2;1;1;-;1;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;3;5;5;15;17;41;69;86;64;2027
"412635 SERRANOPOLIS DO IGUACU";-;25;29;33;42;42;32;47;39;35;53;40;37;41;42;37;46;29;27;28;23;14;11;9;4;4;7;9;5;-;6;1;2;2;-;-;3;-;-;-;-;2;1;-;2;6;9;14;14;18;23;18;3;2;916
"412640 SERTANEJA";-;19;16;34;48;37;46;70;29;33;49;84;64;12;17;28;30;26;25;49;57;25;16;7;12;3;4;5;5;5;2;2;1;2;-;1;3;1;1;-;-;-;-;-;-;2;1;-;2;6;4;5;9;-;897
"412650 SERTANOPOLIS";-;12;16;22;26;49;55;77;121;225;444;478;458;405;320;367;393;334;321;356;226;183;141;51;24;11;19;9;13;8;9;14;9;8;4;12;4;4;7;5;13;12;15;8;8;17;17;14;18;19;12;15;10;1;5419
"412660 SIQUEIRA CAMPOS";-;9;18;23;42;45;29;92;89;94;204;264;57;40;23;24;25;19;9;10;7;6;-;4;-;-;1;2;1;2;-;1;-;-;1;-;-;1;2;1;-;-;-;1;-;-;-;-;2;1;1;5;7;-;1162
"412665 SULINA";-;-;-;-;-;1;-;-;3;8;11;45;48;4;3;8;6;18;13;15;5;1;1;-;-;-;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;195
"412667 TAMARANA";-;16;19;20;33;55;73;157;182;171;183;249;79;72;57;82;67;65;54;47;55;35;23;22;14;7;5;4;9;2;3;2;6;2;1;6;2;6;7;7;4;12;2;3;8;8;5;9;9;3;8;9;9;-;1988
"412670 TAMBOARA";-;33;82;106;70;49;48;32;41;32;36;22;18;7;6;2;8;12;20;3;5;4;6;2;3;2;2;1;5;4;2;1;2;1;4;2;-;3;7;6;10;6;10;6;7;7;4;10;13;13;31;22;29;1;858
"412680 TAPEJARA";-;39;21;14;26;20;36;64;132;139;193;165;139;158;218;197;153;165;128;84;51;30;35;9;14;11;7;4;-;2;1;2;1;1;-;2;1;-;-;2;-;-;3;-;2;2;2;12;8;21;21;15;32;-;2382
"412690 TAPIRA";-;12;4;18;18;21;32;26;49;63;81;102;107;95;53;65;55;56;39;35;14;9;9;1;3;2;2;-;-;-;-;-;-;1;2;-;1;1;-;1;1;-;1;3;1;3;4;3;5;3;6;14;10;-;1031
"412700 TEIXEIRA SOARES";-;-;1;-;-;-;-;-;-;1;2;1;-;2;-;-;-;-;-;1;-;-;-;-;1;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"412710 TELEMACO BORBA";-;8;12;12;16;20;28;46;107;142;268;250;35;50;44;88;79;85;95;72;41;39;22;7;3;6;4;1;4;2;3;2;1;1;1;6;4;3;1;4;1;2;2;9;6;6;-;6;3;7;4;7;1;-;1666
"412720 TERRA BOA";-;20;21;61;81;101;175;197;182;269;374;396;429;422;471;432;361;282;273;159;75;43;18;14;3;3;-;-;-;4;2;1;3;1;1;-;-;1;-;1;-;-;2;1;-;1;1;-;-;2;6;9;14;-;4912
"412730 TERRA RICA";-;27;63;69;104;132;143;148;111;120;107;87;82;73;133;131;113;112;88;105;97;55;44;40;26;21;31;16;11;12;8;8;6;-;5;2;3;-;-;-;4;4;1;5;4;4;4;3;7;13;27;11;13;-;2433
"412740 TERRA ROXA";-;63;100;114;134;94;135;193;154;135;161;163;194;127;116;151;148;98;145;146;117;63;54;47;30;14;14;15;5;4;2;5;7;4;6;5;1;3;4;3;3;3;3;-;6;5;8;19;12;17;29;28;23;-;3130
"412750 TIBAGI";-;-;1;1;-;5;1;8;8;76;87;164;189;157;88;58;73;93;87;49;29;15;9;3;-;3;8;5;-;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;1224
"412760 TIJUCAS DO SUL";-;-;-;1;-;-;1;-;1;1;1;2;-;-;1;-;-;2;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"412770 TOLEDO";-;66;119;187;279;308;343;561;752;621;771;923;940;1032;1022;1190;1184;928;921;908;609;324;173;91;83;48;27;29;12;3;3;1;-;6;2;2;2;8;2;6;3;4;4;5;5;2;5;12;8;12;19;28;18;-;14611
"412780 TOMAZINA";-;-;-;-;4;5;2;6;16;4;26;29;29;13;15;9;9;12;2;6;7;3;3;3;1;-;4;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;1;-;1;-;-;-;-;213
"412785 TRES BARRAS DO PARANA";-;6;16;37;46;69;125;147;242;279;333;350;204;34;48;40;63;70;76;100;50;43;29;15;10;9;6;2;-;2;5;1;1;-;1;1;1;-;1;4;1;1;2;1;2;1;1;1;1;4;6;4;10;-;2501
"412790 TUNEIRAS DO OESTE";-;6;33;53;102;137;159;135;180;160;161;118;94;56;37;33;16;35;23;17;19;7;9;9;6;5;8;2;-;1;-;-;1;1;2;-;-;1;5;6;2;17;15;7;13;17;8;4;2;8;2;-;-;-;1732
"412795 TUPASSI";-;4;6;20;29;29;43;78;89;115;110;128;100;105;87;84;80;87;71;50;49;17;3;-;7;9;3;7;2;2;1;-;1;1;1;-;-;1;4;-;-;1;4;2;-;5;1;1;3;-;-;1;1;-;1442
"412796 TURVO";-;-;-;-;-;2;-;-;-;2;3;4;-;1;-;-;-;1;-;1;1;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;20
"412800 UBIRATA";-;16;32;51;57;91;92;155;167;211;325;280;338;336;386;319;285;211;186;192;87;44;43;28;20;13;17;10;6;1;4;1;1;1;-;1;2;1;2;2;1;2;8;1;5;9;5;5;10;11;7;10;6;3;4097
"412810 UMUARAMA";-;82;97;134;216;298;504;702;786;1284;1317;1193;903;749;690;669;552;445;408;311;224;142;136;131;107;57;73;53;41;21;24;30;24;10;15;6;12;14;16;11;13;15;10;8;11;23;15;19;19;27;37;24;25;-;12733
"412820 UNIAO DA VITORIA";-;-;1;-;1;1;1;3;5;2;4;8;9;1;2;-;1;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;41
"412830 UNIFLOR";-;12;15;23;16;26;23;27;19;16;18;29;22;6;7;16;12;13;15;15;7;5;6;-;7;4;7;4;2;-;1;2;-;2;1;2;3;1;1;4;2;1;1;-;2;11;5;8;21;12;14;10;8;-;484
"412840 URAI";-;8;24;31;38;57;68;80;75;81;105;109;110;109;107;102;103;77;102;71;72;56;29;43;33;24;31;11;10;2;13;7;9;2;2;3;3;1;-;3;-;1;1;3;1;1;-;3;5;18;6;2;2;-;1854
"412850 WENCESLAU BRAZ";-;1;1;-;1;2;1;5;10;10;28;24;13;-;2;-;1;6;3;3;2;2;1;1;-;-;1;2;1;1;2;1;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;129
"412853 VENTANIA";-;-;-;-;-;-;2;5;1;6;5;5;4;1;-;1;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33
"412855 VERA CRUZ DO OESTE";-;2;2;3;9;5;21;32;38;89;119;132;190;129;161;180;118;89;88;70;45;18;16;11;3;2;2;4;-;-;-;4;-;1;1;3;1;-;-;2;1;-;1;2;-;1;2;-;2;1;1;-;1;-;1602
"412860 VERE";-;4;-;6;-;2;5;11;55;55;183;178;163;149;117;84;63;46;60;29;42;30;19;12;2;2;-;-;-;1;1;-;-;-;1;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;1;-;-;1323
"412862 ALTO PARAISO";-;-;2;6;6;12;9;28;35;42;43;30;29;26;26;39;43;25;13;18;11;3;6;7;4;4;1;1;-;-;-;-;-;-;-;1;1;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;473
"412865 VIRMOND";-;-;-;-;-;-;-;-;1;-;-;9;9;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;23
"412870 VITORINO";-;1;-;1;3;1;4;16;15;29;51;69;38;4;3;7;7;8;11;6;5;1;1;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;285
"412880 XAMBRE";-;16;23;13;16;31;57;85;54;81;97;76;37;28;24;37;36;40;37;33;27;23;19;9;6;9;11;6;5;4;3;2;5;4;-;4;5;3;4;2;7;2;8;3;6;6;11;7;6;6;11;9;6;-;1060
"420005 ABDON BATISTA";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"420010 ABELARDO LUZ";-;-;1;-;2;1;3;5;11;51;75;138;172;125;90;53;13;11;21;9;1;1;3;5;3;2;1;-;3;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;803
"420020 AGROLANDIA";-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"420030 AGRONOMICA";-;1;1;2;1;1;-;1;-;-;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;12
"420040 AGUA DOCE";-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"420050 AGUAS DE CHAPECO";-;-;1;1;4;3;11;12;13;28;33;45;8;14;17;24;21;37;46;49;35;14;11;9;1;2;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;442
"420055 AGUAS FRIAS";-;-;-;-;-;-;1;-;2;1;1;1;4;12;7;8;8;4;21;13;9;5;6;2;3;-;2;1;3;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;116
"420060 AGUAS MORNAS";-;1;-;-;-;-;-;2;1;1;3;7;2;3;3;3;4;1;4;1;5;2;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;46
"420070 ALFREDO WAGNER";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;4
"420075 ALTO BELA VISTA";-;-;-;-;-;-;-;-;1;-;-;-;2;2;-;1;10;2;11;2;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;34
"420080 ANCHIETA";-;-;-;-;1;-;-;1;1;2;5;8;11;5;6;1;3;6;7;3;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;64
"420090 ANGELINA";-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;5
"420100 ANITA GARIBALDI";-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"420110 ANITAPOLIS";-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"420120 ANTONIO CARLOS";-;-;-;-;-;2;-;2;1;5;3;3;10;2;3;6;10;3;9;8;-;4;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;75
"420125 APIUNA";-;6;12;22;43;25;34;40;37;11;1;-;-;1;3;3;5;3;6;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;5;13;4;7;13;13;13;22;23;15;2;-;-;386
"420127 ARABUTA";-;-;-;-;-;-;-;2;-;1;1;1;-;6;9;4;6;-;5;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;36
"420130 ARAQUARI";-;34;33;63;78;116;126;207;296;330;315;379;222;32;48;78;89;116;118;140;148;96;60;57;56;35;22;33;19;14;13;12;3;7;3;1;4;6;2;7;3;5;7;2;5;6;7;6;12;4;13;17;12;-;3517
"420140 ARARANGUA";-;-;-;-;1;3;-;3;2;2;4;6;15;2;3;2;3;1;-;-;1;1;2;1;-;-;-;1;-;1;-;-;-;1;2;1;-;-;-;1;-;-;1;-;-;-;-;1;-;1;-;-;-;-;62
"420150 ARMAZEM";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"420160 ARROIO TRINTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"420165 ARVOREDO";-;-;-;-;-;-;-;-;-;-;-;2;1;-;2;3;2;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
"420170 ASCURRA";-;-;-;-;-;-;1;4;2;4;6;35;44;41;46;32;20;25;18;20;17;6;6;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;330
"420180 ATALANTA";-;-;-;-;-;-;-;2;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"420190 AURORA";-;-;-;-;-;-;-;1;-;1;2;3;1;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"420195 BALNEARIO ARROIO DO SILVA";-;-;-;-;-;-;-;-;-;2;-;2;1;1;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"420200 BALNEARIO CAMBORIU";-;47;62;88;127;181;283;382;568;273;181;201;289;442;642;789;1022;1089;949;1035;894;532;455;317;307;161;119;78;62;36;21;25;13;12;8;11;6;11;12;21;12;13;15;13;14;21;16;23;19;19;37;33;46;1;12033
"420205 BALNEARIO BARRA DO SUL";-;2;3;4;6;8;13;30;44;118;96;37;14;22;20;31;49;65;74;70;50;41;50;35;20;24;13;10;1;2;4;2;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;960
"420207 BALNEARIO GAIVOTA";-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;1;-;2;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"420208 BANDEIRANTE";-;-;-;-;-;-;-;-;-;-;-;-;2;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"420209 BARRA BONITA";-;-;-;-;-;-;-;-;-;-;-;-;-;7;2;5;14;11;6;4;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;51
"420210 BARRA VELHA";-;-;3;2;1;8;14;18;24;31;60;87;37;26;53;60;70;74;88;118;123;92;70;68;48;23;26;20;4;6;2;2;3;2;1;2;-;-;-;1;-;-;1;-;1;-;3;-;3;4;1;1;-;-;1281
"420213 BELA VISTA DO TOLDO";-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"420215 BELMONTE";-;2;1;-;-;6;32;39;74;56;55;36;46;39;17;21;14;11;9;5;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;465
"420220 BENEDITO NOVO";-;-;-;-;-;-;1;1;1;-;4;3;1;-;1;-;1;-;-;2;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18
"420230 BIGUACU";-;4;10;6;8;8;14;18;14;39;53;85;136;85;171;180;251;156;200;186;238;145;73;56;46;15;11;6;11;-;-;5;-;2;3;1;-;1;1;-;-;-;2;2;1;1;1;1;3;2;-;-;-;-;2251
"420240 BLUMENAU";-;70;107;154;235;382;664;1194;1310;1621;1752;2359;1148;683;760;1117;1441;1179;1411;1291;1128;671;505;367;303;223;152;155;116;73;48;58;38;41;39;30;32;43;43;33;26;18;14;16;11;11;16;14;15;25;24;18;13;-;23197
"420245 BOMBINHAS";-;6;2;4;6;17;21;47;85;76;100;77;38;66;95;85;113;137;139;119;128;85;50;34;35;32;20;9;9;3;1;-;-;1;1;1;-;-;-;-;1;-;-;-;1;1;-;-;2;1;-;2;9;-;1659
"420250 BOM JARDIM DA SERRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"420253 BOM JESUS";-;-;1;2;1;2;4;-;8;10;21;39;33;6;10;9;16;9;9;1;6;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;188
"420257 BOM JESUS DO OESTE";-;-;-;-;1;1;2;1;-;2;2;1;5;2;4;4;7;2;1;-;5;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;43
"420260 BOM RETIRO";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"420270 BOTUVERA";-;-;-;1;-;1;1;2;1;2;24;90;53;2;3;4;3;3;10;3;6;3;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;217
"420280 BRACO DO NORTE";-;1;3;1;1;3;-;4;4;3;9;18;3;1;4;2;-;3;1;-;5;-;2;-;1;-;-;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;72
"420287 BRUNOPOLIS";-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"420290 BRUSQUE";-;8;5;14;24;29;60;71;116;144;178;215;304;428;561;609;549;528;421;464;341;243;166;99;51;40;32;25;10;2;1;-;2;-;1;-;-;1;-;1;2;1;2;1;-;1;2;-;2;5;3;3;1;-;5766
"420300 CACADOR";-;2;-;1;1;-;-;1;1;2;-;5;3;1;4;2;2;-;-;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;31
"420310 CAIBI";-;1;-;-;1;-;1;8;4;10;10;56;94;89;65;33;43;9;6;8;4;5;2;2;1;1;2;2;-;1;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;1;-;1;-;-;2;-;-;-;464
"420320 CAMBORIU";-;2;2;2;9;18;11;40;64;57;217;508;332;57;64;62;94;138;108;116;115;79;46;43;36;17;11;9;3;3;2;3;3;2;-;-;-;-;-;-;-;-;1;1;1;-;-;-;2;3;1;-;1;-;2283
"420330 CAMPO ALEGRE";-;1;-;1;1;-;-;1;3;-;2;6;5;-;-;4;3;2;2;1;-;2;-;1;-;3;-;-;-;-;-;2;-;-;1;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2;1;-;46
"420340 CAMPO BELO DO SUL";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"420350 CAMPO ERE";-;-;1;-;1;1;-;4;5;4;16;33;16;10;3;9;5;7;13;7;6;5;-;2;-;2;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;4;-;-;-;158
"420360 CAMPOS NOVOS";-;-;-;-;-;2;1;-;1;1;3;7;3;2;1;2;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26
"420370 CANELINHA";-;1;-;1;1;-;1;1;6;7;13;17;13;1;1;2;5;2;6;6;11;8;1;3;3;2;1;1;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;1;-;1;-;-;1;-;-;-;119
"420380 CANOINHAS";-;3;-;3;1;2;3;2;3;1;7;4;-;-;2;2;1;3;3;2;-;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;47
"420390 CAPINZAL";-;-;-;-;1;-;-;1;-;2;5;10;6;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;29
"420395 CAPIVARI DE BAIXO";-;1;-;-;-;1;1;3;7;11;5;5;3;-;1;3;1;-;2;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;48
"420400 CATANDUVAS";-;-;-;-;-;-;-;-;-;1;1;3;1;3;-;-;1;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"420410 CAXAMBU DO SUL";-;-;-;-;-;-;1;18;17;11;37;44;8;26;53;53;56;55;78;42;22;4;3;1;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;532
