2020
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de notificação";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"412450 SANTO INACIO";-;2;7;9;16;25;46;27;6;9;18;14;2;25;20;30;25;8;15;10;11;6;3;4;5;-;-;4;-;-;1;-;-;-;3;2;2;1;-;-;-;-;1;-;-;-;-;-;1;-;2;-;1;-;361
"412460 SAO CARLOS DO IVAI";-;4;3;15;34;15;25;40;40;47;46;48;29;35;22;26;50;34;46;24;13;8;3;2;1;2;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;2;6;7;3;2;1;3;-;641
"412470 SAO JERONIMO DA SERRA";-;2;2;3;2;5;6;8;5;11;16;18;32;2;6;6;11;9;9;4;10;3;1;-;1;4;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;1;-;-;-;-;-;182
"412480 SAO JOAO";-;-;-;2;3;1;6;15;34;74;116;232;83;84;117;89;74;73;79;56;37;27;15;8;5;1;1;3;-;-;-;-;-;-;-;-;-;-;-;1;2;2;-;-;-;-;-;-;-;-;-;-;-;-;1240
"412490 SAO JOAO DO CAIUA";-;6;18;55;59;86;103;100;88;72;82;56;34;6;9;13;10;16;28;17;20;8;9;9;11;5;8;4;3;4;3;4;1;2;2;-;-;1;4;1;2;-;4;2;3;3;2;3;5;-;1;1;-;-;983
"412500 SAO JOAO DO IVAI";-;35;45;60;63;65;128;140;122;127;132;143;57;42;45;65;79;64;64;55;40;21;20;12;12;6;4;1;5;-;2;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;2;1;4;19;19;48;-;1750
"412510 SAO JOAO DO TRIUNFO";-;-;-;-;-;-;-;-;-;-;1;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"412520 SAO JORGE D'OESTE";-;-;2;5;5;5;11;19;41;53;102;145;90;40;57;53;56;39;81;58;43;23;12;10;3;-;5;2;2;3;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;2;1;-;1;-;972
"412530 SAO JORGE DO IVAI";-;2;6;4;13;20;36;53;45;51;62;106;98;124;118;126;112;77;93;45;28;6;4;2;2;5;1;-;-;-;1;-;-;-;-;-;-;2;-;-;-;2;1;1;-;1;-;-;-;-;2;-;-;-;1249
"412535 SAO JORGE DO PATROCINIO";-;4;3;4;2;10;12;24;33;52;65;44;53;75;81;111;125;138;156;123;85;54;57;27;33;16;16;9;7;4;6;1;3;2;3;1;-;-;-;2;-;-;-;1;1;-;-;1;-;-;-;-;-;-;1444
"412540 SAO JOSE DA BOA VISTA";-;1;1;-;-;-;-;-;-;3;1;1;-;-;-;5;1;5;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;21
"412545 SAO JOSE DAS PALMEIRAS";-;2;-;-;-;2;2;1;5;6;17;25;15;12;6;17;5;3;18;22;10;13;7;9;4;1;-;-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;-;208
"412550 SAO JOSE DOS PINHAIS";-;16;19;15;10;20;20;31;54;33;22;10;5;12;9;11;14;14;11;10;8;4;5;5;9;1;3;2;5;2;1;3;-;-;-;3;-;-;-;1;-;-;-;-;1;1;1;-;-;1;-;1;4;-;397
"412555 SAO MANOEL DO PARANA";-;1;1;2;-;-;1;2;2;10;9;5;10;13;13;18;24;26;17;29;19;8;6;4;5;7;4;4;2;1;2;-;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;249
"412560 SAO MATEUS DO SUL";-;-;-;1;-;-;-;2;6;4;12;18;2;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;48
"412570 SAO MIGUEL DO IGUACU";-;6;5;9;30;43;57;100;82;154;236;165;220;190;221;246;256;185;219;278;163;80;69;54;34;27;26;32;18;9;16;14;13;1;4;5;7;7;7;8;8;4;4;1;2;5;4;4;2;5;5;4;3;-;3347
"412575 SAO PEDRO DO IGUACU";-;1;-;1;1;4;5;6;17;26;46;40;15;38;28;27;39;20;22;23;11;3;2;4;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;382
"412580 SAO PEDRO DO IVAI";-;7;11;15;21;30;54;76;72;73;113;132;121;45;53;65;72;47;58;33;33;20;11;10;13;2;8;2;3;2;5;2;2;1;4;4;1;-;1;1;1;1;-;-;-;-;-;-;1;-;-;-;-;-;1226
"412590 SAO PEDRO DO PARANA";-;15;18;19;20;22;20;19;6;12;15;8;5;11;5;7;25;13;13;17;11;5;3;2;4;3;2;-;1;-;-;1;-;-;-;-;-;3;2;2;2;1;1;-;1;-;1;4;2;2;2;11;9;-;345
"412600 SAO SEBASTIAO DA AMOREIRA";-;-;3;-;2;8;11;29;49;75;103;82;76;72;60;69;117;91;95;67;64;43;25;12;9;11;7;7;7;6;2;-;1;1;-;-;-;-;-;-;-;-;-;-;1;2;2;1;2;2;1;-;-;-;1215
"412610 SAO TOME";-;3;1;2;1;2;5;16;13;18;10;13;11;19;23;53;39;51;67;45;12;5;4;-;1;3;2;-;1;-;2;-;1;1;2;-;1;-;2;-;-;5;2;2;5;1;3;4;1;-;1;1;-;-;454
"412620 SAPOPEMA";-;-;1;-;-;1;2;1;4;1;9;23;11;-;1;-;6;2;5;2;4;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;1;1;-;-;79
"412625 SARANDI";-;159;154;197;336;561;768;853;594;520;419;217;120;102;109;120;119;94;161;152;101;73;45;40;29;22;29;24;8;10;6;3;2;1;2;1;2;1;-;1;1;2;2;-;-;2;3;4;1;6;3;11;27;-;6217
"412627 SAUDADE DO IGUACU";-;-;-;-;1;5;3;4;31;42;31;44;27;6;14;13;11;7;8;10;2;3;2;1;1;-;1;2;2;3;-;-;1;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;278
"412630 SENGES";-;168;134;176;179;128;125;103;127;122;125;119;82;21;16;24;19;16;8;10;10;2;1;1;-;1;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;3;5;5;15;17;41;69;86;64;2024
"412635 SERRANOPOLIS DO IGUACU";-;24;28;30;28;39;23;44;35;33;51;39;35;39;39;32;43;24;25;24;19;12;7;8;3;4;2;4;4;-;4;1;1;-;-;-;2;-;-;-;-;2;1;-;1;6;9;14;14;16;23;18;3;2;815
"412640 SERTANEJA";-;17;16;32;45;35;46;68;28;32;45;84;62;11;13;24;20;25;23;42;55;24;15;6;12;3;4;5;5;4;2;1;1;1;-;1;3;-;1;-;-;-;-;-;-;1;1;-;-;-;1;-;4;-;818
"412650 SERTANOPOLIS";-;7;11;15;15;37;44;59;92;160;338;373;302;229;192;226;244;155;131;145;97;46;36;16;8;5;7;3;9;5;6;12;8;7;2;9;4;3;3;1;11;10;12;7;6;12;12;12;6;14;5;9;3;1;3182
"412660 SIQUEIRA CAMPOS";-;9;16;22;41;43;29;91;88;94;202;261;43;-;4;3;2;5;4;6;5;5;-;1;-;-;1;2;-;2;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;1;1;5;7;-;996
"412665 SULINA";-;-;-;-;-;1;-;-;2;8;11;45;48;3;3;7;6;17;12;15;5;1;1;-;-;-;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;189
"412667 TAMARANA";-;13;14;18;31;53;71;148;178;165;173;242;73;55;50;66;54;48;36;40;49;26;23;18;10;4;1;3;3;2;2;2;3;2;1;2;-;2;3;3;3;6;-;1;6;3;2;7;6;2;7;6;8;-;1744
"412670 TAMBOARA";-;31;80;105;70;48;45;28;39;29;31;18;18;7;1;2;3;3;7;1;4;1;4;1;3;1;-;-;4;1;1;-;1;1;4;1;-;3;7;4;10;5;8;6;7;6;2;8;10;9;17;19;23;-;737
"412680 TAPEJARA";-;39;20;13;25;18;36;64;127;133;185;142;123;139;177;167;116;127;103;74;43;21;24;3;7;7;4;3;-;1;1;2;1;1;-;2;-;-;-;1;-;-;3;-;2;2;2;12;7;20;21;15;31;-;2064
"412690 TAPIRA";-;8;3;12;16;19;30;24;44;63;78;94;104;93;47;59;50;47;28;30;9;7;8;-;3;1;1;-;-;-;-;-;-;1;2;-;1;1;-;1;1;-;1;3;1;3;4;1;3;-;4;12;5;-;922
"412700 TEIXEIRA SOARES";-;-;1;-;-;-;-;-;-;1;2;1;-;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"412710 TELEMACO BORBA";-;6;9;10;13;17;25;42;106;139;266;246;32;45;39;83;74;79;93;65;40;35;19;6;3;6;3;1;4;-;2;2;1;1;-;5;-;3;1;2;-;2;2;9;6;6;-;5;3;5;3;5;1;-;1570
"412720 TERRA BOA";-;18;20;59;77;99;175;193;181;269;374;394;428;420;470;428;350;275;261;144;65;38;14;13;1;3;-;-;-;1;2;1;3;1;1;-;-;1;-;-;-;-;2;1;-;1;1;-;-;-;1;-;6;-;4791
"412730 TERRA RICA";-;22;63;66;100;122;137;146;104;120;97;81;67;56;97;99;88;90;79;87;88;48;31;27;20;10;23;13;6;11;5;4;5;-;5;2;2;-;-;-;4;3;1;5;2;3;4;2;6;4;2;3;9;-;2069
"412740 TERRA ROXA";-;59;97;111;126;91;127;186;144;125;143;100;75;68;46;64;67;58;87;76;67;39;39;38;22;7;11;13;5;4;2;5;6;4;5;4;1;3;1;3;2;-;3;-;3;5;7;17;12;13;25;28;22;-;2266
"412750 TIBAGI";-;-;1;1;-;4;1;8;8;76;87;164;189;156;88;57;72;93;87;49;29;15;9;3;-;3;8;5;-;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1219
"412760 TIJUCAS DO SUL";-;-;-;1;-;-;1;-;1;1;1;2;-;-;1;-;-;2;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"412770 TOLEDO";-;60;109;182;262;288;323;512;709;547;675;828;801;899;875;1024;1064;785;824;849;566;294;149;79;72;46;24;28;10;2;3;-;-;5;-;1;1;6;1;3;3;3;4;4;2;2;4;10;8;12;19;25;15;-;13017
"412780 TOMAZINA";-;-;-;-;2;5;2;6;15;4;26;29;29;13;15;9;8;12;1;6;7;3;3;3;1;-;4;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;204
"412785 TRES BARRAS DO PARANA";-;5;11;30;43;68;119;140;238;272;325;345;204;29;45;36;61;69;75;99;50;41;29;15;9;9;6;2;-;2;4;1;1;-;1;-;1;-;-;1;-;-;-;1;1;-;1;1;-;1;3;2;6;-;2402
"412790 TUNEIRAS DO OESTE";-;6;33;53;102;136;149;131;161;157;159;116;92;55;36;33;16;31;23;17;18;6;9;9;5;4;7;-;-;1;-;-;1;-;2;-;-;1;5;6;2;17;15;7;13;17;8;3;2;8;2;-;-;-;1674
"412795 TUPASSI";-;3;5;19;28;29;42;73;87;110;105;109;78;75;62;59;65;78;66;38;44;14;1;-;7;8;3;7;2;2;1;-;1;1;1;-;-;-;4;-;-;1;4;1;-;5;-;1;3;-;-;1;1;-;1244
"412796 TURVO";-;-;-;-;-;1;-;-;-;1;3;2;-;-;-;-;-;1;-;1;1;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;15
"412800 UBIRATA";-;16;32;51;57;85;83;144;156;188;278;255;299;289;326;261;226;165;154;173;76;37;28;23;13;11;9;5;4;-;1;1;1;-;-;1;1;1;2;2;1;2;7;-;4;8;4;5;8;6;2;6;2;3;3512
"412810 UMUARAMA";-;75;86;122;200;283;471;681;759;1236;1268;1118;821;629;553;549;457;365;336;248;174;103;104;75;75;38;44;40;32;17;19;22;19;8;11;4;12;11;11;6;11;12;8;6;4;7;8;10;10;12;25;14;16;-;11225
"412820 UNIAO DA VITORIA";-;-;-;-;1;1;1;3;1;2;4;7;9;-;-;-;1;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;32
"412830 UNIFLOR";-;12;15;23;16;25;20;25;19;11;14;29;19;5;4;11;5;8;9;2;3;-;4;-;3;1;2;-;-;-;-;-;-;1;-;1;2;-;-;2;1;-;-;-;-;-;1;1;2;-;-;1;3;-;300
"412840 URAI";-;1;4;5;15;18;25;41;35;42;55;68;51;44;39;48;34;31;30;15;25;11;7;6;4;2;2;1;1;-;2;3;3;1;-;-;-;-;-;3;-;-;1;-;1;-;-;-;-;1;1;-;1;-;677
"412850 WENCESLAU BRAZ";-;-;-;-;1;1;1;5;10;10;27;24;10;-;2;-;-;6;2;2;2;2;-;-;-;-;-;2;1;1;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;112
"412853 VENTANIA";-;-;-;-;-;-;2;5;1;6;5;5;4;1;-;1;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33
"412855 VERA CRUZ DO OESTE";-;1;2;3;8;4;19;29;33;83;116;127;185;121;154;165;110;83;85;58;38;16;15;10;1;2;-;3;-;-;-;4;-;-;-;1;1;-;-;1;1;-;1;1;-;1;1;-;-;1;1;-;-;-;1485
"412860 VERE";-;4;-;6;-;2;5;10;54;53;178;175;155;146;114;78;55;39;51;25;35;28;16;9;1;-;-;-;-;1;1;-;-;-;1;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;1244
"412862 ALTO PARAISO";-;-;1;6;6;12;9;28;35;42;43;30;27;24;25;30;34;21;13;17;9;3;4;3;3;4;1;1;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;433
"412865 VIRMOND";-;-;-;-;-;-;-;-;1;-;-;9;9;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;21
"412870 VITORINO";-;1;-;-;3;1;4;16;15;29;51;69;38;4;3;7;7;8;11;6;5;1;1;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;284
"412880 XAMBRE";-;15;23;13;16;30;55;85;46;74;85;67;28;19;12;26;32;34;29;32;24;21;19;9;6;8;10;4;5;4;3;2;4;4;-;4;5;3;4;2;6;2;8;3;5;5;8;5;6;6;11;9;6;-;942
"420005 ABDON BATISTA";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"420010 ABELARDO LUZ";-;-;1;-;-;1;3;5;10;51;75;138;172;125;90;52;13;11;21;9;1;1;3;5;3;2;1;-;3;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;798
"420020 AGROLANDIA";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"420030 AGRONOMICA";-;-;1;2;1;1;-;1;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;10
"420040 AGUA DOCE";-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"420050 AGUAS DE CHAPECO";-;-;1;1;4;3;11;12;13;28;33;45;7;14;17;24;21;37;46;49;35;14;11;9;1;2;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;441
"420055 AGUAS FRIAS";-;-;-;-;-;-;-;-;2;1;1;1;-;9;6;8;8;4;21;13;9;5;6;2;3;-;2;1;3;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;107
"420060 AGUAS MORNAS";-;1;-;-;-;-;-;2;1;1;3;7;2;3;3;3;4;1;4;1;5;2;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;46
"420075 ALTO BELA VISTA";-;-;-;-;-;-;-;-;1;-;-;-;2;2;-;1;10;2;11;2;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;34
"420080 ANCHIETA";-;-;-;-;1;-;-;-;1;2;4;8;11;5;5;1;3;6;7;2;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;59
"420090 ANGELINA";-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"420100 ANITA GARIBALDI";-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"420110 ANITAPOLIS";-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"420120 ANTONIO CARLOS";-;-;-;-;-;2;-;2;1;5;3;3;10;2;3;6;10;2;9;8;-;4;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;73
"420125 APIUNA";-;6;12;22;43;25;34;40;36;11;-;-;-;1;3;3;5;3;6;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;5;13;4;7;13;13;13;22;23;15;2;-;-;384
"420127 ARABUTA";-;-;-;-;-;-;-;2;-;1;1;1;-;6;9;4;6;-;5;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;36
"420130 ARAQUARI";-;34;33;63;78;116;126;207;296;330;314;379;222;32;47;78;89;116;118;140;148;96;60;57;56;35;22;33;19;14;13;12;3;7;3;1;3;6;2;7;3;5;7;2;5;6;7;6;12;4;13;17;12;-;3514
"420140 ARARANGUA";-;-;-;-;-;3;-;3;-;2;4;3;15;2;3;2;3;1;-;-;1;-;-;1;-;-;-;1;-;-;-;-;-;1;1;1;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;49
"420150 ARMAZEM";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"420160 ARROIO TRINTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"420165 ARVOREDO";-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;2;2;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"420170 ASCURRA";-;-;-;-;-;-;1;4;2;4;6;35;43;41;46;32;20;25;18;20;17;6;6;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;329
"420180 ATALANTA";-;-;-;-;-;-;-;2;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"420190 AURORA";-;-;-;-;-;-;-;1;-;1;2;3;1;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"420195 BALNEARIO ARROIO DO SILVA";-;-;-;-;-;-;-;-;-;2;-;2;1;1;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"420200 BALNEARIO CAMBORIU";-;37;49;74;102;143;242;352;516;203;108;137;212;370;550;715;935;1009;880;979;848;498;416;291;281;148;108;70;53;32;15;17;10;9;6;10;5;7;10;16;8;7;12;10;10;17;15;19;16;14;30;22;34;1;10678
"420205 BALNEARIO BARRA DO SUL";-;1;3;3;5;8;12;30;43;118;95;37;14;22;20;31;48;65;74;70;50;41;50;35;20;24;13;10;1;2;4;2;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;953
"420207 BALNEARIO GAIVOTA";-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;1;-;2;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"420208 BANDEIRANTE";-;-;-;-;-;-;-;-;-;-;-;-;2;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"420209 BARRA BONITA";-;-;-;-;-;-;-;-;-;-;-;-;-;7;2;5;14;11;6;4;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;51
"420210 BARRA VELHA";-;-;3;2;1;8;14;18;24;31;60;87;37;26;53;60;70;74;88;118;123;92;70;68;48;23;26;19;4;6;2;2;3;2;1;2;-;-;-;-;-;-;1;-;1;-;3;-;3;4;1;1;-;-;1279
"420215 BELMONTE";-;2;1;-;-;6;32;38;74;56;55;36;46;39;17;21;14;11;8;5;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;463
"420220 BENEDITO NOVO";-;-;-;-;-;-;-;1;-;-;4;3;1;-;1;-;1;-;-;2;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16
"420230 BIGUACU";-;4;10;5;5;8;14;18;14;39;53;85;134;85;169;180;249;153;199;186;237;145;72;56;46;15;11;6;11;-;-;4;-;2;3;-;-;1;1;-;-;-;2;1;1;1;1;1;2;2;-;-;-;-;2231
"420240 BLUMENAU";-;68;103;153;230;378;660;1189;1309;1613;1752;2353;1144;679;754;1111;1437;1170;1404;1290;1125;670;502;364;301;221;147;153;115;72;48;58;38;41;38;30;32;42;43;33;25;17;13;13;11;10;15;14;15;25;23;16;8;-;23075
"420245 BOMBINHAS";-;3;-;1;6;16;20;45;82;75;100;71;36;63;93;84;109;134;139;117;124;79;43;32;31;31;13;8;7;2;1;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;2;-;1573
"420250 BOM JARDIM DA SERRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"420253 BOM JESUS";-;-;-;-;-;1;2;-;5;5;11;32;25;1;3;-;6;7;9;-;5;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;113
"420257 BOM JESUS DO OESTE";-;-;-;-;1;1;1;-;-;2;2;-;4;2;4;4;7;2;1;-;5;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;37
"420260 BOM RETIRO";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"420270 BOTUVERA";-;-;-;1;-;1;1;2;1;2;24;90;53;2;3;4;3;3;10;3;5;3;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;215
"420280 BRACO DO NORTE";-;-;3;1;-;2;-;3;4;3;9;18;3;1;3;2;-;1;1;-;5;-;2;-;1;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;64
"420287 BRUNOPOLIS";-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"420290 BRUSQUE";-;5;4;14;21;27;58;71;114;143;177;212;299;424;559;607;546;526;419;462;341;242;165;98;51;39;32;25;8;2;1;-;1;-;1;-;-;1;-;1;2;-;1;1;-;1;2;-;2;4;2;3;1;-;5715
"420300 CACADOR";-;1;-;-;1;-;-;-;1;2;-;5;3;1;3;2;2;-;-;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;26
"420310 CAIBI";-;-;-;-;-;-;-;6;3;10;8;56;94;89;63;31;43;8;6;8;4;5;2;2;1;1;2;2;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;449
"420320 CAMBORIU";-;2;2;2;9;18;11;39;63;56;212;503;319;31;38;45;70;112;79;88;82;43;35;25;24;8;4;7;-;1;-;2;2;1;-;-;-;-;-;-;-;-;1;1;1;-;-;-;2;3;1;-;1;-;1943
"420330 CAMPO ALEGRE";-;1;-;-;1;-;-;1;3;-;2;6;5;-;-;4;3;2;2;1;-;2;-;1;-;3;-;-;-;-;-;2;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;43
