2019
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de notificação";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"432145 TEUTONIA";-;-;-;1;-;-;4;5;5;5;6;15;10;6;3;8;25;13;13;10;3;2;8;4;4;1;1;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;2;-;-;1;-;-;161
"432146 TIO HUGO";-;-;-;-;-;-;-;-;-;-;-;1;-;2;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;8
"432147 TIRADENTES DO SUL";-;-;-;1;1;1;5;12;26;36;73;45;9;1;-;-;1;-;3;3;-;-;1;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;220
"432149 TOROPI";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;-;1;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"432150 TORRES";-;-;1;-;3;2;2;3;14;20;19;24;9;2;-;11;2;6;4;1;6;4;-;2;-;-;-;-;1;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;140
"432160 TRAMANDAI";-;-;-;-;2;1;2;4;11;12;19;18;1;5;-;4;2;5;4;1;2;-;3;2;2;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;102
"432162 TRAVESSEIRO";-;-;-;-;-;1;-;-;-;1;1;4;6;1;2;6;5;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29
"432163 TRES ARROIOS";-;-;-;-;1;-;-;-;-;-;1;2;1;2;6;4;1;4;2;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27
"432166 TRES CACHOEIRAS";-;1;-;-;-;-;-;-;-;5;2;2;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"432170 TRES COROAS";-;-;-;-;2;-;1;6;20;35;43;49;67;75;98;137;100;76;86;60;67;18;32;9;-;1;5;1;-;1;1;1;1;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;994
"432180 TRES DE MAIO";-;-;-;8;9;28;30;57;120;125;314;285;162;29;39;58;64;38;44;48;29;20;15;10;9;2;7;3;2;1;3;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1562
"432183 TRES FORQUILHAS";-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"432185 TRES PALMEIRAS";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"432190 TRES PASSOS";-;6;6;25;75;90;134;266;187;215;286;91;37;77;111;97;72;50;70;47;31;22;12;2;7;4;2;2;-;1;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;2030
"432195 TRINDADE DO SUL";-;-;-;-;-;-;-;-;1;1;6;9;4;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24
"432200 TRIUNFO";-;-;1;1;-;-;-;2;1;2;3;9;2;3;-;3;1;1;2;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;36
"432210 TUCUNDUVA";-;-;-;-;-;-;3;2;1;4;17;12;32;27;35;35;34;30;31;30;22;11;12;9;7;-;2;2;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;360
"432215 TUNAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"432220 TUPANCIRETA";-;-;-;-;-;-;1;1;3;1;10;6;1;-;4;1;1;-;-;1;2;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;37
"432225 TUPANDI";-;-;-;-;-;1;-;-;-;1;2;4;2;1;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;16
"432230 TUPARENDI";-;-;-;-;-;-;-;1;3;5;23;29;24;8;8;12;18;18;12;6;5;-;-;-;1;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;1;-;-;-;179
"432232 TURUCU";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"432234 UBIRETAMA";-;-;-;-;-;-;-;-;-;2;3;2;1;-;1;3;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15
"432235 UNIAO DA SERRA";-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"432237 UNISTALDA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"432240 URUGUAIANA";-;2;-;-;2;2;-;2;4;12;11;18;27;3;1;1;3;2;5;4;2;5;8;-;2;-;1;2;1;2;1;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;-;-;127
"432250 VACARIA";-;-;-;1;1;1;2;1;1;3;-;1;-;-;1;-;1;2;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18
"432252 VALE VERDE";-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"432253 VALE DO SOL";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;2;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"432254 VALE REAL";-;1;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"432255 VANINI";-;-;-;-;-;-;-;2;-;-;1;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"432260 VENANCIO AIRES";-;1;2;2;1;-;-;4;6;15;37;46;46;57;47;64;126;167;137;62;65;49;24;15;11;6;9;2;5;3;1;2;1;-;4;-;2;3;1;-;-;1;1;-;-;-;1;-;4;-;2;-;1;-;1033
"432270 VERA CRUZ";-;-;-;-;2;-;4;11;3;12;12;16;17;2;1;6;10;6;1;3;4;2;1;1;-;-;1;-;3;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;120
"432280 VERANOPOLIS";-;-;-;-;-;1;-;-;-;-;-;-;-;1;1;-;1;1;-;-;1;1;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;12
"432285 VESPASIANO CORREA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"432290 VIADUTOS";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"432300 VIAMAO";-;-;1;2;-;6;5;7;18;100;108;134;101;35;43;73;95;106;76;54;56;28;25;23;12;6;12;9;2;1;2;2;4;3;-;-;-;-;1;-;-;-;1;-;1;-;-;-;-;-;2;4;-;-;1158
"432310 VICENTE DUTRA";-;-;-;-;-;2;4;2;6;25;20;31;32;1;1;2;6;5;6;2;3;-;-;1;1;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;153
"432320 VICTOR GRAEFF";-;-;-;-;-;-;1;-;1;1;5;4;4;2;3;2;2;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28
"432330 VILA FLORES";-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"432340 VILA MARIA";-;-;-;-;-;1;-;4;1;2;2;7;8;4;2;3;1;2;2;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;41
"432350 VISTA ALEGRE";-;-;1;2;-;-;4;2;8;7;16;18;16;-;-;2;1;2;-;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;82
"432360 VISTA ALEGRE DO PRATA";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"432370 VISTA GAUCHA";-;10;10;23;10;37;36;50;81;52;57;69;4;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;5;-;447
"432375 VITORIA DAS MISSOES";-;-;-;-;-;-;-;-;1;-;1;1;-;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"432377 WESTFALIA";-;-;-;-;-;-;-;-;2;3;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"432380 XANGRI-LA";-;-;-;-;-;1;1;-;2;2;-;-;-;1;-;1;2;-;3;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
"500020 AGUA CLARA";-;13;21;30;30;29;22;22;17;37;44;37;50;36;32;13;11;25;31;27;17;16;20;7;7;6;2;6;9;5;3;2;2;-;-;1;3;-;4;9;16;3;1;-;3;6;2;1;3;11;8;4;1;-;705
"500025 ALCINOPOLIS";-;51;42;38;30;32;56;39;44;40;66;54;43;34;39;20;23;30;20;21;34;29;16;10;8;8;8;12;8;1;6;7;7;8;5;7;3;5;4;3;5;1;8;7;-;-;5;3;4;6;9;10;33;-;1002
"500060 AMAMBAI";-;17;15;38;38;51;60;77;122;185;339;271;228;258;274;283;230;236;320;257;159;116;103;75;74;68;39;18;20;12;8;9;5;4;7;8;6;7;5;5;9;5;7;4;4;6;9;4;6;8;8;4;5;3;4129
"500070 ANASTACIO";-;3;5;13;16;19;18;29;34;34;31;40;31;22;15;12;6;8;8;8;6;3;6;2;2;1;2;-;4;-;2;3;3;2;-;-;1;-;1;-;2;1;1;1;3;2;6;1;5;11;8;1;-;-;432
"500080 ANAURILANDIA";-;6;13;17;28;45;27;41;40;60;46;57;116;111;88;79;51;36;36;21;6;3;4;8;5;3;6;-;-;-;-;-;1;2;-;-;-;2;-;-;-;-;1;3;-;1;1;2;1;1;-;-;1;-;969
"500085 ANGELICA";-;5;4;6;6;5;3;12;11;14;13;15;23;26;29;36;44;59;25;21;18;16;33;29;23;23;16;2;7;4;6;5;4;-;-;-;2;1;-;-;-;1;1;-;-;-;1;-;-;-;-;-;-;-;549
"500090 ANTONIO JOAO";-;12;23;24;20;20;32;57;66;96;99;124;123;88;132;110;93;61;50;76;36;53;31;34;30;23;16;11;6;11;9;8;3;2;2;5;8;3;4;7;8;3;3;6;4;12;11;6;9;13;14;6;8;1;1712
"500100 APARECIDA DO TABOADO";-;12;17;29;29;37;60;51;78;77;88;97;143;200;166;176;119;113;129;143;83;58;37;13;5;7;9;2;9;6;1;1;1;-;2;3;-;2;3;1;1;-;3;1;1;2;2;1;3;2;1;-;-;-;2024
"500110 AQUIDAUANA";-;5;19;25;23;38;58;44;56;54;68;50;41;42;21;21;26;25;11;13;8;9;17;6;14;10;6;8;4;7;6;2;4;4;4;9;3;7;9;7;9;7;12;24;35;21;34;66;31;21;36;16;8;-;1104
"500124 ARAL MOREIRA";-;39;80;107;81;47;36;29;14;26;28;44;36;53;32;47;49;42;39;27;45;25;16;9;9;3;4;6;3;2;-;1;-;1;-;-;-;1;1;-;4;1;-;1;1;1;-;4;2;10;15;13;6;4;1044
"500150 BANDEIRANTES";-;-;3;2;2;-;6;11;11;10;10;10;18;11;20;30;22;26;34;53;21;11;16;8;8;4;2;4;4;2;-;3;1;2;1;-;1;-;-;-;2;1;1;2;-;1;-;-;1;-;-;-;-;-;375
"500190 BATAGUASSU";-;24;55;68;125;113;105;97;101;115;129;141;120;115;96;93;106;66;120;81;74;52;41;30;35;29;21;22;18;14;17;14;12;11;13;9;4;5;5;3;11;5;6;5;7;11;10;8;10;8;9;7;2;-;2398
"500200 BATAYPORA";-;10;18;30;50;74;65;71;50;47;59;65;57;48;30;62;27;36;22;28;9;5;6;1;6;3;1;1;2;1;2;-;1;-;2;1;2;1;-;1;-;2;-;-;-;3;2;5;6;5;6;4;1;-;928
"500210 BELA VISTA";-;12;26;49;55;82;125;99;81;117;100;99;85;82;69;71;105;40;44;48;30;24;18;17;9;10;7;7;3;3;5;1;1;1;1;1;1;-;-;1;-;-;-;-;-;1;-;2;2;1;3;2;3;-;1543
"500215 BODOQUENA";-;30;22;15;18;24;34;44;35;49;43;52;26;34;38;36;12;10;4;7;5;1;14;7;1;1;2;2;-;2;-;2;-;-;-;-;-;1;1;-;-;-;1;-;1;3;6;8;18;13;18;15;21;-;676
"500220 BONITO";-;83;109;134;132;137;126;60;49;44;87;62;32;24;19;12;15;18;16;17;16;7;2;16;11;10;5;4;3;6;5;3;3;2;5;5;1;3;-;2;2;8;6;7;13;21;24;25;33;47;39;31;14;-;1555
"500230 BRASILANDIA";-;24;43;60;61;73;49;15;59;69;56;67;61;52;36;44;32;25;19;31;11;13;13;9;4;9;6;19;13;14;14;15;20;9;1;12;2;1;1;1;4;7;5;6;12;6;5;6;9;12;16;24;21;-;1196
"500240 CAARAPO";-;12;34;38;50;63;65;103;138;182;183;200;151;116;109;115;134;88;116;124;111;75;54;34;33;21;23;17;9;6;4;3;9;4;5;5;4;2;4;7;5;1;7;6;4;7;4;5;9;21;23;17;6;-;2566
"500260 CAMAPUA";-;22;13;27;63;53;59;87;64;62;48;65;58;52;44;34;21;24;30;26;28;22;22;26;14;5;10;3;6;10;10;12;4;8;7;4;1;6;3;4;3;6;4;2;6;4;3;8;4;6;7;6;1;3;1120
"500270 CAMPO GRANDE";-;406;625;1141;1785;2258;2515;2941;3056;4133;4330;4626;4165;3731;2884;4090;3554;3189;3548;3042;2280;1696;1493;1223;1094;998;949;728;711;480;417;388;285;273;197;215;165;219;187;198;173;145;151;176;135;215;248;290;226;276;295;257;260;25;73087
"500280 CARACOL";-;23;43;43;32;26;14;20;16;14;22;20;17;4;6;9;6;7;2;7;1;-;1;4;1;2;2;-;2;2;3;-;-;-;-;-;-;1;-;1;1;1;1;2;4;3;5;14;16;40;30;12;23;-;503
"500290 CASSILANDIA";-;53;72;106;92;84;52;57;51;64;77;60;54;55;34;54;41;24;14;16;11;6;3;5;4;6;1;1;2;1;1;-;1;2;-;-;-;-;1;1;-;2;4;3;11;16;15;18;22;21;28;39;36;-;1321
"500295 CHAPADAO DO SUL";-;35;39;64;118;134;206;252;269;254;148;130;108;124;158;193;137;160;161;168;115;67;50;58;24;27;19;17;10;14;12;10;8;2;2;8;2;8;1;5;-;3;6;2;4;-;4;3;-;3;6;3;12;-;3363
"500310 CORGUINHO";-;6;6;12;-;6;3;6;11;22;15;11;13;12;12;8;6;6;8;6;2;1;1;2;-;1;1;-;1;1;2;4;-;-;-;-;-;-;-;-;-;1;-;1;1;-;1;1;-;-;-;-;-;-;190
"500315 CORONEL SAPUCAIA";-;9;10;20;40;25;66;99;138;138;216;298;181;65;74;52;58;61;86;46;54;44;40;25;15;12;13;9;7;10;6;6;2;1;4;6;3;8;2;3;-;1;2;6;6;9;9;9;14;5;11;13;10;-;2047
"500320 CORUMBA";-;98;189;319;452;607;783;746;752;754;590;463;351;266;207;197;184;133;113;120;87;74;65;47;57;45;28;30;12;23;14;20;15;13;25;15;12;6;19;23;16;14;18;35;36;47;39;49;34;46;34;53;63;8;8446
"500325 COSTA RICA";-;32;49;60;104;103;90;134;128;142;115;51;23;51;65;50;51;56;51;57;50;45;31;45;34;24;17;12;9;9;6;5;5;6;2;1;3;1;4;1;5;5;1;2;2;5;6;15;12;12;6;8;4;1;1806
"500330 COXIM";-;22;29;28;48;80;67;107;84;85;106;87;61;74;57;52;55;69;45;53;79;50;34;33;24;23;17;19;10;11;9;8;1;3;4;5;6;8;4;4;2;5;3;-;4;-;1;6;-;3;4;8;8;-;1605
"500345 DEODAPOLIS";-;22;16;33;37;38;35;70;67;61;76;51;53;88;85;49;43;37;69;49;45;23;22;4;21;9;-;1;2;2;5;2;4;1;-;-;1;3;5;3;1;-;2;3;1;7;5;24;21;24;8;16;21;-;1265
"500348 DOIS IRMAOS DO BURITI";-;1;1;-;2;-;3;2;16;23;32;26;14;14;13;22;11;13;9;12;7;8;13;5;4;9;5;3;5;3;1;5;6;1;2;3;1;-;3;3;3;-;2;-;3;2;4;3;2;1;1;-;1;-;323
"500350 DOURADINA";-;3;4;7;9;3;3;12;22;11;47;43;41;49;51;36;42;39;33;35;20;8;6;15;12;8;4;5;8;1;2;-;4;2;-;1;2;1;1;2;-;-;1;3;1;-;4;1;8;5;1;1;2;-;619
"500370 DOURADOS";-;27;50;54;101;140;185;223;223;264;370;588;709;888;936;840;700;654;779;680;506;352;251;149;129;86;60;54;37;17;24;24;14;22;14;15;16;16;12;12;9;6;13;13;15;11;14;26;14;19;19;8;10;-;10398
"500375 ELDORADO";-;6;4;3;5;16;17;26;31;73;41;49;43;53;56;52;46;32;44;38;31;24;15;8;6;13;4;6;2;4;2;-;-;-;-;1;-;1;-;2;1;1;1;1;1;2;-;1;-;-;-;-;2;-;764
"500380 FATIMA DO SUL";-;11;31;36;48;47;56;37;29;35;44;23;32;38;32;54;28;25;51;26;15;4;9;5;10;-;6;3;2;6;-;-;3;-;3;4;1;1;-;1;-;-;3;2;3;1;3;1;6;7;7;-;2;-;791
"500390 FIGUEIRAO";-;3;1;6;6;18;20;19;29;20;23;22;22;17;24;15;24;18;13;7;8;6;5;1;4;3;1;1;1;2;3;2;1;-;1;-;1;6;3;-;2;1;1;-;1;1;1;1;3;1;1;1;2;-;372
"500400 GLORIA DE DOURADOS";-;2;5;7;43;39;76;63;70;89;94;59;37;32;22;33;16;7;11;15;4;3;1;8;3;6;2;5;1;-;1;2;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;759
"500410 GUIA LOPES DA LAGUNA";-;16;25;23;31;41;28;42;29;20;23;15;15;6;18;12;13;12;8;5;5;6;8;3;1;7;6;3;6;7;6;6;6;6;4;4;4;3;5;8;2;3;3;2;6;13;15;12;14;7;10;5;2;-;580
"500430 IGUATEMI";-;1;4;6;14;12;11;46;77;70;90;66;20;17;14;20;14;6;6;11;11;2;7;2;1;3;1;1;1;1;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;-;541
"500440 INOCENCIA";-;7;6;11;14;15;12;11;12;20;33;26;28;20;22;17;21;23;26;16;12;5;8;8;7;2;8;7;-;1;4;5;2;4;-;2;-;1;-;4;1;2;2;-;3;1;2;1;3;1;1;-;-;-;437
"500450 ITAPORA";-;22;29;43;44;60;67;78;87;117;105;71;105;100;112;76;57;33;69;42;26;16;12;12;8;2;3;4;7;6;6;3;3;3;1;4;-;3;1;-;1;-;1;-;3;4;1;7;5;4;8;4;8;-;1483
"500460 ITAQUIRAI";-;1;8;4;11;11;15;32;35;59;73;125;134;155;140;151;146;134;110;93;55;37;52;29;46;18;18;7;5;5;5;6;8;3;2;2;3;3;2;4;1;3;4;-;3;4;1;2;1;2;3;1;1;-;1773
"500470 IVINHEMA";-;11;15;16;15;27;38;59;52;54;133;132;182;199;210;232;240;169;219;195;117;63;68;73;50;23;34;19;12;13;11;3;8;5;5;2;3;-;2;2;2;2;-;-;-;3;6;5;2;2;3;4;1;-;2741
"500480 JAPORA";-;1;2;5;11;11;19;27;22;10;22;17;7;22;23;21;13;17;26;23;21;9;11;10;6;7;4;1;1;2;4;3;1;-;1;1;-;1;-;-;-;1;-;-;-;-;-;-;-;2;1;2;-;-;388
"500490 JARAGUARI";-;8;14;6;11;17;26;28;53;35;12;28;74;76;34;43;19;22;33;34;18;18;12;5;1;4;7;6;3;4;-;3;1;1;-;1;-;2;1;-;-;-;1;-;2;-;1;1;-;2;1;2;2;-;672
"500500 JARDIM";-;28;62;98;95;69;70;53;58;66;75;104;73;65;36;50;57;56;56;30;26;32;34;19;16;19;16;22;18;10;10;11;4;4;13;8;4;2;9;1;5;10;10;7;5;9;16;49;47;24;30;21;7;-;1719
"500510 JATEI";-;2;3;6;12;24;25;38;36;42;18;12;17;19;21;35;24;17;20;12;7;7;5;13;3;1;1;1;1;1;1;-;-;1;-;-;1;3;1;-;1;-;1;-;-;1;1;1;-;3;-;-;1;1;440
"500515 JUTI";-;1;2;3;2;12;17;33;39;38;83;102;55;31;49;45;44;43;40;38;17;26;16;10;18;13;8;6;-;5;1;-;1;1;1;-;-;-;2;-;-;1;-;1;4;3;6;1;1;1;-;1;1;-;822
"500520 LADARIO";-;18;31;34;57;61;64;55;42;56;90;67;49;49;32;49;28;46;48;41;28;10;16;11;6;6;8;6;3;3;6;7;5;4;3;5;4;12;1;9;9;5;6;7;6;9;1;12;14;12;11;7;11;-;1180
"500525 LAGUNA CARAPA";-;7;4;6;10;8;10;22;30;25;63;66;51;51;48;49;42;48;56;43;49;31;21;22;12;7;8;4;1;-;1;4;1;1;-;3;1;1;-;-;-;-;-;1;-;1;1;-;1;4;1;-;-;-;815
"500540 MARACAJU";-;25;25;41;54;58;69;81;83;113;205;257;223;197;250;242;231;160;151;121;97;68;50;34;21;16;27;27;24;9;4;3;3;2;5;5;3;5;1;6;3;2;4;1;1;3;3;7;4;5;7;9;-;-;3045
"500560 MIRANDA";-;51;45;65;47;24;30;27;22;32;40;52;16;29;104;69;37;28;29;17;13;11;19;14;14;8;7;9;7;8;11;7;8;10;10;11;14;20;12;21;43;59;33;64;119;182;302;203;165;134;125;66;23;-;2516
"500568 MUNDO NOVO";-;9;5;11;32;47;66;124;112;110;166;164;127;74;48;50;12;15;54;70;50;36;12;5;2;7;1;2;2;-;-;-;1;3;3;1;-;3;3;4;9;10;12;4;6;8;1;3;6;3;2;4;2;-;1501
"500570 NAVIRAI";-;14;22;50;52;74;95;166;251;334;456;532;389;297;281;293;281;285;293;325;260;207;202;142;139;68;82;59;34;30;14;20;10;11;5;8;1;12;8;-;4;-;2;-;-;2;3;5;4;3;3;5;1;1;5835
"500580 NIOAQUE";-;3;2;3;3;6;4;2;13;11;18;17;9;14;16;16;30;33;35;28;19;17;13;13;5;9;8;4;7;8;12;13;2;7;8;8;8;5;26;19;14;17;38;41;49;38;36;39;28;17;9;5;-;-;805
"500600 NOVA ALVORADA DO SUL";-;4;4;14;16;29;36;28;30;33;35;49;61;64;85;62;62;47;35;24;28;19;12;16;13;13;7;6;5;4;8;-;1;4;2;4;1;1;3;1;-;1;2;2;-;-;-;-;-;1;-;1;-;-;873
"500620 NOVA ANDRADINA";-;18;13;18;22;34;37;58;49;75;77;87;65;75;83;92;99;102;63;78;59;34;30;17;19;20;15;5;8;5;3;6;4;2;2;2;3;2;2;1;3;2;1;5;-;5;4;3;6;3;1;2;-;-;1419
"500625 NOVO HORIZONTE DO SUL";-;9;16;12;23;16;32;23;8;12;30;13;22;20;34;30;22;19;18;32;26;12;17;6;4;8;6;5;3;4;-;1;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;2;1;3;2;-;495
"500627 PARAISO DAS AGUAS";-;6;6;3;6;12;18;31;29;36;27;39;15;34;19;21;31;34;29;23;21;22;12;7;9;7;7;2;-;-;3;-;1;-;1;-;-;1;-;-;1;-;-;2;-;1;-;1;1;-;2;-;2;-;522
"500630 PARANAIBA";-;15;20;47;104;111;111;69;91;123;121;85;87;88;71;54;84;96;107;119;126;87;79;91;52;41;43;26;15;23;13;17;12;23;14;11;12;9;13;5;13;3;13;2;12;12;13;20;13;13;21;30;24;-;2504
"500635 PARANHOS";-;17;27;80;109;82;67;44;29;17;39;57;36;34;29;39;21;38;31;26;18;10;6;6;4;6;2;1;1;2;2;1;1;-;1;-;-;-;2;-;-;-;-;-;1;1;3;2;3;1;2;2;2;-;902
"500640 PEDRO GOMES";-;16;26;45;94;57;34;24;26;22;25;39;13;24;29;15;13;15;12;14;10;8;11;17;4;6;6;7;5;16;10;3;8;10;12;13;3;9;3;7;4;4;2;8;1;7;7;3;7;5;2;6;12;-;779
"500660 PONTA PORA";-;28;48;92;161;168;265;386;422;618;670;729;585;705;793;548;501;446;443;325;266;171;137;92;67;51;45;33;24;31;35;11;16;12;8;14;12;9;11;10;13;17;17;8;15;17;22;14;24;20;16;20;7;3;9201
