2018
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de notificação";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"130200 ITAPIRANGA";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"130210 JAPURA";-;2;7;23;14;7;22;43;33;26;35;38;11;3;5;-;1;1;4;8;9;9;-;1;6;6;7;5;1;-;-;-;-;-;-;-;-;-;-;1;4;5;9;12;11;43;33;48;29;18;34;30;15;-;619
"130220 JURUA";-;-;-;-;-;-;-;1;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"130230 JUTAI";-;27;26;50;78;57;41;80;65;80;147;157;108;44;76;47;48;48;48;31;28;29;24;22;16;30;24;21;35;25;20;8;5;10;2;3;3;5;5;4;9;4;4;5;7;7;1;7;4;3;4;7;-;-;1639
"130240 LABREA";-;120;85;123;101;110;111;68;61;47;61;37;15;35;53;22;22;18;12;24;25;42;26;12;22;25;10;19;10;7;5;-;7;10;13;10;12;31;22;29;13;19;41;31;28;24;25;29;55;94;140;168;101;8;2238
"130250 MANACAPURU";-;3;3;5;7;14;24;26;25;21;14;30;17;9;16;19;20;23;22;12;11;6;5;3;3;-;-;1;-;1;1;-;2;3;2;-;2;-;1;-;-;1;1;1;1;2;1;3;3;2;8;4;-;-;378
"130255 MANAQUIRI";-;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"130260 MANAUS";-;670;562;622;371;419;443;506;474;540;537;553;446;360;313;314;305;260;239;241;218;215;209;242;224;239;186;189;178;181;169;170;102;110;97;138;96;91;76;52;67;56;61;58;55;76;64;70;59;97;132;196;150;8;12506
"130270 MANICORE";-;16;42;42;44;55;55;83;58;65;34;24;29;16;11;8;9;12;6;6;10;13;-;1;5;1;1;4;4;3;6;9;14;9;4;5;9;5;11;1;3;5;6;3;5;5;21;15;22;7;12;8;1;-;843
"130280 MARAA";-;-;1;2;3;7;8;6;12;24;10;10;8;5;3;6;2;4;3;1;1;-;1;-;1;2;5;3;4;5;4;2;6;9;-;-;-;-;-;1;3;2;-;-;1;3;1;2;2;-;1;1;2;-;177
"130290 MAUES";-;53;51;18;16;7;2;2;1;3;1;1;1;-;-;-;3;1;2;3;2;1;-;-;-;-;1;1;1;1;3;-;1;1;-;-;-;1;-;-;-;1;-;-;-;1;-;2;-;4;21;79;49;-;335
"130300 NHAMUNDA";-;-;-;-;-;-;1;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"130310 NOVA OLINDA DO NORTE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2
"130320 NOVO AIRAO";-;4;6;10;8;29;27;23;14;9;14;4;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2;-;4;2;3;1;1;1;1;-;1;2;-;2;-;-;-;2;-;-;172
"130330 NOVO ARIPUANA";-;4;1;2;1;2;18;16;11;15;12;1;3;3;5;3;3;-;1;2;1;1;-;-;-;1;-;-;-;3;2;-;-;-;1;-;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;116
"130340 PARINTINS";-;4;10;37;36;16;5;1;-;3;1;5;3;2;1;7;5;4;2;2;3;1;-;2;6;-;1;2;2;1;2;1;1;1;-;-;3;-;-;3;-;2;-;-;1;1;1;-;1;1;-;-;-;-;180
"130350 PAUINI";-;5;4;7;8;8;-;1;-;-;-;-;-;1;-;-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;2;4;3;6;-;54
"130353 PRESIDENTE FIGUEIREDO";-;6;3;7;6;10;8;9;9;10;19;23;10;2;-;3;8;7;7;6;7;3;-;3;1;2;2;15;4;5;9;2;1;6;6;5;1;1;1;-;2;1;1;1;3;2;-;-;2;1;1;1;-;-;242
"130356 RIO PRETO DA EVA";-;4;8;21;10;2;2;4;1;-;1;1;-;1;3;2;3;2;2;2;2;3;1;1;2;-;1;5;3;2;-;2;2;1;1;1;-;1;-;-;-;-;-;-;-;1;9;2;1;-;7;-;-;-;117
"130360 SANTA ISABEL DO RIO NEGRO";-;-;-;-;-;-;-;-;2;5;1;3;1;1;6;2;1;7;8;12;3;8;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;-;-;-;-;-;-;-;67
"130370 SANTO ANTONIO DO ICA";-;11;13;15;14;10;11;9;17;40;7;11;1;-;1;3;5;7;2;2;-;2;1;-;-;-;-;-;-;-;-;-;-;-;2;2;1;1;-;-;1;-;-;-;-;-;3;5;29;23;35;24;7;-;315
"130380 SAO GABRIEL DA CACHOEIRA";-;75;101;92;75;78;66;39;63;44;44;39;25;21;18;38;32;20;25;6;5;1;6;7;5;5;7;8;14;8;7;2;6;10;8;3;6;12;25;31;32;33;30;51;56;82;72;53;87;95;120;82;72;-;1942
"130390 SAO PAULO DE OLIVENCA";-;18;35;17;30;10;22;36;22;27;13;9;11;22;11;16;1;1;3;11;1;3;6;1;3;1;1;2;-;2;2;4;1;3;-;1;2;-;-;-;-;2;-;-;3;2;2;-;2;6;4;8;2;-;379
"130395 SAO SEBASTIAO DO UATUMA";-;3;6;5;6;3;1;1;-;-;2;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;3;1;1;1;-;-;-;1;-;-;1;-;-;-;-;-;41
"130400 SILVES";-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"130406 TABATINGA";-;33;22;43;32;51;57;32;21;48;32;24;20;13;5;8;19;12;1;1;4;4;1;1;10;1;2;2;3;1;1;2;2;4;2;3;4;5;7;18;25;28;53;56;40;32;36;29;25;38;38;19;9;1;980
"130410 TAPAUA";-;6;14;4;11;13;15;16;36;41;30;15;8;9;2;4;9;16;10;30;33;30;50;43;31;18;21;12;19;29;17;16;14;8;26;14;22;12;14;12;16;17;35;19;18;55;96;83;63;78;68;57;6;-;1341
"130420 TEFE";-;72;71;70;79;71;58;73;76;91;120;135;69;53;51;51;56;33;64;48;54;40;20;22;22;18;26;33;26;22;29;23;14;19;12;10;3;11;4;7;9;6;5;10;9;9;17;15;41;21;21;15;15;-;1949
"130423 TONANTINS";-;16;38;39;34;107;118;115;173;184;144;31;4;3;1;4;12;-;5;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;1;1;3;-;-;4;8;2;-;-;-;-;-;1;37;15;-;1102
"130426 UARINI";-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;1;-;-;-;-;-;1;-;-;-;10
"130430 URUCARA";-;-;-;-;1;7;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;15
"130440 URUCURITUBA";-;-;-;-;-;4;3;-;-;-;-;1;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"140002 AMAJARI";-;-;-;-;-;1;1;-;-;1;2;3;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;-;-;-;13
"140005 ALTO ALEGRE";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;-;1;1;-;1;1;1;-;-;1;-;-;1;3;3;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;20
"140010 BOA VISTA";-;46;46;35;50;77;92;78;66;50;45;40;17;12;4;7;7;6;3;6;5;4;12;4;3;8;6;8;7;11;12;9;11;8;13;15;32;31;38;45;48;71;59;46;61;109;106;96;84;54;54;73;22;-;1852
"140015 BONFIM";-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;-;-;-;-;-;1;2;-;1;1;1;3;3;7;5;2;13;20;11;26;4;14;11;6;2;1;2;1;1;-;-;2;2;-;3;1;1;-;150
"140017 CANTA";-;1;5;6;3;2;1;3;2;2;1;2;4;-;3;-;1;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;2;-;-;-;-;4;3;-;1;-;-;1;-;-;1;-;-;1;1;3;-;55
"140020 CARACARAI";-;2;4;3;4;3;3;2;1;4;3;2;2;1;2;-;-;2;-;2;-;4;-;1;-;1;1;2;2;-;1;5;1;3;3;4;6;5;5;7;7;5;10;9;12;8;8;5;14;19;27;15;8;-;238
"140023 CAROEBE";-;-;-;1;3;6;2;1;2;1;9;4;14;5;14;10;9;3;10;12;19;21;7;5;21;9;11;3;3;4;3;1;2;1;1;1;3;-;-;3;1;2;-;-;-;-;-;-;1;-;1;-;-;-;229
"140028 IRACEMA";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;1;-;-;-;8
"140030 MUCAJAI";-;-;2;2;2;-;-;1;-;2;1;2;3;-;-;-;-;1;-;-;-;-;1;3;-;-;1;-;1;-;5;-;6;6;-;-;2;6;8;3;1;2;4;4;2;-;-;1;-;-;1;1;1;-;75
"140040 NORMANDIA";-;-;1;-;5;10;1;7;7;7;13;9;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;1;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;70
"140045 PACARAIMA";-;-;1;3;-;-;2;3;4;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;3;1;1;-;-;24
"140047 RORAINOPOLIS";-;2;-;4;3;5;2;3;1;3;-;9;7;-;1;3;-;-;2;-;1;3;4;1;2;2;2;3;2;6;1;3;5;6;2;4;-;1;1;-;1;-;1;1;-;-;2;1;2;2;-;-;2;-;106
"140050 SAO JOAO DA BALIZA";-;2;-;-;1;2;-;-;1;-;-;-;2;1;2;2;1;2;-;-;1;1;1;2;2;1;1;2;-;-;-;2;1;-;1;-;-;1;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;34
"140060 SAO LUIZ";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"140070 UIRAMUTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;1;1;1;1;4;3;3;1;-;19
"150010 ABAETETUBA";-;6;7;6;3;7;8;11;15;28;30;48;9;2;-;2;1;3;1;1;8;-;1;-;1;1;3;1;-;-;-;2;3;3;1;-;2;-;4;5;-;1;2;5;3;-;-;1;4;2;-;-;3;-;244
"150013 ABEL FIGUEIREDO";-;-;1;-;-;-;2;-;3;3;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;2;-;-;-;-;-;-;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2;-;20
"150020 ACARA";-;-;-;-;-;2;2;6;5;5;5;4;4;6;5;1;1;8;7;5;4;3;-;2;2;-;1;2;-;-;1;1;3;1;-;1;-;-;-;2;-;-;-;-;1;1;-;4;1;-;2;1;-;-;99
"150030 AFUA";-;22;50;25;26;28;16;9;10;20;19;24;6;7;5;1;1;8;11;21;17;9;10;5;2;1;1;1;4;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;3;7;6;9;6;7;8;14;5;-;427
"150034 AGUA AZUL DO NORTE";-;1;6;10;8;20;13;12;9;6;5;8;18;12;5;9;6;3;4;4;4;3;3;4;1;-;-;-;4;-;1;3;3;6;3;1;4;3;2;4;1;2;2;1;-;3;2;-;1;1;2;2;-;-;225
"150040 ALENQUER";-;14;9;3;4;8;3;8;6;8;12;5;10;14;11;19;15;7;5;9;5;5;2;-;1;1;-;3;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;1;9;3;6;2;-;210
"150050 ALMEIRIM";-;4;6;-;-;9;13;14;32;32;12;17;5;-;1;3;6;11;13;9;10;5;-;5;2;-;-;2;-;-;-;1;2;1;-;-;-;-;-;1;5;-;-;-;-;-;-;-;-;-;-;-;-;-;221
"150060 ALTAMIRA";-;21;37;65;55;79;92;90;94;133;138;141;49;28;30;16;24;18;20;25;19;31;16;13;4;8;9;16;13;9;5;6;9;8;9;7;-;3;3;7;3;4;4;7;-;6;19;23;12;10;11;15;6;1;1471
"150070 ANAJAS";-;2;4;6;5;7;3;2;2;20;22;55;13;-;-;-;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;156
"150080 ANANINDEUA";-;5;9;12;17;29;22;44;82;81;42;7;11;8;11;5;4;4;12;3;9;6;10;6;2;2;1;1;4;3;5;6;10;6;11;6;7;5;8;3;8;3;2;3;7;2;5;7;4;7;1;8;5;-;581
"150085 ANAPU";-;4;9;34;30;35;29;87;71;83;37;12;12;17;20;7;8;9;19;6;12;9;18;13;5;3;-;-;-;2;2;2;1;-;1;3;-;1;5;4;-;-;3;1;-;1;3;3;3;1;-;1;-;-;626
"150090 AUGUSTO CORREA";-;1;1;2;-;-;-;2;6;9;18;5;5;4;2;5;4;3;7;3;4;3;1;1;1;1;1;-;1;2;1;1;-;1;-;1;-;1;-;1;-;-;-;-;-;1;-;1;-;1;-;1;-;-;102
"150095 AURORA DO PARA";-;2;3;11;13;11;10;3;4;6;10;11;3;9;3;1;-;-;1;-;-;1;11;12;8;-;-;-;-;1;1;1;1;-;-;1;-;1;-;1;1;-;2;-;-;-;-;1;-;-;-;-;-;-;144
"150110 BAGRE";-;-;-;-;1;1;1;-;4;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;2;1;5;-;-;-;3;-;-;-;-;-;-;-;-;-;-;23
"150120 BAIAO";-;-;-;1;1;-;4;5;3;7;7;9;2;4;1;-;-;1;-;-;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;49
"150125 BANNACH";-;1;3;3;8;3;5;3;12;12;11;12;3;1;5;1;5;7;3;2;-;3;-;1;-;1;2;1;2;5;1;1;-;1;1;2;-;-;1;2;1;-;-;-;1;6;12;1;2;4;4;8;-;-;163
"150130 BARCARENA";-;1;2;3;4;3;6;10;28;29;21;6;-;1;1;1;1;1;-;-;2;-;-;-;1;1;1;-;1;1;3;2;2;1;4;-;1;-;-;-;2;-;-;2;-;1;1;3;1;1;1;1;-;-;151
"150140 BELEM";-;74;94;114;128;153;179;244;211;195;120;107;53;55;62;46;48;42;59;53;54;61;41;58;44;45;28;36;21;22;27;36;31;34;28;34;23;22;17;25;22;15;26;12;17;18;17;40;30;34;37;24;20;-;3036
"150145 BELTERRA";-;1;1;3;1;4;8;23;25;88;78;66;47;-;-;2;1;-;3;14;2;2;-;-;1;1;4;1;1;1;-;1;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;3;5;12;3;-;-;-;404
"150150 BENEVIDES";-;7;9;11;13;9;14;18;17;11;20;23;16;1;3;2;3;2;4;1;-;-;-;2;3;1;1;1;3;-;3;-;-;1;2;2;1;1;-;-;2;2;-;-;1;6;2;2;1;-;1;2;1;-;225
"150157 BOM JESUS DO TOCANTINS";-;-;-;-;-;1;-;1;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;2;-;-;2;-;-;-;1;1;-;-;-;-;1;-;-;2;1;-;-;-;-;-;-;1;-;1;-;-;-;-;17
"150160 BONITO";-;-;1;1;-;2;2;-;1;-;1;4;3;4;2;1;1;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;26
"150170 BRAGANCA";-;1;-;-;-;5;3;11;12;16;13;4;8;5;3;4;2;1;2;5;6;9;3;-;1;2;3;2;2;1;2;1;2;-;-;1;1;1;-;-;-;1;1;-;-;-;-;-;-;-;-;-;1;-;135
"150172 BRASIL NOVO";-;1;3;1;5;12;26;10;10;13;15;8;8;4;5;3;2;3;2;3;7;1;3;1;-;1;-;1;-;1;3;1;2;1;-;1;-;1;-;1;-;-;1;1;1;2;-;2;-;-;-;-;-;-;166
"150175 BREJO GRANDE DO ARAGUAIA";-;-;-;-;2;2;1;-;2;4;3;1;4;2;6;5;1;1;3;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;41
"150178 BREU BRANCO";-;1;-;-;-;1;7;4;-;10;21;26;13;11;18;5;5;3;7;17;8;2;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;-;-;-;-;-;-;-;166
"150180 BREVES";-;-;-;-;1;3;7;6;12;18;22;20;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;4;15;3;4;3;6;3;2;-;4;-;1;-;-;-;-;1;-;142
"150190 BUJARU";-;-;-;-;-;-;-;1;1;1;2;1;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"150195 CACHOEIRA DO PIRIA";-;-;-;-;-;-;-;2;8;11;5;1;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29
"150210 CAMETA";-;22;18;25;47;73;45;48;53;78;54;16;15;7;7;6;4;5;11;8;4;7;7;15;9;3;15;9;5;8;3;3;4;4;2;3;2;3;4;4;2;-;5;4;1;4;6;4;7;1;14;10;3;-;717
"150215 CANAA DOS CARAJAS";-;12;14;26;39;53;73;94;72;58;71;67;45;26;27;26;17;18;20;14;20;13;14;19;6;12;15;5;5;4;6;2;3;3;4;1;5;1;-;-;2;4;-;-;1;2;-;2;6;8;8;4;3;-;950
"150220 CAPANEMA";-;4;4;3;7;5;9;10;17;13;23;17;9;10;7;2;6;5;7;4;6;2;1;-;3;2;-;-;2;3;2;1;1;2;1;4;4;2;1;3;1;3;2;-;-;-;1;2;-;1;-;-;-;-;212
"150230 CAPITAO POCO";-;2;6;4;2;1;-;4;2;2;1;9;6;2;3;1;9;2;1;1;4;1;1;-;1;3;1;-;1;2;-;1;-;-;-;-;-;-;-;2;-;-;-;-;-;1;-;-;-;-;-;-;1;-;77
"150240 CASTANHAL";-;14;15;22;22;30;36;51;87;110;86;49;16;9;11;15;6;4;8;6;7;3;3;7;4;4;5;6;5;6;4;6;17;12;16;15;4;4;3;5;2;10;5;4;6;9;5;3;5;12;4;6;5;-;809
"150250 CHAVES";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"150260 COLARES";-;-;-;-;2;3;8;10;11;21;18;10;1;-;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;89
"150270 CONCEICAO DO ARAGUAIA";-;79;82;92;77;102;66;73;73;55;47;75;57;31;18;21;11;21;10;16;15;10;7;1;7;8;12;7;8;5;4;8;3;12;9;7;1;9;7;1;2;10;15;11;36;37;90;99;176;159;161;84;69;-;2096
"150275 CONCORDIA DO PARA";-;-;1;1;-;1;3;3;6;7;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;2;2;1;-;-;1;-;-;-;-;1;-;1;1;-;1;-;-;-;-;-;36
"150276 CUMARU DO NORTE";-;5;3;3;5;4;12;5;1;8;11;8;5;9;3;9;1;2;7;6;3;3;3;-;3;5;-;2;1;-;-;2;2;2;5;3;5;5;4;9;10;6;6;5;3;5;4;3;4;-;5;-;-;-;215
"150277 CURIONOPOLIS";-;-;-;-;-;1;-;-;-;5;1;-;1;1;1;-;1;-;1;-;1;1;1;2;4;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25
"150280 CURRALINHO";-;-;-;-;-;1;1;3;8;9;16;10;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;53
"150285 CURUA";-;-;-;-;-;1;-;5;7;20;32;23;3;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;93
"150290 CURUCA";-;-;1;4;1;1;1;3;7;6;3;9;1;1;4;1;8;5;5;1;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;1;2;1;-;1;-;-;1;-;1;-;72
"150293 DOM ELISEU";-;1;5;4;3;2;3;2;8;4;8;6;4;3;3;2;5;8;9;9;3;2;2;1;3;1;1;-;-;-;1;1;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;2;-;1;-;111
"150295 ELDORADO DOS CARAJAS";-;-;-;3;1;4;5;-;2;-;-;2;-;-;-;-;-;-;3;-;-;-;-;-;3;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;1;1;-;1;-;-;31
"150300 FARO";-;-;-;-;-;5;3;26;19;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;61
"150304 FLORESTA DO ARAGUAIA";-;34;41;25;23;14;18;14;12;23;17;12;8;9;8;11;9;5;14;4;6;3;6;5;6;6;2;1;2;-;-;1;-;-;-;-;2;1;-;1;1;1;-;-;2;1;3;3;22;25;25;11;10;-;447
"150307 GARRAFAO DO NORTE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2
"150309 GOIANESIA DO PARA";-;3;6;11;8;12;24;8;10;14;10;20;17;7;23;20;30;19;66;52;35;13;29;16;19;2;2;9;8;14;10;2;4;5;4;4;1;-;1;2;1;7;6;2;-;-;-;5;6;10;14;3;-;-;594
"150310 GURUPA";-;-;-;-;-;-;2;4;5;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"150320 IGARAPE-ACU";-;8;7;8;11;21;16;21;38;26;19;15;2;1;9;4;1;1;1;-;-;-;-;-;-;-;2;5;1;1;3;1;1;1;2;1;1;1;2;-;3;6;-;1;3;8;15;6;1;1;4;1;-;-;280
"150330 IGARAPE-MIRI";-;4;3;-;3;2;5;14;14;19;14;14;6;3;-;2;-;1;2;2;3;1;1;-;2;-;3;-;2;1;1;-;2;2;3;1;1;1;1;-;3;-;1;8;2;1;8;2;1;5;3;3;1;-;171
"150340 INHANGAPI";-;2;-;-;-;2;12;12;23;19;4;5;3;1;2;-;1;1;-;-;-;-;-;-;1;-;-;-;1;-;1;-;-;1;-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;2;1;1;-;-;98
"150345 IPIXUNA DO PARA";-;1;2;4;6;10;7;24;13;12;12;9;2;1;1;1;2;3;2;1;2;1;3;3;1;3;-;3;2;1;-;1;-;1;-;1;5;2;2;-;-;-;2;-;-;-;-;2;3;6;1;-;-;-;158
"150350 IRITUIA";-;-;-;1;-;-;-;5;3;8;6;4;1;-;1;2;-;-;-;-;1;-;1;-;-;-;-;2;-;1;1;-;-;3;-;-;2;-;-;-;-;1;1;-;1;2;-;-;1;-;-;1;-;-;49
"150360 ITAITUBA";-;28;39;48;52;47;51;56;55;40;47;61;37;32;26;18;14;16;16;17;13;13;8;6;5;7;9;6;4;5;5;6;8;4;3;2;3;5;2;1;3;3;3;4;3;4;2;4;9;12;3;7;11;2;885
"150370 ITUPIRANGA";-;11;9;14;21;28;24;10;2;4;2;2;41;6;8;12;5;3;1;2;1;1;1;2;-;1;2;1;-;1;-;-;1;-;1;-;-;-;-;-;-;-;-;-;3;3;1;-;3;6;4;-;1;-;238
"150380 JACUNDA";-;1;4;2;3;6;13;10;13;19;22;25;26;11;9;10;6;11;13;11;8;11;16;3;10;2;6;1;4;3;3;2;2;4;5;2;1;3;-;-;-;-;-;-;1;-;-;2;-;1;1;1;-;-;307
"150390 JURUTI";-;3;-;-;3;4;10;19;16;5;3;1;1;-;-;1;-;2;3;1;-;1;-;2;-;-;1;-;-;-;2;-;-;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;82
"150400 LIMOEIRO DO AJURU";-;-;-;-;1;-;1;-;3;6;2;-;-;1;-;-;-;1;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;19
"150405 MAE DO RIO";-;2;2;-;3;2;4;10;6;8;57;30;21;8;5;2;2;4;3;3;4;4;-;2;1;2;1;-;1;2;-;2;1;1;3;1;2;1;-;-;2;-;2;-;1;-;1;-;2;2;6;1;-;-;217
"150410 MAGALHAES BARATA";-;-;-;-;-;-;-;-;1;1;-;1;-;2;-;-;-;-;-;-;1;-;-;-;-;-;2;-;1;-;-;-;1;-;1;-;1;7;-;3;3;5;-;-;-;-;-;-;-;-;-;-;-;-;30
