2014
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de notificação";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"431915 SAO MIGUEL DAS MISSOES";-;4;2;-;-;3;-;4;1;1;9;22;14;13;11;4;2;-;-;1;2;2;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;101
"431920 SAO NICOLAU";-;-;-;-;-;-;1;1;6;1;9;21;11;10;13;7;11;4;3;1;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;105
"431930 SAO PAULO DAS MISSOES";-;-;2;-;-;1;3;6;11;13;8;13;16;3;2;2;4;4;2;4;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;100
"431935 SAO PEDRO DA SERRA";-;-;-;-;-;-;-;2;-;-;-;-;-;1;-;-;-;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"431936 SAO PEDRO DAS MISSOES";-;-;-;-;-;-;-;-;-;-;17;5;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24
"431937 SAO PEDRO DO BUTIA";-;-;-;-;-;-;-;1;3;-;3;2;-;2;1;1;5;1;3;3;6;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33
"431940 SAO PEDRO DO SUL";-;-;-;1;-;-;-;1;-;2;-;2;2;5;4;4;5;6;6;6;5;2;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;55
"431950 SAO SEBASTIAO DO CAI";-;-;-;-;1;-;1;2;4;1;14;15;9;4;4;11;8;19;10;12;11;3;4;5;5;-;1;-;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;148
"431960 SAO SEPE";-;-;-;-;-;-;-;2;1;3;1;4;4;-;3;5;5;-;7;5;6;1;1;4;1;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;57
"431970 SAO VALENTIM";-;-;-;-;1;-;-;-;1;1;-;-;-;1;2;1;1;-;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;12
"431971 SAO VALENTIM DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;2;1;3;2;2;1;3;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16
"431973 SAO VALERIO DO SUL";-;1;-;-;-;-;-;1;-;1;2;7;3;-;-;1;-;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19
"431980 SAO VICENTE DO SUL";-;-;-;-;-;-;-;-;1;1;2;3;1;-;3;-;1;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16
"431990 SAPIRANGA";-;1;1;-;4;4;7;12;24;35;100;93;114;191;163;239;295;277;224;102;103;39;27;7;8;7;3;2;4;1;-;-;1;-;-;-;1;1;1;-;-;2;-;-;1;-;1;-;2;1;-;1;-;-;2099
"432000 SAPUCAIA DO SUL";-;3;6;10;3;13;26;48;85;136;176;220;144;53;78;105;161;182;215;223;168;110;92;38;35;20;10;8;4;2;5;2;1;1;-;2;4;2;-;-;1;-;1;1;2;1;1;3;3;2;4;1;6;-;2417
"432010 SARANDI";-;-;1;1;-;2;3;7;10;6;55;33;34;21;71;50;97;93;80;36;45;15;16;9;6;1;-;1;-;-;1;-;-;-;-;-;-;1;-;-;1;-;-;1;-;-;-;1;1;-;-;-;3;-;702
"432020 SEBERI";-;1;-;-;-;3;6;17;45;44;95;82;89;67;65;72;58;57;22;9;9;2;-;-;-;1;-;-;1;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;749
"432023 SEDE NOVA";-;-;-;-;-;-;-;1;1;2;6;21;12;2;1;-;3;1;2;3;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;57
"432026 SEGREDO";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"432030 SELBACH";-;1;-;1;5;3;3;7;4;12;9;8;20;13;16;14;27;8;21;11;9;6;4;5;2;1;-;-;1;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;-;-;215
"432032 SENADOR SALGADO FILHO";-;-;-;-;-;-;1;-;-;-;3;7;5;-;-;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20
"432035 SENTINELA DO SUL";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"432040 SERAFINA CORREA";-;-;-;-;1;4;-;1;8;5;9;13;9;3;1;4;5;3;3;6;4;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;82
"432045 SERIO";-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;3;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"432050 SERTAO";-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;4
"432057 SETE DE SETEMBRO";-;-;2;-;-;-;-;-;2;3;1;4;3;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
"432060 SEVERIANO DE ALMEIDA";-;-;1;-;-;-;-;1;-;1;2;5;1;14;24;32;15;16;7;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;125
"432065 SILVEIRA MARTINS";-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;-;1;1;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"432067 SINIMBU";-;-;-;-;-;1;-;-;2;2;-;-;4;3;2;2;8;3;4;2;1;4;1;2;2;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;1;1;1;-;-;-;49
"432070 SOBRADINHO";-;-;-;-;-;-;-;-;1;1;4;9;3;1;-;2;1;2;1;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29
"432080 SOLEDADE";-;1;-;-;-;-;1;-;1;1;5;2;2;1;2;2;1;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23
"432085 TABAI";-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;3
"432090 TAPEJARA";-;-;-;-;1;-;-;-;-;2;3;5;5;5;13;12;5;8;8;15;4;3;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;91
"432100 TAPERA";-;1;1;-;-;-;1;1;1;2;8;1;1;1;3;3;4;1;3;10;2;7;2;-;1;-;-;1;-;-;-;1;-;-;-;-;1;-;1;-;-;-;-;1;1;-;-;-;-;1;-;-;1;1;63
"432110 TAPES";-;-;-;-;-;-;-;-;2;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"432120 TAQUARA";-;2;-;1;-;1;1;4;9;20;21;37;23;15;24;40;50;63;124;23;29;15;12;1;4;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2;-;-;525
"432130 TAQUARI";-;-;-;-;-;-;-;-;-;-;2;4;-;2;-;2;-;3;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;16
"432132 TAQUARUCU DO SUL";-;-;-;-;3;-;1;6;12;13;17;12;4;6;16;10;13;2;1;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;119
"432140 TENENTE PORTELA";-;56;119;204;337;355;401;510;389;209;147;37;16;7;15;4;7;11;9;8;5;5;3;1;4;-;2;1;-;1;1;2;1;-;-;-;-;-;1;1;1;-;-;-;1;-;-;1;1;-;7;20;23;-;2923
"432143 TERRA DE AREIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"432145 TEUTONIA";-;-;-;2;-;-;5;5;5;6;6;16;10;7;3;8;25;14;13;10;3;2;8;4;4;2;1;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;-;2;1;-;1;-;-;170
"432146 TIO HUGO";-;-;-;-;-;-;-;-;-;-;-;1;-;2;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;9
"432147 TIRADENTES DO SUL";-;-;-;1;1;1;5;12;26;36;73;45;9;1;2;1;2;-;3;3;-;-;1;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;224
"432149 TOROPI";-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;5;-;1;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"432150 TORRES";-;-;1;-;3;2;3;4;16;20;19;24;9;2;1;11;2;7;5;1;6;4;-;2;-;-;-;-;1;1;-;1;2;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;1;1;-;-;-;-;151
"432160 TRAMANDAI";-;-;-;1;2;2;2;4;11;13;19;18;2;5;1;5;2;5;4;1;2;-;3;2;2;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;109
"432162 TRAVESSEIRO";-;-;-;-;-;1;-;-;-;1;1;4;6;1;2;6;5;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29
"432163 TRES ARROIOS";-;-;-;-;1;-;-;-;-;-;1;2;1;2;6;4;1;4;2;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27
"432166 TRES CACHOEIRAS";-;1;-;-;-;-;-;-;-;5;2;2;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;13
"432170 TRES COROAS";-;-;1;-;2;-;1;6;20;35;43;49;67;75;98;137;100;76;86;60;67;18;32;9;-;1;5;1;-;1;1;1;1;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;1;-;-;-;996
"432180 TRES DE MAIO";-;-;-;8;10;28;30;57;120;125;314;285;163;29;40;58;64;39;47;48;30;20;15;11;9;2;7;3;2;1;3;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1571
"432183 TRES FORQUILHAS";-;-;-;-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"432185 TRES PALMEIRAS";-;-;-;-;-;1;-;-;-;-;1;-;-;1;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"432190 TRES PASSOS";-;6;6;26;75;90;134;266;187;215;287;91;37;77;113;99;72;50;71;47;31;22;12;2;7;4;2;2;-;1;1;1;1;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;-;1;-;-;-;2039
"432195 TRINDADE DO SUL";-;-;-;-;-;-;-;-;1;1;6;9;4;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24
"432200 TRIUNFO";-;-;1;1;-;-;-;2;1;2;3;9;2;3;-;3;1;1;2;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;37
"432210 TUCUNDUVA";-;-;-;-;-;-;3;3;1;4;17;12;32;27;35;35;34;30;31;30;22;11;12;9;7;-;2;2;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;361
"432215 TUNAS";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"432220 TUPANCIRETA";-;-;-;-;-;-;1;1;3;1;10;6;1;-;4;1;1;-;-;2;2;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;38
"432225 TUPANDI";-;-;-;-;-;1;-;-;-;1;2;4;2;1;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;16
"432230 TUPARENDI";-;-;-;1;3;-;-;5;4;7;26;31;33;13;15;16;24;22;13;7;5;-;-;-;1;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;1;-;-;-;232
"432232 TURUCU";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"432234 UBIRETAMA";-;-;-;-;-;5;1;15;-;2;8;7;1;3;2;4;1;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;52
"432235 UNIAO DA SERRA";-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"432237 UNISTALDA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"432240 URUGUAIANA";-;2;-;-;2;2;-;2;4;12;12;18;28;3;1;1;3;2;5;4;2;5;8;-;2;-;1;2;1;2;2;-;-;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;-;-;131
"432250 VACARIA";-;-;-;1;2;1;2;1;1;4;-;1;-;-;1;-;1;2;-;-;-;1;-;1;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;23
"432252 VALE VERDE";-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"432253 VALE DO SOL";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;2;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"432254 VALE REAL";-;1;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;5
"432255 VANINI";-;-;-;-;-;-;-;2;-;-;1;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"432260 VENANCIO AIRES";-;1;2;3;1;1;-;4;6;15;37;46;46;57;47;64;127;167;138;62;65;49;24;15;11;6;9;2;5;3;1;2;1;-;4;-;2;3;1;-;-;1;1;-;-;-;1;-;4;-;3;2;3;-;1042
"432270 VERA CRUZ";-;-;-;-;2;-;4;11;3;12;12;16;18;2;1;6;10;6;1;3;4;2;1;1;-;-;1;-;3;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;121
"432280 VERANOPOLIS";-;-;-;-;-;1;-;-;-;-;-;-;-;2;1;-;1;1;-;-;1;1;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;1;-;-;14
"432285 VESPASIANO CORREA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"432290 VIADUTOS";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"432300 VIAMAO";-;2;1;2;-;6;8;8;23;104;118;136;118;54;48;80;111;117;80;54;57;30;25;24;12;6;12;9;2;1;2;2;4;3;-;1;-;-;1;-;-;-;1;-;1;-;-;-;-;-;2;5;-;-;1270
"432310 VICENTE DUTRA";-;-;-;-;-;2;4;2;6;25;20;32;32;1;2;2;6;5;6;2;3;-;-;1;1;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;155
"432320 VICTOR GRAEFF";-;-;-;-;-;-;1;-;1;1;5;4;4;3;3;2;2;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;31
"432330 VILA FLORES";-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"432340 VILA MARIA";-;-;-;-;-;1;-;4;1;2;2;7;8;4;2;3;1;2;2;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;41
"432350 VISTA ALEGRE";-;-;1;2;1;-;4;2;8;7;16;18;16;-;-;2;1;2;-;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;83
"432360 VISTA ALEGRE DO PRATA";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"432370 VISTA GAUCHA";-;10;10;23;10;37;36;50;81;52;57;69;4;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;5;-;447
"432375 VITORIA DAS MISSOES";-;-;-;-;-;-;-;-;1;-;1;1;-;1;1;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"432377 WESTFALIA";-;-;-;-;-;-;-;-;2;3;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"432380 XANGRI-LA";-;-;-;-;-;1;1;1;2;2;-;-;-;1;-;1;2;-;3;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15
"500020 AGUA CLARA";-;15;34;41;37;39;40;37;42;50;53;43;54;38;33;14;11;28;32;28;22;18;20;9;9;8;4;6;9;8;9;10;14;3;1;1;3;-;5;9;16;3;1;-;3;6;3;2;5;12;10;5;1;-;904
"500025 ALCINOPOLIS";-;56;49;51;64;80;81;90;68;49;84;70;52;41;40;24;29;33;22;26;37;31;18;12;13;10;9;12;12;2;7;11;12;10;6;9;3;6;7;3;5;2;9;8;1;2;5;6;5;12;10;12;43;-;1359
"500060 AMAMBAI";-;36;42;56;69;85;111;178;234;316;513;460;397;391;467;415;310;301;335;271;171;121;104;79;78;76;41;22;20;12;9;10;6;4;8;9;6;9;5;6;11;6;10;6;7;11;16;11;7;11;8;9;10;3;5909
"500070 ANASTACIO";-;5;8;20;19;22;21;29;37;36;36;47;31;25;18;17;10;12;9;12;12;7;6;3;4;4;3;2;4;-;4;7;3;3;1;1;3;1;2;-;2;2;6;6;4;3;7;6;6;12;8;1;1;1;549
"500080 ANAURILANDIA";-;6;13;17;28;45;27;41;40;60;46;57;116;111;88;79;51;36;36;21;6;3;4;8;5;3;6;-;-;-;-;-;1;2;-;-;-;2;-;-;-;-;1;3;-;1;2;2;1;1;-;-;1;-;970
"500085 ANGELICA";-;6;4;8;9;7;3;13;12;16;14;18;34;33;38;42;46;76;37;40;34;30;46;36;29;24;19;4;8;4;6;7;4;-;-;-;2;1;-;-;-;3;3;1;-;-;1;-;-;1;-;-;-;-;719
"500090 ANTONIO JOAO";-;15;29;31;37;39;38;86;75;108;108;128;130;96;138;126;103;68;79;88;42;60;33;35;31;29;19;11;6;12;9;9;4;3;2;5;8;4;5;8;8;4;4;7;4;12;13;7;10;14;16;8;9;1;1974
"500100 APARECIDA DO TABOADO";-;32;45;65;51;68;90;87;108;96;96;101;143;200;167;176;120;114;130;150;83;58;37;14;5;8;11;6;11;6;3;2;1;-;2;3;-;2;3;1;1;-;3;2;4;3;10;9;11;2;3;-;10;1;2354
"500110 AQUIDAUANA";-;8;28;30;28;40;72;47;60;64;69;53;42;43;22;22;27;27;13;17;10;9;19;7;14;11;7;10;5;7;6;2;5;7;6;9;4;8;13;8;10;9;14;25;37;26;36;68;34;22;39;16;11;-;1226
"500124 ARAL MOREIRA";-;50;88;128;91;57;64;64;37;62;46;65;53;60;42;49;53;50;41;29;46;30;20;9;9;3;4;6;3;2;-;1;1;1;-;2;-;1;2;-;4;1;4;6;1;6;7;8;7;12;20;24;16;5;1390
"500150 BANDEIRANTES";-;13;10;17;20;23;24;49;48;64;44;32;27;22;44;39;38;34;43;62;25;12;17;10;11;5;7;9;4;2;-;3;2;3;1;1;1;-;1;-;2;1;3;2;-;4;2;1;3;10;3;-;9;-;807
"500190 BATAGUASSU";-;27;62;81;133;120;108;99;108;115;133;147;130;133;105;103;129;92;130;84;80;54;41;31;35;29;22;22;19;14;17;14;12;11;14;10;5;7;11;4;12;6;8;6;9;13;17;12;16;10;16;10;5;-;2631
"500200 BATAYPORA";-;12;27;38;54;77;68;75;52;53;60;67;59;49;32;62;27;37;24;28;9;5;6;1;6;3;1;1;2;1;2;-;1;-;2;1;2;1;-;2;-;2;-;-;-;3;2;5;6;5;12;11;4;-;997
"500210 BELA VISTA";-;23;47;146;129;159;170;125;95;130;110;110;93;91;75;73;108;41;44;50;31;25;20;19;10;12;9;11;3;6;6;1;3;1;1;1;2;1;-;2;-;-;-;-;1;9;10;19;21;30;21;22;9;-;2125
"500215 BODOQUENA";-;38;40;40;61;58;70;86;75;69;44;57;29;36;40;41;13;11;4;7;5;1;14;7;1;1;2;2;-;2;-;3;-;-;-;-;-;2;1;-;-;-;1;-;1;4;7;9;20;16;25;20;26;-;989
"500220 BONITO";-;144;165;184;187;186;174;92;78;69;106;80;42;36;29;27;33;30;27;20;23;11;4;19;15;13;6;6;8;7;5;4;3;4;7;6;3;4;2;9;13;23;29;44;60;116;123;88;77;81;72;43;59;-;2696
"500230 BRASILANDIA";-;26;48;66;64;76;52;18;65;74;69;86;71;56;52;67;47;36;33;40;17;18;15;11;4;10;10;20;13;15;15;16;20;10;2;14;2;2;1;3;4;7;5;6;12;9;5;8;13;19;24;29;25;-;1430
"500240 CAARAPO";-;33;53;85;91;108;115;148;191;241;211;222;208;161;159;143;173;135;158;145;129;93;62;41;36;27;31;23;9;6;5;4;10;5;7;5;4;3;5;8;8;1;7;7;5;9;5;8;12;28;30;32;19;-;3464
"500260 CAMAPUA";-;33;25;67;94;79;84;115;81;76;60;82;73;66;55;41;27;28;31;27;29;23;24;27;15;5;10;3;7;11;10;12;4;8;7;4;1;6;3;4;3;6;4;2;6;4;3;8;4;6;7;6;3;3;1422
"500270 CAMPO GRANDE";-;2589;3447;4025;4083;4365;4381;4783;4612;5625;5644;5869;5533;4971;3978;5086;4368;3792;3883;3292;2430;1852;1610;1343;1181;1059;1028;798;767;538;488;468;346;321;260;271;217;269;245;282;243;219;245;313;332;468;548;764;1141;1267;1469;1424;1718;50;110300
"500280 CARACOL";-;40;55;49;35;32;25;24;18;15;24;23;17;5;6;9;6;7;2;7;1;5;2;4;2;3;2;-;2;3;3;-;-;-;2;1;-;1;1;4;2;5;4;13;8;5;27;21;25;48;40;14;32;-;679
"500290 CASSILANDIA";-;89;118;141;144;105;72;72;69;78;93;69;65;61;39;62;60;43;46;30;23;25;14;19;12;13;6;14;6;3;4;1;5;6;1;5;9;7;8;6;4;6;9;12;22;37;51;58;62;73;49;52;88;1;2167
