2017
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de notificação";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"411570 MATINHOS";-;14;22;25;26;53;100;111;131;219;203;195;193;376;407;286;409;435;410;338;210;177;178;94;57;35;38;19;5;2;3;-;1;2;-;1;-;-;-;-;-;-;2;1;8;16;15;3;18;16;8;6;3;-;4871
"411573 MATO RICO";-;-;-;1;-;-;-;-;2;-;3;-;1;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"411575 MAUA DA SERRA";-;6;6;15;29;34;28;45;59;83;123;118;27;8;7;6;3;3;5;2;2;2;1;-;1;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;3;-;-;-;2;1;-;-;622
"411580 MEDIANEIRA";-;19;32;33;43;59;103;146;219;323;682;916;836;608;548;512;499;411;522;491;360;164;133;88;75;51;36;26;18;8;11;19;12;19;10;16;8;14;12;22;17;14;25;19;14;13;21;12;11;24;23;20;10;-;8327
"411585 MERCEDES";-;7;11;8;9;14;19;32;56;73;98;105;104;118;115;116;140;107;121;104;51;28;8;7;5;6;2;1;1;3;-;-;-;3;1;-;-;2;-;1;-;1;1;-;1;3;3;3;2;2;1;5;3;-;1501
"411590 MIRADOR";-;16;15;18;17;10;14;15;14;20;28;32;35;23;19;15;10;12;4;8;7;3;2;1;-;1;4;2;2;4;-;1;4;3;-;5;4;-;1;10;8;9;5;5;3;1;2;8;3;1;1;9;3;-;437
"411600 MIRASELVA";-;2;9;10;12;11;21;29;29;38;39;19;35;35;37;37;38;25;33;16;23;6;7;6;5;2;8;5;-;1;1;-;4;2;2;-;5;6;2;-;5;4;1;1;2;5;5;7;7;2;4;6;2;-;611
"411605 MISSAL";-;4;6;12;16;24;35;70;65;85;97;154;156;93;76;63;90;68;73;64;34;32;29;25;11;5;3;2;5;2;10;5;1;1;2;1;1;1;1;2;2;3;2;-;1;2;2;3;1;2;9;5;6;-;1462
"411610 MOREIRA SALES";-;6;8;13;22;18;49;77;68;106;135;184;93;61;68;45;64;50;38;59;36;23;25;11;15;13;5;3;2;2;6;4;6;-;1;-;2;1;2;-;1;1;-;-;2;-;-;-;1;3;1;1;-;-;1331
"411620 MORRETES";-;6;17;12;51;45;59;53;60;110;100;85;113;104;88;100;57;54;44;44;23;26;19;14;17;22;15;9;5;-;3;3;2;1;1;-;-;1;1;1;-;-;-;-;-;1;1;-;-;2;-;1;3;-;1373
"411630 MUNHOZ DE MELO";-;2;3;6;7;9;24;26;12;21;32;36;67;65;55;99;89;70;75;51;48;23;8;6;7;-;8;2;4;2;7;5;2;3;-;1;-;-;1;-;-;1;1;2;1;2;1;1;-;-;-;1;1;-;887
"411640 NOSSA SENHORA DAS GRACAS";-;34;52;68;109;136;163;145;131;68;54;42;41;41;32;24;18;28;26;19;17;9;10;7;7;5;3;4;2;2;-;4;1;-;1;-;-;-;-;1;-;1;1;-;1;-;1;4;1;2;8;13;13;-;1349
"411650 NOVA ALIANCA DO IVAI";-;4;4;12;12;21;20;25;32;29;27;-;-;5;3;10;5;5;9;6;12;5;7;2;3;2;1;-;-;-;-;1;-;-;-;1;-;1;-;-;-;-;1;-;-;-;-;1;-;-;1;-;1;-;268
"411660 NOVA AMERICA DA COLINA";-;1;3;6;9;27;35;90;63;68;72;82;77;12;8;17;6;15;15;13;8;15;7;7;1;1;4;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;665
"411670 NOVA AURORA";-;14;20;44;72;108;108;171;167;124;217;158;151;133;109;104;119;98;117;133;76;47;40;31;28;30;24;19;13;9;5;10;6;7;4;6;6;6;-;1;7;2;2;5;4;6;7;17;7;8;13;9;9;-;2631
"411680 NOVA CANTU";-;15;6;4;19;7;7;13;18;26;34;33;17;4;8;3;11;7;2;1;-;-;-;4;1;1;-;1;-;-;3;1;1;3;-;1;1;-;-;7;4;5;8;5;11;54;75;81;80;89;60;38;28;-;797
"411690 NOVA ESPERANCA";-;11;26;55;155;170;245;278;261;345;371;369;371;337;351;384;271;244;249;164;75;40;37;17;12;4;6;4;3;2;4;5;1;2;2;2;3;-;-;2;1;1;3;1;3;1;3;1;3;7;7;7;4;-;4920
"411695 NOVA ESPERANCA DO SUDOESTE";-;-;-;6;2;4;4;29;58;51;108;167;70;9;21;26;19;23;24;9;7;7;5;2;4;1;-;1;2;-;-;-;-;1;2;-;-;1;-;1;-;1;-;-;-;-;2;1;-;-;-;-;-;-;668
"411700 NOVA FATIMA";-;-;-;2;3;1;9;12;21;41;60;83;71;89;103;118;126;104;99;75;59;37;30;17;7;10;10;6;2;2;1;1;-;-;-;-;2;-;-;-;-;-;-;-;3;-;-;-;-;-;-;1;1;-;1206
"411705 NOVA LARANJEIRAS";-;2;-;1;5;5;5;16;25;23;31;4;-;2;1;1;2;2;2;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;131
"411710 NOVA LONDRINA";-;17;14;31;46;59;99;124;142;153;132;124;174;156;170;206;189;139;222;174;105;74;77;30;37;24;19;15;10;11;8;2;4;2;-;2;1;1;-;2;1;-;2;2;3;3;9;6;7;13;6;9;11;1;2868
"411720 NOVA OLIMPIA";-;6;7;3;13;11;35;58;49;67;91;110;123;106;113;140;123;111;69;59;54;31;37;23;17;9;7;11;1;5;4;7;5;3;4;6;6;2;4;5;1;8;-;1;2;2;1;-;1;1;1;-;2;-;1555
"411721 NOVA SANTA BARBARA";-;-;1;2;1;2;4;10;7;16;13;26;11;6;13;16;9;5;6;6;5;1;-;-;1;-;-;-;-;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;165
"411722 NOVA SANTA ROSA";-;1;2;3;5;13;17;57;111;153;235;226;257;205;161;156;106;82;98;36;23;9;8;2;3;1;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;5;-;1;-;1981
"411725 NOVA PRATA DO IGUACU";-;2;-;4;2;2;4;19;13;49;76;92;80;91;83;110;122;50;65;21;10;3;3;2;-;1;1;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;-;-;-;910
"411727 NOVA TEBAS";-;47;45;103;87;88;53;77;31;11;10;9;5;2;3;1;2;5;18;8;9;10;9;3;4;1;3;4;-;-;1;1;-;3;1;-;-;-;-;1;1;1;4;2;6;3;5;11;14;21;34;32;42;-;831
"411729 NOVO ITACOLOMI";-;-;4;7;7;14;12;25;31;20;20;46;41;9;19;9;41;22;29;21;17;12;5;3;2;2;-;1;3;-;-;-;-;-;-;-;-;-;2;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;427
"411730 ORTIGUEIRA";-;5;6;6;13;34;46;80;152;169;176;109;95;13;17;11;18;13;20;17;7;7;7;7;4;9;3;3;1;1;-;-;-;-;-;-;-;-;1;1;1;1;1;1;-;-;2;-;-;2;1;2;-;-;1062
"411740 OURIZONA";-;1;5;5;10;24;39;49;31;54;60;63;104;128;132;157;83;67;38;27;9;11;3;3;1;4;1;-;1;-;2;-;-;-;-;-;1;1;-;1;-;1;-;-;-;-;-;2;-;-;-;1;-;-;1119
"411745 OURO VERDE DO OESTE";-;2;-;2;5;24;37;42;49;51;39;34;16;8;16;15;25;21;14;12;9;8;9;9;5;2;1;-;1;1;-;2;-;1;-;1;-;1;-;-;-;1;1;-;-;1;-;1;2;-;-;1;-;-;469
"411750 PAICANDU";-;2;4;12;35;42;94;123;145;172;226;219;82;53;55;66;83;83;85;69;81;50;28;28;7;4;3;1;-;1;-;2;1;1;-;-;1;1;2;3;3;1;-;-;-;1;1;-;-;-;1;-;1;-;1872
"411760 PALMAS";-;3;-;-;2;1;-;1;-;4;7;3;4;4;3;3;1;-;2;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;43
"411770 PALMEIRA";-;-;1;2;-;1;-;2;2;2;18;13;9;1;2;-;-;3;-;2;-;3;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;64
"411780 PALMITAL";-;-;-;1;-;3;1;3;28;27;72;64;48;31;14;14;18;8;12;9;9;4;2;-;1;-;1;3;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;2;-;-;-;-;-;-;-;-;379
"411790 PALOTINA";-;26;15;42;65;99;155;228;225;274;479;401;227;243;249;255;297;255;308;290;219;151;109;85;61;39;26;27;14;11;9;3;3;2;2;3;2;2;1;2;2;1;-;1;1;1;1;8;1;2;4;5;7;-;4938
"411800 PARAISO DO NORTE";-;56;79;108;124;93;87;120;107;114;100;79;48;14;32;48;22;24;32;31;23;24;17;19;15;9;3;5;2;3;8;5;7;4;7;-;1;-;4;2;1;-;2;2;2;5;3;10;8;4;15;18;17;-;1563
"411810 PARANACITY";-;62;64;69;67;51;54;56;27;36;33;48;58;41;82;106;64;122;138;73;38;18;16;12;15;16;11;12;9;7;7;5;1;2;1;1;-;-;1;-;2;1;-;-;2;6;13;30;39;62;67;59;69;-;1773
"411820 PARANAGUA";-;41;62;66;108;104;199;236;498;486;625;475;432;606;781;494;570;706;902;689;623;650;489;458;381;344;273;210;222;155;105;81;82;48;36;36;24;13;35;21;12;17;13;14;24;20;33;31;30;30;43;30;18;1;12682
"411830 PARANAPOEMA";-;16;25;30;48;65;106;76;50;35;35;25;23;38;41;40;19;31;39;40;22;22;20;13;24;10;7;5;8;2;1;2;-;1;1;-;2;2;1;1;2;-;-;-;1;1;2;4;1;3;14;1;8;-;963
"411840 PARANAVAI";-;493;1061;1246;1372;1220;1153;1103;817;568;629;505;290;253;297;405;357;368;397;340;273;166;161;127;122;88;62;57;40;35;38;33;25;18;20;16;23;25;28;26;33;32;51;38;35;56;59;106;138;141;214;349;393;2;15904
"411845 PATO BRAGADO";-;1;1;4;4;12;15;36;42;47;50;41;42;85;70;60;74;43;28;29;19;11;4;4;1;4;-;-;-;1;-;-;1;-;-;2;-;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;-;734
"411850 PATO BRANCO";-;3;8;9;9;32;97;208;333;437;648;779;620;510;500;369;330;318;293;254;194;133;56;31;12;12;21;8;1;2;1;1;-;-;-;1;-;-;-;1;5;1;1;1;2;3;1;2;2;1;1;2;5;-;6258
"411860 PAULA FREITAS";-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"411870 PAULO FRONTIN";-;-;-;-;-;-;-;-;-;2;2;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"411880 PEABIRU";-;148;190;218;194;182;205;210;196;118;105;59;22;31;19;25;40;23;36;25;20;9;8;9;9;11;6;2;5;4;1;-;3;1;-;-;-;-;-;-;1;-;3;-;2;1;-;8;12;16;56;96;56;1;2386
"411885 PEROBAL";-;4;3;4;29;33;50;86;137;166;204;276;214;97;52;64;55;91;87;70;50;20;36;32;23;15;16;24;3;10;6;4;-;1;-;-;-;3;-;1;1;-;-;2;1;1;1;1;-;1;3;1;1;-;1979
"411890 PEROLA";-;3;4;10;8;25;51;90;106;146;181;190;182;148;118;146;132;101;131;87;116;63;54;45;43;37;8;16;11;14;9;7;7;7;3;2;-;1;2;4;4;-;2;1;1;3;-;5;4;3;3;-;1;-;2335
"411900 PEROLA D'OESTE";-;-;2;1;3;9;9;18;27;38;86;111;118;33;40;47;50;31;72;52;37;19;20;14;7;7;12;5;7;3;12;3;6;3;4;10;-;3;2;6;4;-;-;-;1;-;1;1;1;4;3;-;1;-;943
"411910 PIEN";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"411915 PINHAIS";-;7;7;12;21;20;32;46;84;86;96;81;5;4;4;13;11;12;6;4;6;3;3;1;2;1;2;-;2;-;-;-;1;-;-;1;2;-;1;1;-;-;1;1;-;2;-;2;2;2;-;1;2;-;590
"411920 PINHALAO";-;-;-;-;-;1;2;3;2;7;8;6;15;2;1;4;2;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;58
"411925 PINHAL DE SAO BENTO";-;-;2;-;2;5;4;14;15;54;85;55;71;64;43;48;19;12;5;7;3;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;510
"411930 PINHAO";-;-;1;3;-;3;1;6;2;1;-;2;3;-;1;1;-;4;1;-;2;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;35
"411940 PIRAI DO SUL";-;-;-;-;-;3;2;11;11;27;23;49;40;42;16;29;22;33;31;9;9;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;1;1;-;-;-;369
"411950 PIRAQUARA";-;3;3;3;1;3;1;2;10;6;6;10;-;-;1;-;-;2;5;4;2;1;-;-;2;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;-;-;1;-;-;-;1;-;-;-;1;-;-;71
"411960 PITANGA";-;3;3;6;11;15;26;43;71;125;139;126;96;50;54;51;62;42;43;45;40;15;8;1;-;1;-;4;-;-;-;-;3;-;-;-;-;1;-;1;-;-;1;-;-;-;-;-;1;1;1;1;-;-;1090
"411965 PITANGUEIRAS";-;1;-;5;4;5;4;14;11;20;30;60;30;50;54;54;52;38;24;28;14;3;3;4;5;1;1;1;-;-;1;-;-;1;4;-;2;3;-;1;-;1;-;1;1;1;-;2;-;1;1;1;1;-;538
"411970 PLANALTINA DO PARANA";-;61;42;79;95;53;81;66;68;64;76;64;38;19;8;23;12;14;27;26;14;18;8;9;4;8;7;3;3;3;3;2;1;-;-;2;1;1;1;-;-;-;1;-;-;-;2;1;1;4;4;9;26;-;1052
"411980 PLANALTO";-;-;1;10;9;32;45;45;68;90;108;151;110;99;122;153;169;98;128;123;66;30;33;12;16;4;6;7;5;8;3;3;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;1;-;-;1;1;-;1759
"411990 PONTA GROSSA";-;15;13;27;29;26;46;91;110;252;421;558;245;15;7;22;24;27;25;14;13;3;4;1;2;3;3;-;1;-;-;3;3;2;1;2;1;3;1;2;5;1;2;3;1;3;8;3;3;-;3;4;5;-;2056
"411995 PONTAL DO PARANA";-;16;15;22;40;57;73;79;44;72;63;66;107;223;154;188;229;172;167;244;199;119;113;74;67;59;45;21;13;6;5;6;5;3;13;5;1;2;2;1;-;-;2;2;5;-;1;1;3;-;2;2;1;-;2809
"412000 PORECATU";-;10;21;45;83;89;140;201;135;87;99;86;77;73;71;75;130;125;147;134;93;66;71;52;37;20;19;14;19;6;9;-;-;-;-;-;2;-;4;2;2;1;-;1;4;5;3;4;3;4;7;4;4;2;2286
"412010 PORTO AMAZONAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"412015 PORTO BARREIRO";-;-;-;-;1;1;1;3;2;-;5;9;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25
"412020 PORTO RICO";-;11;18;13;22;16;19;30;46;32;22;20;42;41;61;85;75;72;92;56;49;24;30;17;21;6;5;4;3;4;1;3;5;-;-;-;1;-;1;2;1;-;-;1;1;-;5;3;-;2;2;-;1;-;965
"412030 PORTO VITORIA";-;-;-;-;-;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"412033 PRADO FERREIRA";-;3;3;4;14;13;25;32;46;44;55;100;90;86;100;145;92;83;106;92;60;36;31;12;6;6;7;1;1;-;-;1;1;1;2;1;2;-;-;2;-;3;2;1;3;4;2;3;-;-;3;-;-;-;1324
"412035 PRANCHITA";-;-;-;1;2;7;4;12;19;19;77;91;38;6;3;7;3;11;8;12;5;-;6;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;1;-;1;1;-;1;-;-;-;-;337
"412040 PRESIDENTE CASTELO BRANCO";-;2;10;26;53;50;52;83;34;51;49;47;52;11;10;4;11;11;9;8;9;4;1;4;-;2;4;-;1;-;-;1;-;-;2;1;-;1;-;1;-;-;-;-;1;-;-;-;1;-;3;1;1;-;611
"412050 PRIMEIRO DE MAIO";-;5;16;24;23;49;76;90;95;107;121;132;105;58;105;133;188;291;312;263;239;136;139;73;32;22;14;9;2;4;3;9;5;1;5;5;5;9;4;3;3;4;8;4;6;9;18;22;19;7;13;17;13;2;3057
"412060 PRUDENTOPOLIS";-;4;3;1;2;3;5;9;13;21;16;7;5;-;2;1;1;4;7;-;1;-;1;2;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;113
"412065 QUARTO CENTENARIO";-;1;8;35;23;33;36;54;45;108;102;21;12;20;36;52;42;50;56;40;19;6;7;2;2;4;5;3;-;2;2;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;-;-;-;-;-;2;-;-;831
"412070 QUATIGUA";-;-;-;2;2;3;5;8;7;20;23;57;53;6;13;12;14;16;14;17;8;6;1;2;3;1;2;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;-;301
"412080 QUATRO BARRAS";-;2;2;1;1;-;1;1;7;6;3;12;5;2;2;2;-;1;3;2;1;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;57
"412085 QUATRO PONTES";-;5;19;36;51;67;111;182;107;90;72;43;35;30;28;29;18;26;27;16;8;8;7;13;4;1;-;-;1;-;1;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;3;-;2;-;1;-;1044
"412090 QUEDAS DO IGUACU";-;52;142;330;505;550;603;924;841;640;628;178;153;173;184;197;205;133;133;176;109;99;51;32;23;10;13;8;4;5;1;1;1;1;1;-;1;2;-;-;2;-;1;1;2;1;2;1;1;-;6;1;7;-;7134
"412100 QUERENCIA DO NORTE";-;50;64;68;81;95;162;199;149;109;135;83;84;101;74;76;70;50;57;55;33;25;25;25;16;18;13;9;12;9;3;2;4;6;3;7;3;-;3;9;2;9;11;7;20;17;19;39;36;32;51;47;28;-;2305
"412110 QUINTA DO SOL";-;86;86;128;140;103;127;153;128;173;140;129;86;11;5;8;13;17;18;10;8;3;6;3;3;2;-;7;4;-;2;1;2;1;1;2;1;2;4;-;6;12;10;7;26;32;32;59;33;75;50;68;69;-;2092
"412120 QUITANDINHA";-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"412125 RAMILANDIA";-;-;-;1;1;2;2;8;12;7;14;49;34;49;31;17;12;9;11;23;5;7;3;-;1;-;1;1;-;-;-;-;-;-;-;1;1;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;-;305
"412130 RANCHO ALEGRE";-;4;5;7;6;6;6;5;6;16;21;33;25;10;12;6;6;11;8;9;9;5;-;2;3;1;1;1;1;1;-;1;1;1;1;1;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;4;1;-;238
"412135 RANCHO ALEGRE D'OESTE";-;1;-;1;1;3;1;9;8;7;26;19;26;20;22;25;33;10;5;7;-;1;5;4;6;-;-;3;1;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;248
"412140 REALEZA";-;14;19;37;82;80;102;167;215;242;219;280;301;230;282;309;230;217;236;170;101;55;37;25;36;9;21;20;4;1;4;1;1;2;-;-;-;-;-;-;-;-;1;3;-;-;-;-;4;3;2;6;2;-;3770
"412150 REBOUCAS";-;-;-;-;-;-;1;1;4;2;9;7;7;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;1;1;-;-;-;-;1;-;-;-;39
"412160 RENASCENCA";-;1;2;-;-;2;2;-;1;8;9;11;11;19;16;9;15;14;29;11;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;165
"412170 RESERVA";-;1;-;-;1;2;6;7;22;27;36;61;30;2;10;4;16;7;2;2;3;1;1;2;1;1;-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;248
"412175 RESERVA DO IGUACU";-;-;-;-;-;-;2;-;1;2;3;7;-;1;1;1;-;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;23
"412180 RIBEIRAO CLARO";-;4;2;3;4;1;4;6;8;27;23;27;11;6;17;20;10;9;12;16;8;5;4;7;3;5;-;-;-;-;5;-;-;-;-;-;-;1;-;-;-;-;1;-;-;1;-;-;-;1;1;-;-;-;252
"412190 RIBEIRAO DO PINHAL";-;1;9;12;19;39;43;77;107;76;123;114;118;68;41;45;57;54;37;29;23;8;6;8;6;2;1;2;1;-;-;2;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1130
"412200 RIO AZUL";-;-;-;-;-;-;-;-;3;1;1;7;1;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15
"412210 RIO BOM";-;-;3;2;6;7;8;15;9;7;18;30;9;2;-;-;2;3;7;-;4;-;1;2;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;138
"412215 RIO BONITO DO IGUACU";-;-;-;2;2;6;10;13;36;55;96;116;20;4;5;6;7;4;9;18;9;6;3;5;1;2;1;2;3;-;-;1;1;-;-;-;-;-;1;1;1;-;-;-;-;2;-;-;-;-;-;-;-;-;448
"412217 RIO BRANCO DO IVAI";-;1;-;7;14;10;32;41;60;52;54;41;27;1;2;3;1;-;1;-;1;1;-;1;-;-;-;-;-;1;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;353
"412220 RIO BRANCO DO SUL";-;-;-;1;-;-;2;-;1;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"412230 RIO NEGRO";-;1;1;-;-;5;2;4;4;9;3;8;1;2;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;45
"412240 ROLANDIA";-;82;110;161;209;269;469;772;801;1107;1395;1507;1367;613;579;636;533;416;385;377;239;136;95;90;74;66;56;40;28;29;32;24;13;4;7;3;4;15;15;23;21;9;12;2;13;24;39;26;39;38;64;58;26;13;13165
"412250 RONCADOR";-;3;9;15;47;54;81;191;186;247;232;228;23;32;27;25;29;28;35;50;17;14;11;10;2;2;3;1;-;1;2;1;3;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;3;2;3;2;-;1622
"412260 RONDON";-;7;20;18;18;36;52;41;35;37;59;79;74;97;73;106;96;65;80;82;43;29;22;15;12;9;4;6;5;3;3;-;1;1;1;-;-;1;1;1;3;-;2;1;2;3;4;1;5;3;1;5;2;-;1264
"412265 ROSARIO DO IVAI";-;-;-;-;2;1;2;2;5;8;13;20;14;13;18;15;17;18;26;7;11;9;8;2;1;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;215
"412270 SABAUDIA";-;2;3;2;3;2;9;23;21;22;61;52;45;29;46;41;42;51;41;36;32;17;8;5;6;5;1;1;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;-;-;1;-;-;-;-;611
"412280 SALGADO FILHO";-;-;-;-;-;1;2;1;1;6;17;12;8;16;6;6;7;9;10;4;3;2;-;1;1;1;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;119
"412290 SALTO DO ITARARE";-;-;1;1;4;-;3;3;3;6;5;7;2;-;2;17;2;2;9;4;-;-;-;2;-;-;-;-;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;76
"412300 SALTO DO LONTRA";-;12;9;37;68;60;112;188;100;70;156;196;162;146;110;181;104;39;29;24;22;4;3;3;3;3;1;1;-;1;-;-;-;1;-;-;1;1;-;-;-;-;1;2;-;-;1;-;1;2;8;5;5;-;1872
"412310 SANTA AMELIA";-;46;16;15;13;23;42;22;9;10;12;10;9;6;2;4;6;12;19;24;17;7;12;16;10;1;6;4;4;10;1;2;1;2;-;-;-;-;-;-;-;1;1;2;2;20;31;26;11;13;56;38;81;-;675
"412320 SANTA CECILIA DO PAVAO";-;1;-;1;1;-;3;3;8;19;10;28;45;29;40;39;57;51;46;34;35;18;21;8;16;14;4;4;2;1;2;-;-;2;1;1;1;-;-;1;-;-;1;1;-;2;-;-;-;-;-;-;-;-;550
"412330 SANTA CRUZ DE MONTE CASTELO";-;4;13;7;16;19;23;77;99;82;122;86;90;90;92;89;72;70;70;76;80;66;48;39;37;12;21;12;12;5;5;-;3;4;-;-;2;3;1;1;3;4;7;5;5;1;3;3;2;2;4;-;3;1;1591
"412340 SANTA FE";-;38;27;63;72;83;111;118;90;110;89;100;83;110;85;108;89;56;68;110;69;40;29;23;14;14;12;7;4;4;3;1;2;1;3;2;1;1;3;2;1;1;2;1;2;-;3;3;7;10;10;11;18;-;1914
"412350 SANTA HELENA";-;12;15;15;36;66;81;110;149;264;360;402;363;297;270;255;237;245;321;200;129;53;62;51;37;31;24;7;10;3;7;4;4;-;3;2;-;2;-;1;1;4;-;2;2;5;6;2;7;2;7;4;2;2;4174
