2012
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebr.def
"Município de notificação";"Ign/Em Branco";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"354690 SANTA LUCIA";-;-;-;3;27;13;2;-;-;-;-;-;-;45
"354700 SANTA MARIA DA SERRA";-;-;-;1;15;14;3;-;-;-;-;1;-;34
"354710 SANTA MERCEDES";-;-;-;1;1;1;-;-;-;1;-;-;-;4
"354720 SANTANA DA PONTE PENSA";-;-;-;1;-;-;2;-;-;-;-;-;-;3
"354730 SANTANA DE PARNAIBA";-;9;2;21;19;9;2;-;1;-;-;-;-;63
"354740 SANTA RITA D'OESTE";-;1;1;25;13;-;2;-;-;-;-;-;-;42
"354750 SANTA RITA DO PASSA QUATRO";-;2;4;12;12;5;-;-;-;-;-;-;2;37
"354760 SANTA ROSA DE VITERBO";-;1;21;30;53;25;8;3;1;1;1;2;1;147
"354765 SANTA SALETE";-;-;-;1;3;5;2;2;-;-;-;-;-;13
"354770 SANTO ANASTACIO";-;6;40;116;172;106;27;4;8;10;5;9;4;507
"354780 SANTO ANDRE";-;42;37;67;81;38;16;6;3;5;7;5;11;318
"354790 SANTO ANTONIO DA ALEGRIA";-;-;1;2;2;1;-;-;-;-;-;-;-;6
"354800 SANTO ANTONIO DE POSSE";-;12;20;27;41;28;1;2;2;-;-;2;1;136
"354805 SANTO ANTONIO DO ARACANGUA";-;1;6;14;2;3;-;-;-;-;-;-;-;26
"354810 SANTO ANTONIO DO JARDIM";-;-;-;-;2;-;-;-;-;-;-;-;-;2
"354820 SANTO ANTONIO DO PINHAL";-;-;-;-;2;-;-;-;-;-;-;-;-;2
"354830 SANTO EXPEDITO";-;-;3;1;6;1;-;-;-;-;-;-;-;11
"354840 SANTOPOLIS DO AGUAPEI";-;-;1;8;36;10;4;-;1;1;-;-;-;61
"354850 SANTOS";-;383;2135;7373;3924;838;300;120;45;32;66;132;106;15454
"354860 SAO BENTO DO SAPUCAI";-;-;-;2;4;1;2;-;1;1;-;-;-;11
"354870 SAO BERNARDO DO CAMPO";-;41;34;67;91;44;13;11;7;4;9;4;10;335
"354880 SAO CAETANO DO SUL";-;8;7;13;18;7;-;4;2;-;1;1;2;63
"354890 SAO CARLOS";-;17;33;92;131;62;36;5;4;-;2;3;4;389
"354900 SAO FRANCISCO";-;3;14;11;40;11;9;2;-;-;-;-;-;90
"354910 SAO JOAO DA BOA VISTA";-;5;4;14;20;12;9;2;1;-;-;-;1;68
"354920 SAO JOAO DAS DUAS PONTES";-;-;-;-;6;4;2;1;-;-;2;1;-;16
"354925 SAO JOAO DE IRACEMA";-;-;1;3;3;2;-;-;-;-;-;-;1;10
"354930 SAO JOAO DO PAU D'ALHO";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"354940 SAO JOAQUIM DA BARRA";-;29;162;628;282;28;10;1;-;-;-;-;3;1143
"354950 SAO JOSE DA BELA VISTA";-;-;30;17;1;7;-;-;-;-;-;-;1;56
"354960 SAO JOSE DO BARREIRO";-;-;-;2;-;-;-;-;-;-;-;-;1;3
"354970 SAO JOSE DO RIO PARDO";-;3;9;84;178;69;9;-;1;-;1;-;1;355
"354980 SAO JOSE DO RIO PRETO";-;531;2297;7836;6690;2214;388;78;49;23;45;93;99;20343
"354990 SAO JOSE DOS CAMPOS";-;67;138;336;263;121;46;18;27;27;18;10;37;1108
"354995 SAO LOURENCO DA SERRA";-;-;-;5;2;-;-;-;-;-;-;-;-;7
"355000 SAO LUIS DO PARAITINGA";-;1;-;-;2;2;-;-;-;-;-;2;1;8
"355010 SAO MANUEL";-;-;-;4;2;2;-;-;-;-;-;-;-;8
"355020 SAO MIGUEL ARCANJO";-;-;1;-;2;-;-;-;-;-;-;-;-;3
"355030 SAO PAULO";-;550;687;1829;2371;951;280;152;89;77;90;102;180;7358
"355040 SAO PEDRO";-;1;4;61;73;20;5;-;-;1;1;-;-;166
"355050 SAO PEDRO DO TURVO";-;1;2;5;11;9;1;1;-;-;-;1;-;31
"355060 SAO ROQUE";-;1;9;8;9;5;2;-;-;-;-;2;1;37
"355070 SAO SEBASTIAO";-;34;91;174;285;244;119;55;24;15;19;11;7;1078
"355080 SAO SEBASTIAO DA GRAMA";-;-;1;-;1;1;-;-;-;-;-;-;-;3
"355090 SAO SIMAO";-;25;99;157;12;22;-;1;-;-;1;-;2;319
"355100 SAO VICENTE";-;38;217;767;807;498;209;15;5;6;4;10;9;2585
"355110 SARAPUI";-;-;-;1;-;2;-;-;-;-;-;-;-;3
"355130 SEBASTIANOPOLIS DO SUL";-;-;-;-;6;1;-;1;-;-;-;-;-;8
"355140 SERRA AZUL";-;4;11;47;32;10;4;-;-;-;-;-;4;112
"355150 SERRANA";-;36;121;286;62;26;4;10;10;7;2;6;2;572
"355160 SERRA NEGRA";-;1;-;1;-;-;-;-;-;-;1;-;-;3
"355170 SERTAOZINHO";-;17;52;139;236;177;28;2;1;1;1;3;1;658
"355180 SETE BARRAS";-;1;100;150;14;-;-;-;1;-;-;-;-;266
"355190 SEVERINIA";-;36;75;54;31;3;8;1;-;1;-;1;2;212
"355200 SILVEIRAS";-;1;1;3;2;1;-;-;-;-;-;-;-;8
"355210 SOCORRO";-;-;1;-;3;-;-;-;1;-;-;-;1;6
"355220 SOROCABA";-;117;225;317;427;182;55;20;19;11;16;27;30;1446
"355230 SUD MENNUCCI";-;2;21;46;54;21;4;-;-;-;-;-;1;149
"355240 SUMARE";-;21;77;438;1132;488;83;20;11;13;7;14;25;2329
"355250 SUZANO";-;5;5;6;15;2;-;-;-;-;-;-;-;33
"355255 SUZANAPOLIS";-;3;2;5;2;1;1;-;-;1;-;-;1;16
"355260 TABAPUA";-;1;5;14;54;23;4;3;-;-;-;-;-;104
"355270 TABATINGA";-;3;12;43;41;17;1;1;-;-;-;-;-;118
"355280 TABOAO DA SERRA";-;12;16;43;59;33;6;9;1;1;1;-;1;182
"355290 TACIBA";-;-;8;75;12;1;4;2;-;-;-;-;-;102
"355300 TAGUAI";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"355310 TAIACU";-;24;64;3;2;4;-;-;-;-;-;-;2;99
"355320 TAIUVA";-;1;4;14;57;14;-;5;1;-;-;-;-;96
"355330 TAMBAU";-;-;4;32;31;6;2;2;1;-;-;-;2;80
"355340 TANABI";-;12;25;122;147;75;30;10;2;1;2;-;2;428
"355350 TAPIRAI";-;2;2;-;-;-;1;-;-;-;-;-;-;5
"355360 TAPIRATIBA";-;-;1;31;100;22;1;2;-;-;-;1;-;158
"355365 TAQUARAL";-;1;1;2;18;4;-;-;-;-;1;1;-;28
"355370 TAQUARITINGA";-;18;69;360;322;114;25;7;-;-;1;-;1;917
"355380 TAQUARITUBA";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"355385 TAQUARIVAI";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"355390 TARABAI";-;-;2;2;3;1;-;-;-;-;-;-;-;8
"355395 TARUMA";-;1;3;14;12;6;1;3;1;-;-;2;3;46
"355400 TATUI";-;-;6;11;9;3;3;5;-;-;-;3;-;40
"355410 TAUBATE";-;35;71;213;225;97;44;5;8;4;5;15;21;743
"355430 TEODORO SAMPAIO";-;12;14;17;44;30;3;1;1;-;-;1;-;123
"355440 TERRA ROXA";-;4;31;21;1;-;1;-;-;-;-;-;-;58
"355450 TIETE";-;6;1;14;19;10;1;-;-;1;-;-;-;52
"355470 TORRINHA";-;1;-;-;1;1;-;-;-;-;-;-;-;3
"355475 TRABIJU";-;-;1;1;3;1;-;-;-;-;-;-;-;6
"355480 TREMEMBE";-;2;8;18;23;13;-;4;-;-;-;-;2;70
"355490 TRES FRONTEIRAS";-;-;3;5;4;6;5;-;-;-;1;-;-;24
"355495 TUIUTI";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"355500 TUPA";-;21;92;585;635;708;287;54;16;10;4;-;-;2412
"355510 TUPI PAULISTA";-;2;24;54;18;13;3;1;1;-;-;-;1;117
"355520 TURIUBA";-;1;1;2;10;6;1;-;-;-;-;-;-;21
"355530 TURMALINA";-;-;-;1;20;14;1;-;-;-;-;1;1;38
"355535 UBARANA";-;3;5;2;1;1;-;-;-;-;-;-;-;12
"355540 UBATUBA";-;10;81;346;332;251;99;16;7;1;5;5;12;1165
"355550 UBIRAJARA";-;-;-;6;7;-;-;-;-;-;-;-;-;13
"355560 UCHOA";-;9;19;57;42;10;4;2;1;1;1;1;2;149
"355570 UNIAO PAULISTA";-;-;-;4;2;-;1;-;-;-;-;-;-;7
"355580 URANIA";-;1;3;9;6;5;5;3;-;-;-;-;2;34
"355590 URU";-;-;-;10;13;-;-;-;-;-;-;-;-;23
"355600 URUPES";-;2;2;4;7;14;4;1;-;1;-;1;-;36
"355610 VALENTIM GENTIL";-;2;5;16;42;37;10;3;-;-;2;1;-;118
"355620 VALINHOS";-;4;14;40;42;27;6;2;1;3;7;6;6;158
"355630 VALPARAISO";-;4;5;22;26;12;-;1;1;-;1;-;1;73
"355635 VARGEM";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"355640 VARGEM GRANDE DO SUL";-;3;22;247;197;30;2;1;-;-;1;1;3;507
"355645 VARGEM GRANDE PAULISTA";-;1;2;-;2;-;-;-;-;-;1;-;-;6
"355650 VARZEA PAULISTA";-;2;1;9;14;7;5;-;-;-;-;1;1;40
"355660 VERA CRUZ";-;-;2;9;15;10;-;-;-;-;-;-;-;36
"355670 VINHEDO";-;5;17;42;35;21;9;4;-;2;2;2;1;140
"355680 VIRADOURO";-;2;7;45;41;33;1;-;-;-;-;1;-;130
"355690 VISTA ALEGRE DO ALTO";-;-;9;50;65;19;4;1;-;-;-;-;-;148
"355695 VITORIA BRASIL";-;-;-;2;26;26;4;-;-;1;-;1;-;60
"355700 VOTORANTIM";-;7;23;67;105;61;4;3;3;5;-;7;2;287
"355710 VOTUPORANGA";-;20;47;224;412;429;184;63;21;24;32;25;21;1502
"355715 ZACARIAS";-;3;2;3;11;7;1;1;-;-;-;-;-;28
"355720 CHAVANTES";-;-;-;1;3;-;-;-;-;-;1;-;1;6
"355730 ESTIVA GERBI";-;-;-;1;6;5;-;-;-;-;-;-;-;12
"410010 ABATIA";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"410040 ALMIRANTE TAMANDARE";-;-;1;1;-;-;-;-;-;-;-;-;-;2
"410045 ALTAMIRA DO PARANA";-;1;-;-;-;1;-;-;-;-;-;-;-;2
"410050 ALTONIA";-;5;15;52;55;34;6;-;1;-;-;1;-;169
"410060 ALTO PARANA";-;14;59;158;45;39;6;-;-;-;2;-;1;324
"410070 ALTO PIQUIRI";-;6;12;135;244;97;14;3;-;1;-;-;8;520
"410080 ALVORADA DO SUL";-;5;11;246;804;298;68;12;5;1;11;9;43;1513
"410090 AMAPORA";-;16;9;12;8;5;-;-;-;-;-;3;3;56
"410100 AMPERE";-;-;-;15;7;1;-;-;-;-;-;-;-;23
"410105 ANAHY";-;-;2;1;1;-;1;-;-;-;-;-;-;5
"410110 ANDIRA";-;4;19;59;148;143;41;10;2;1;-;-;-;427
"410115 ANGULO";-;-;-;5;4;1;-;-;-;-;-;-;-;10
"410140 APUCARANA";-;2;4;15;15;3;1;-;1;-;-;1;1;43
"410150 ARAPONGAS";-;6;13;25;25;4;2;-;-;-;1;2;4;82
"410160 ARAPOTI";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"410170 ARARUNA";-;13;175;412;136;39;5;1;-;-;-;-;2;783
"410180 ARAUCARIA";-;-;-;-;1;1;1;-;-;-;-;-;-;3
"410190 ASSAI";-;4;3;4;10;7;4;3;-;1;1;2;-;39
"410200 ASSIS CHATEAUBRIAND";-;31;128;277;206;40;9;1;-;1;-;-;-;693
"410210 ASTORGA";-;2;2;15;8;13;2;-;-;-;-;-;1;43
"410220 ATALAIA";-;1;1;1;-;2;4;1;1;-;-;-;-;11
"410240 BANDEIRANTES";-;2;3;28;42;125;25;3;-;1;1;-;-;230
"410250 BARBOSA FERRAZ";-;7;33;234;202;21;1;-;-;-;-;4;9;511
"410270 BARRA DO JACARE";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"410275 BELA VISTA DA CAROBA";-;-;-;3;12;6;-;-;-;-;-;-;-;21
"410280 BELA VISTA DO PARAISO";-;7;8;30;200;133;30;5;1;1;2;2;-;419
"410290 BITURUNA";-;-;2;-;1;-;-;-;-;-;-;-;-;3
"410300 BOA ESPERANCA";-;-;1;9;15;3;-;-;-;-;-;-;-;28
"410304 BOA VENTURA DE SAO ROQUE";-;-;3;-;-;-;-;-;-;-;-;-;-;3
"410305 BOA VISTA DA APARECIDA";-;1;-;23;41;20;3;-;-;-;-;-;-;88
"410310 BOCAIUVA DO SUL";-;-;-;2;-;-;-;-;-;-;-;-;-;2
"410320 BOM SUCESSO";-;6;3;4;1;-;-;-;-;-;-;-;2;16
"410330 BORRAZOPOLIS";-;1;-;1;-;-;-;-;-;-;-;-;-;2
"410337 BRASILANDIA DO SUL";-;-;1;4;11;3;1;-;-;-;-;-;-;20
"410340 CAFEARA";-;1;2;2;17;15;1;-;-;-;-;4;2;44
"410345 CAFELANDIA";-;6;2;6;10;2;2;2;-;-;-;-;-;30
"410347 CAFEZAL DO SUL";-;-;-;2;-;-;-;-;-;-;-;-;-;2
"410350 CALIFORNIA";-;3;1;-;1;1;-;-;-;-;-;1;-;7
"410360 CAMBARA";-;-;-;4;11;3;-;-;-;-;-;-;-;18
"410370 CAMBE";-;28;16;49;89;41;10;4;6;7;14;5;8;277
"410380 CAMBIRA";-;-;1;2;1;4;-;-;-;-;-;-;-;8
"410390 CAMPINA DA LAGOA";-;-;-;-;5;-;2;-;-;-;-;-;-;7
"410400 CAMPINA GRANDE DO SUL";-;1;4;-;-;1;-;1;-;-;-;-;-;7
"410405 CAMPO BONITO";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"410420 CAMPO LARGO";-;1;-;-;1;1;-;-;-;-;-;-;-;3
"410430 CAMPO MOURAO";-;308;1483;1950;769;186;30;1;-;3;1;-;15;4746
"410440 CANDIDO DE ABREU";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"410445 CANTAGALO";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"410450 CAPANEMA";-;7;57;138;109;13;3;-;-;-;-;-;1;328
"410460 CAPITAO LEONIDAS MARQUES";-;5;4;13;8;5;-;-;-;-;-;1;-;36
"410465 CARAMBEI";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"410470 CARLOPOLIS";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"410480 CASCAVEL";-;50;64;132;130;76;25;19;3;9;18;21;26;573
"410500 CATANDUVAS";-;1;-;-;-;-;-;-;-;-;-;1;-;2
"410510 CENTENARIO DO SUL";-;29;29;111;74;15;2;2;-;-;3;40;64;369
"410530 CEU AZUL";-;2;-;2;2;2;-;1;-;-;-;1;1;11
"410540 CHOPINZINHO";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"410550 CIANORTE";-;18;89;244;300;121;33;3;1;-;1;-;5;815
"410560 CIDADE GAUCHA";-;-;13;78;53;29;3;-;-;-;-;-;-;176
"410580 COLOMBO";-;-;1;-;2;-;1;-;-;-;-;-;-;4
"410590 COLORADO";-;12;34;165;176;77;15;3;1;-;-;-;2;485
"410600 CONGONHINHAS";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"410630 CORBELIA";-;5;4;18;11;2;-;1;-;-;1;1;-;43
"410640 CORNELIO PROCOPIO";-;2;6;19;12;2;1;-;-;-;-;-;-;42
"410650 CORONEL VIVIDA";-;-;-;1;-;-;-;-;-;-;-;-;2;3
"410655 CORUMBATAI DO SUL";-;-;1;1;-;1;1;-;-;-;-;-;-;4
"410660 CRUZEIRO DO OESTE";-;8;3;10;30;8;6;-;1;-;-;-;-;66
"410670 CRUZEIRO DO SUL";-;-;3;10;16;11;2;1;-;-;-;-;1;44
"410685 CRUZMALTINA";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"410690 CURITIBA";-;51;42;54;49;15;7;3;4;1;1;8;2;237
"410710 DIAMANTE DO NORTE";-;5;17;111;87;33;1;-;-;1;-;-;-;255
"410712 DIAMANTE DO SUL";-;2;-;-;-;-;-;-;1;-;-;-;-;3
"410715 DIAMANTE D'OESTE";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"410720 DOIS VIZINHOS";-;1;18;26;19;8;3;3;1;3;4;-;-;86
"410725 DOURADINA";-;1;4;36;57;25;14;1;-;-;-;-;2;140
"410730 DOUTOR CAMARGO";-;-;8;119;56;10;1;-;-;-;-;-;-;194
"410740 ENEAS MARQUES";-;-;1;1;-;-;-;-;-;-;-;-;-;2
"410750 ENGENHEIRO BELTRAO";-;71;258;778;351;47;7;5;-;-;1;1;6;1525
"410752 ESPERANCA NOVA";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"410753 ENTRE RIOS DO OESTE";-;-;-;2;1;-;-;-;-;-;-;-;-;3
"410755 FAROL";-;1;5;20;9;-;-;-;-;-;-;-;-;35
"410760 FAXINAL";-;1;4;1;-;2;-;-;-;-;-;-;-;8
"410770 FENIX";-;318;151;97;36;13;-;-;-;-;1;-;33;649
"410780 FLORAI";-;1;9;57;92;30;10;-;-;-;-;1;-;200
"410785 FLOR DA SERRA DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"410790 FLORESTA";-;-;27;138;123;34;1;-;-;-;-;-;-;323
"410800 FLORESTOPOLIS";-;1;7;11;5;5;2;3;1;2;8;8;17;70
"410810 FLORIDA";-;-;-;-;-;1;-;-;1;-;-;-;-;2
"410820 FORMOSA DO OESTE";-;33;111;172;54;14;2;-;-;-;1;1;-;388
"410830 FOZ DO IGUACU";-;81;227;1125;1399;194;37;17;12;11;15;18;32;3168
"410832 FRANCISCO ALVES";-;-;13;65;109;39;9;-;1;-;-;-;-;236
"410840 FRANCISCO BELTRAO";-;28;196;341;125;17;5;2;1;-;-;1;4;720
"410855 GODOY MOREIRA";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"410860 GOIOERE";-;8;99;622;681;221;11;1;-;-;-;-;1;1644
"410870 GRANDES RIOS";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"410880 GUAIRA";-;15;38;67;70;41;5;1;1;-;-;1;2;241
"410890 GUAIRACA";-;2;22;52;41;8;-;-;-;-;1;3;-;129
"410910 GUAPOREMA";-;-;-;4;5;2;-;-;-;-;-;-;-;11
"410920 GUARACI";-;1;11;17;8;3;2;2;2;1;3;1;5;56
"410930 GUARANIACU";-;-;-;1;1;2;-;-;-;-;-;-;3;7
"410940 GUARAPUAVA";-;2;1;2;-;-;-;-;-;-;-;-;2;7
"410960 GUARATUBA";-;-;2;-;-;-;-;-;-;-;-;-;-;2
"410970 IBAITI";-;-;1;2;-;-;-;-;-;-;-;-;-;3
"410975 IBEMA";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"410980 IBIPORA";-;23;25;93;259;79;12;5;3;2;9;13;14;537
"410990 ICARAIMA";-;1;9;158;124;63;7;-;-;-;-;-;-;362
"411000 IGUARACU";-;3;7;9;3;1;2;1;-;-;1;-;1;28
"411005 IGUATU";-;-;1;-;-;-;-;-;-;-;-;-;1;2
"411007 IMBAU";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"411010 IMBITUVA";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"411030 INAJA";-;9;19;100;114;52;12;2;-;-;-;-;-;308
"411040 INDIANOPOLIS";-;6;6;69;102;55;9;-;-;-;-;-;1;248
"411060 IPORA";-;4;11;22;15;7;3;-;-;-;-;2;-;64
"411065 IRACEMA DO OESTE";-;-;5;11;3;1;2;-;-;-;-;-;-;22
"411070 IRATI";-;-;-;-;1;1;-;-;-;-;-;-;-;2
"411080 IRETAMA";-;-;1;3;-;-;-;-;-;-;-;-;-;4
"411090 ITAGUAJE";-;-;-;24;69;71;21;-;-;-;-;-;-;185
"411095 ITAIPULANDIA";-;1;2;9;10;5;5;-;-;-;-;1;1;34
"411100 ITAMBARACA";-;-;1;19;33;35;5;-;-;-;-;-;-;93
"411110 ITAMBE";-;-;24;95;147;40;5;-;-;-;-;-;-;311
"411120 ITAPEJARA D'OESTE";-;-;1;-;1;-;-;-;-;-;-;-;-;2
"411130 ITAUNA DO SUL";-;2;16;10;11;8;-;1;2;-;-;-;-;50
"411140 IVAI";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"411150 IVAIPORA";-;2;2;11;15;5;1;-;-;-;-;-;-;36
"411155 IVATE";-;-;-;2;17;23;23;1;-;-;-;-;-;66
"411160 IVATUBA";-;-;79;84;9;4;-;-;-;-;-;-;-;176
"411180 JACAREZINHO";-;2;3;3;8;2;-;-;-;-;-;-;-;18
"411190 JAGUAPITA";-;5;11;86;262;205;9;2;-;1;-;3;2;586
"411200 JAGUARIAIVA";-;-;-;2;-;-;-;-;-;-;-;-;-;2
"411210 JANDAIA DO SUL";-;6;20;27;35;23;7;3;2;1;2;9;4;139
"411220 JANIOPOLIS";-;-;1;9;25;6;-;-;-;-;-;1;1;43
"411240 JAPURA";-;186;186;98;63;12;1;-;1;-;1;-;35;583
"411250 JARDIM ALEGRE";-;-;1;13;102;42;5;-;-;-;-;-;-;163
"411260 JARDIM OLINDA";-;4;-;-;1;8;-;-;-;-;-;-;-;13
"411270 JATAIZINHO";-;13;9;48;21;8;14;8;5;2;2;20;11;161
"411275 JESUITAS";-;7;17;56;28;9;1;-;-;-;-;-;1;119
"411280 JOAQUIM TAVORA";-;1;-;-;-;-;-;-;-;-;-;-;1;2
"411295 JURANDA";-;3;2;5;9;14;2;1;-;-;-;-;2;38
"411300 JUSSARA";-;5;85;504;109;53;26;5;1;-;2;1;2;793
"411310 KALORE";-;-;-;-;2;1;-;-;-;-;-;-;-;3
"411330 LARANJEIRAS DO SUL";-;1;1;-;1;1;2;-;1;-;-;1;1;9
"411340 LEOPOLIS";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"411342 LIDIANOPOLIS";-;-;7;81;37;5;-;-;-;-;-;-;-;130
"411345 LINDOESTE";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"411350 LOANDA";-;12;74;299;312;187;25;9;6;1;1;1;5;932
"411360 LOBATO";-;1;1;10;7;7;-;-;-;-;-;-;-;26
"411370 LONDRINA";-;104;165;349;475;222;57;19;29;16;26;35;33;1530
"411373 LUIZIANA";-;-;2;22;6;2;-;-;-;-;-;-;-;32
"411375 LUNARDELLI";-;-;-;4;17;41;13;-;-;-;-;-;-;75
"411380 LUPIONOPOLIS";-;3;1;6;11;24;5;2;1;2;-;-;3;58
"411390 MALLET";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"411400 MAMBORE";-;12;20;45;46;11;3;1;-;-;-;2;6;146
"411410 MANDAGUACU";-;10;19;61;103;53;15;1;-;-;-;1;4;267
"411420 MANDAGUARI";-;2;20;84;107;35;6;-;-;-;1;2;2;259
"411435 MANFRINOPOLIS";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"411460 MARECHAL CANDIDO RONDON";-;10;28;82;77;17;1;1;-;-;-;1;1;218
"411470 MARIA HELENA";-;2;3;3;1;3;-;-;-;-;-;-;-;12
"411480 MARIALVA";-;16;91;160;153;73;14;1;-;1;-;1;-;510
"411490 MARILANDIA DO SUL";-;-;1;-;2;2;1;1;-;-;-;-;-;7
"411500 MARILENA";-;1;30;107;112;68;6;-;-;1;-;4;45;374
"411510 MARILUZ";-;-;21;22;40;9;3;-;-;1;3;-;1;100
"411520 MARINGA";-;165;536;1194;735;271;38;8;3;1;6;11;59;3027
"411535 MARIPA";-;-;5;7;9;4;-;-;-;1;-;1;-;27
"411540 MARMELEIRO";-;-;1;1;2;-;-;-;-;-;1;-;-;5
"411560 MATELANDIA";-;2;-;2;2;1;-;-;-;-;-;2;3;12
"411575 MAUA DA SERRA";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"411580 MEDIANEIRA";-;9;16;39;45;11;11;5;1;2;4;9;12;164
"411585 MERCEDES";-;4;2;14;5;2;-;-;-;-;-;-;-;27
"411590 MIRADOR";-;3;12;19;5;-;-;-;-;-;-;-;-;39
"411600 MIRASELVA";-;3;2;6;3;4;7;-;1;-;1;4;6;37
"411605 MISSAL";-;-;17;45;71;42;4;-;-;2;-;1;1;183
"411610 MOREIRA SALES";-;1;8;31;34;10;-;-;1;-;-;-;2;87
"411620 MORRETES";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"411630 MUNHOZ DE MELO";-;-;2;5;8;15;1;-;-;-;-;-;-;31
"411640 NOSSA SENHORA DAS GRACAS";-;-;1;2;-;1;-;-;-;-;-;-;-;4
"411650 NOVA ALIANCA DO IVAI";-;2;12;23;2;-;-;-;-;-;-;-;-;39
"411660 NOVA AMERICA DA COLINA";-;-;-;-;4;2;2;-;-;-;-;-;-;8
"411670 NOVA AURORA";-;-;1;6;6;-;1;1;-;-;-;-;-;15
"411680 NOVA CANTU";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"411690 NOVA ESPERANCA";-;7;28;128;148;77;14;2;-;-;-;-;2;406
"411695 NOVA ESPERANCA DO SUDOESTE";-;-;1;1;-;-;-;-;-;-;-;-;-;2
"411700 NOVA FATIMA";-;2;-;1;5;5;1;-;-;-;-;-;1;15
"411710 NOVA LONDRINA";-;5;61;141;77;28;19;4;2;2;1;16;52;408
"411720 NOVA OLIMPIA";-;-;7;17;56;15;7;-;-;-;-;-;-;102
"411721 NOVA SANTA BARBARA";-;-;1;-;-;1;-;-;-;-;1;-;-;3
"411722 NOVA SANTA ROSA";-;10;98;160;59;7;1;1;-;-;-;1;-;337
"411725 NOVA PRATA DO IGUACU";-;-;13;36;33;4;-;-;-;-;-;1;-;87
"411727 NOVA TEBAS";-;-;2;-;-;-;-;-;-;-;-;-;-;2
"411729 NOVO ITACOLOMI";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"411730 ORTIGUEIRA";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"411740 OURIZONA";-;1;-;2;7;10;1;-;-;-;-;-;-;21
"411745 OURO VERDE DO OESTE";-;-;-;5;1;-;-;-;-;-;-;-;-;6
"411750 PAICANDU";-;36;94;329;260;71;3;-;-;-;-;2;1;796
"411760 PALMAS";-;2;1;-;-;-;-;-;-;-;-;-;-;3
"411770 PALMEIRA";-;-;-;-;-;3;-;-;-;-;-;-;-;3
"411780 PALMITAL";-;-;-;-;-;-;1;-;-;-;-;-;1;2
"411790 PALOTINA";-;17;73;138;130;38;10;1;2;1;-;1;1;412
"411800 PARAISO DO NORTE";-;9;30;41;24;5;2;1;-;-;-;-;3;115
"411810 PARANACITY";-;2;34;90;66;9;5;4;-;-;-;-;-;210
"411820 PARANAGUA";-;5;-;7;3;2;-;-;1;-;-;5;-;23
"411830 PARANAPOEMA";-;-;-;5;45;43;1;-;1;1;-;-;-;96
"411840 PARANAVAI";-;1902;4110;2677;958;279;46;15;3;3;6;15;148;10162
"411845 PATO BRAGADO";-;1;-;3;1;1;1;-;-;-;-;-;1;8
"411850 PATO BRANCO";-;3;-;10;1;2;1;-;-;-;-;-;1;18
"411880 PEABIRU";-;953;578;317;60;12;1;1;3;1;5;42;572;2545
"411885 PEROBAL";-;2;5;3;22;5;1;1;-;1;1;1;2;44
"411890 PEROLA";-;4;15;79;65;35;10;1;1;-;1;-;1;212
"411900 PEROLA D'OESTE";-;-;2;34;46;5;-;-;-;-;-;-;-;87
"411915 PINHAIS";-;-;2;-;1;-;-;-;-;-;-;-;-;3
"411925 PINHAL DE SAO BENTO";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"411930 PINHAO";-;-;-;1;-;-;1;-;-;-;-;-;-;2
