2015
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de residência";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"421575 SAO BERNARDINO";-;-;-;-;-;-;-;-;1;-;-;-;1;2;3;-;-;1;2;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"421580 SAO BENTO DO SUL";-;4;3;1;4;3;1;-;1;-;2;1;5;5;2;3;3;3;6;3;4;1;4;3;1;1;-;3;-;-;-;1;-;-;-;-;-;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;71
"421590 SAO BONIFACIO";-;-;-;1;-;-;-;1;-;1;1;-;-;1;-;1;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;-;11
"421600 SAO CARLOS";-;-;-;1;-;1;1;7;1;4;15;15;25;25;27;30;32;37;34;16;9;7;1;2;1;2;1;2;-;-;-;1;1;-;-;4;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;304
"421605 SAO CRISTOVAO DO SUL";-;-;1;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"421610 SAO DOMINGOS";-;-;-;-;-;-;-;-;1;-;-;-;1;3;6;6;4;6;7;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;35
"421620 SAO FRANCISCO DO SUL";-;10;12;36;54;43;72;30;1;22;11;17;64;76;116;116;193;260;263;231;198;179;112;88;87;47;33;22;22;11;5;8;12;3;4;3;3;-;1;-;4;-;5;6;1;4;3;4;2;-;3;4;2;-;2503
"421625 SAO JOAO DO OESTE";-;-;-;-;3;1;3;3;3;4;6;4;6;12;18;13;13;15;16;13;7;6;3;2;3;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;155
"421630 SAO JOAO BATISTA";-;2;3;5;6;8;27;29;-;1;1;4;12;10;6;17;32;16;19;15;34;14;13;9;15;4;6;6;1;2;1;-;2;-;-;3;-;1;2;2;-;1;-;4;2;1;2;-;5;2;15;3;1;-;364
"421635 SAO JOAO DO ITAPERIU";-;1;-;-;1;-;-;1;-;-;-;-;-;-;-;-;1;4;2;3;-;-;-;2;-;1;-;-;2;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20
"421640 SAO JOAO DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"421650 SAO JOAQUIM";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;5
"421660 SAO JOSE";-;50;64;69;90;143;139;112;77;198;385;669;879;1067;1222;1359;1403;1410;1103;1153;880;555;445;291;243;150;80;90;60;47;31;28;25;45;16;14;21;24;21;27;30;27;30;19;31;18;21;36;27;21;33;49;23;-;15050
"421670 SAO JOSE DO CEDRO";-;-;-;2;1;1;18;18;27;81;123;146;186;185;156;149;91;66;71;46;22;4;4;1;1;2;1;1;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1408
"421680 SAO JOSE DO CERRITO";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"421690 SAO LOURENCO DO OESTE";-;-;2;-;2;-;1;1;-;3;-;5;7;4;6;5;4;5;7;3;3;1;3;2;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;2;1;-;-;2;-;74
"421700 SAO LUDGERO";-;-;-;-;1;3;1;2;1;1;1;2;1;6;4;7;4;7;7;11;6;4;4;2;1;2;1;-;-;1;1;1;-;-;-;-;1;-;-;-;-;1;-;-;1;-;-;-;1;-;-;-;-;-;86
"421710 SAO MARTINHO";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;4
"421715 SAO MIGUEL DA BOA VISTA";-;-;-;-;-;-;-;-;2;3;6;4;12;21;29;34;27;20;39;18;5;2;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;225
"421720 SAO MIGUEL DO OESTE";-;3;3;5;9;6;7;11;14;22;60;99;136;119;118;120;107;139;142;112;49;43;12;4;1;2;2;1;1;1;1;-;2;-;-;-;1;-;-;-;-;-;-;-;-;1;1;-;-;-;1;-;-;-;1355
"421725 SAO PEDRO DE ALCANTARA";-;-;-;3;1;2;-;-;3;1;4;2;2;5;9;12;14;11;13;11;9;6;2;8;4;7;3;3;-;2;-;-;1;-;1;-;-;1;2;1;1;-;2;2;-;-;-;3;1;-;2;-;-;-;154
"421730 SAUDADES";-;1;2;1;5;1;3;7;4;12;33;19;29;48;40;90;95;124;70;87;46;14;19;12;11;3;2;2;-;-;1;-;1;-;-;-;1;-;-;1;-;-;-;1;2;-;1;-;-;-;2;-;-;-;790
"421740 SCHROEDER";-;3;-;-;3;1;9;7;-;-;-;-;-;3;1;1;3;1;3;3;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;41
"421750 SEARA";-;1;4;-;4;9;19;41;33;96;159;181;222;154;189;190;156;85;133;50;25;7;4;4;2;-;2;1;1;-;1;-;-;2;-;-;1;2;1;1;-;-;1;-;1;-;1;2;2;-;2;-;1;-;1790
"421755 SERRA ALTA";-;-;-;-;1;-;5;7;6;40;28;11;24;28;9;7;6;1;3;3;3;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;184
"421760 SIDEROPOLIS";-;2;1;-;-;-;-;1;-;-;-;-;-;-;-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"421770 SOMBRIO";-;-;-;1;1;4;4;1;-;-;-;1;-;-;1;6;9;17;8;6;7;3;5;-;2;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;79
"421775 SUL BRASIL";-;-;-;-;-;-;2;1;1;-;2;-;-;-;3;-;1;2;1;2;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;20
"421780 TAIO";-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;2;-;1;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;10
"421790 TANGARA";-;-;-;-;-;-;1;-;-;-;1;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"421795 TIGRINHOS";-;-;-;-;1;-;-;1;1;4;3;6;18;22;15;8;10;10;21;7;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;128
"421800 TIJUCAS";-;11;30;49;43;82;92;38;-;5;5;9;14;18;25;56;58;72;106;134;122;86;77;57;72;48;39;34;23;10;7;7;6;1;1;4;3;1;3;1;3;4;1;2;-;3;5;4;-;8;5;5;3;-;1492
"421810 TIMBE DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"421820 TIMBO";-;5;1;-;4;4;5;1;1;-;-;-;3;4;1;5;5;9;9;2;5;7;4;1;1;-;3;1;-;-;-;-;1;-;1;-;-;-;-;-;1;-;-;2;1;-;-;-;-;2;1;-;1;-;91
"421830 TRES BARRAS";-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"421835 TREVISO";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"421840 TREZE DE MAIO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"421850 TREZE TILIAS";-;-;-;-;-;-;2;-;-;-;1;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"421860 TROMBUDO CENTRAL";-;-;-;1;-;1;-;1;1;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;9
"421870 TUBARAO";-;3;1;-;-;1;10;13;1;2;2;6;3;5;4;5;8;-;3;4;5;1;2;-;-;1;2;1;-;3;1;1;-;-;1;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;1;1;1;1;95
"421875 TUNAPOLIS";-;-;-;1;2;1;3;7;3;6;8;17;3;19;10;10;17;12;5;5;5;-;1;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;139
"421880 TURVO";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"421885 UNIAO DO OESTE";-;-;-;1;-;-;-;1;-;1;1;3;18;21;27;28;20;16;14;9;3;1;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;168
"421890 URUBICI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;3
"421900 URUSSANGA";-;-;-;-;-;-;1;-;-;-;1;1;-;1;1;1;-;-;-;2;1;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;2;1;1;1;-;-;-;-;18
"421910 VARGEAO";-;-;-;-;-;1;-;1;1;-;1;1;1;-;-;1;-;-;-;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"421915 VARGEM";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"421917 VARGEM BONITA";-;-;-;-;-;-;1;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"421920 VIDAL RAMOS";-;-;1;-;-;-;-;1;-;1;-;-;-;-;1;1;1;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"421930 VIDEIRA";-;1;2;5;1;-;2;-;1;-;2;4;4;4;3;-;3;-;-;1;-;2;-;-;1;-;-;1;-;-;1;-;2;2;-;1;-;-;-;1;1;-;1;-;-;-;-;2;1;-;-;1;-;-;50
"421935 VITOR MEIRELES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"421940 WITMARSUM";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"421950 XANXERE";-;-;4;3;3;5;7;13;22;70;136;202;249;180;215;171;181;109;138;50;21;10;5;6;-;-;1;-;1;-;-;1;-;-;-;-;-;-;-;2;1;-;-;1;1;-;4;1;-;-;2;-;-;-;1815
"421960 XAVANTINA";-;-;-;-;-;-;-;1;-;-;2;3;19;11;19;23;14;23;11;16;3;5;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;151
"421970 XAXIM";-;1;1;1;-;1;1;5;1;2;8;12;18;19;22;16;23;15;9;5;3;-;3;3;-;-;-;1;-;1;1;1;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;2;1;-;2;-;-;180
"422000 BALNEARIO RINCAO";-;-;1;-;1;-;-;-;-;-;-;1;-;-;-;1;-;-;1;3;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"430003 ACEGUA";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"430005 AGUA SANTA";-;-;-;-;-;1;1;-;-;1;-;-;-;-;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"430010 AGUDO";-;-;1;-;-;-;-;-;-;-;-;-;-;2;1;2;1;1;13;8;7;1;1;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40
"430020 AJURICABA";-;2;2;2;1;-;4;5;1;9;20;28;35;44;24;36;22;36;26;9;4;6;1;1;-;-;-;1;1;-;1;-;-;-;-;1;-;-;-;2;-;-;-;-;-;-;1;-;-;1;2;-;-;-;328
"430030 ALECRIM";-;-;-;1;-;1;10;7;-;-;1;1;-;1;1;4;5;-;1;3;5;5;6;2;1;2;1;1;-;1;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;64
"430040 ALEGRETE";-;-;2;-;2;3;2;2;-;1;-;1;-;2;1;1;7;20;23;14;40;34;30;17;13;6;4;3;3;3;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;1;1;-;242
"430045 ALEGRIA";-;-;1;-;-;1;2;1;-;-;-;-;-;1;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;10
"430047 ALMIRANTE TAMANDARE DO SUL";-;-;-;-;-;2;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"430050 ALPESTRE";-;2;2;-;-;1;-;-;-;15;23;10;16;23;10;15;4;5;2;3;-;1;3;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;138
"430055 ALTO ALEGRE";-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;2;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"430057 ALTO FELIZ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"430060 ALVORADA";-;6;5;8;7;27;54;26;1;6;6;13;32;39;67;88;140;134;111;77;89;68;58;29;28;13;16;13;11;8;1;2;5;3;4;3;1;-;1;1;2;2;1;4;2;3;-;2;1;8;3;5;2;-;1236
"430064 AMETISTA DO SUL";-;-;-;-;-;-;-;1;1;1;4;24;22;42;45;18;-;-;4;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;166
"430066 ANDRE DA ROCHA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"430070 ANTA GORDA";-;-;-;-;-;1;-;1;2;4;6;16;4;5;5;18;24;12;5;5;3;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;115
"430080 ANTONIO PRADO";-;-;-;-;1;-;-;-;-;-;1;-;-;2;-;2;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"430085 ARAMBARE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"430087 ARARICA";-;-;-;-;-;2;-;-;-;-;-;2;2;7;5;7;9;12;3;9;4;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;67
"430090 ARATIBA";-;-;-;2;5;8;41;75;80;110;112;88;89;69;46;25;26;24;5;3;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;812
"430100 ARROIO DO MEIO";-;-;-;-;-;1;5;14;27;106;116;133;136;148;68;91;87;61;29;7;2;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1033
"430105 ARROIO DO SAL";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"430110 ARROIO DOS RATOS";-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;6
"430120 ARROIO DO TIGRE";-;-;1;-;2;-;-;-;-;-;-;-;-;1;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"430130 ARROIO GRANDE";-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"430140 ARVOREZINHA";-;-;-;-;-;-;-;-;-;-;3;-;-;-;2;1;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"430150 AUGUSTO PESTANA";-;1;-;-;2;-;-;2;1;-;7;16;14;15;19;21;15;17;11;13;5;3;3;3;1;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;172
"430155 AUREA";-;-;-;-;-;-;-;-;-;1;1;-;-;1;5;2;2;-;2;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16
"430160 BAGE";-;-;2;-;1;-;1;-;-;-;-;-;-;-;2;4;-;3;1;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;18
"430163 BALNEARIO PINHAL";-;-;-;-;-;-;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"430165 BARAO";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2
"430170 BARAO DE COTEGIPE";-;1;2;-;1;2;2;-;1;3;1;2;6;13;14;6;9;3;5;5;1;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;-;-;1;1;-;-;84
"430175 BARAO DO TRIUNFO";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2
"430180 BARRACAO";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"430185 BARRA DO GUARITA";-;87;75;75;57;38;34;-;-;-;-;-;4;1;-;2;7;21;6;15;18;7;2;3;1;-;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;1;5;6;23;67;77;59;-;695
"430190 BARRA DO RIBEIRO";-;-;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"430192 BARRA DO RIO AZUL";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2
"430195 BARRA FUNDA";-;-;-;-;-;-;-;-;-;-;1;1;4;7;20;17;16;7;16;7;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;100
"430200 BARROS CASSAL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;3;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"430205 BENJAMIN CONSTANT DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"430210 BENTO GONCALVES";-;2;1;1;4;8;8;6;1;-;4;8;6;18;31;21;22;21;29;19;15;17;3;6;2;2;1;-;-;-;-;1;-;-;1;-;-;-;2;-;1;-;-;-;-;2;-;-;-;-;-;1;-;-;264
"430215 BOA VISTA DAS MISSOES";-;-;2;1;-;2;3;1;7;8;6;16;13;16;29;13;13;6;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;137
"430220 BOA VISTA DO BURICA";-;2;1;-;2;3;1;4;22;33;36;55;84;90;52;59;71;28;35;19;23;5;4;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;1;-;-;-;-;-;634
"430222 BOA VISTA DO CADEADO";-;1;-;-;-;1;-;-;-;1;1;-;1;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;8
"430225 BOA VISTA DO SUL";-;-;1;-;-;-;-;-;-;1;-;1;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"430230 BOM JESUS";-;-;2;-;-;-;-;-;-;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"430235 BOM PRINCIPIO";-;-;-;-;2;-;1;1;-;2;1;-;-;1;3;3;1;7;2;2;-;3;-;1;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33
"430237 BOM PROGRESSO";-;-;-;-;-;1;-;-;-;-;3;2;1;7;8;7;4;1;3;3;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;42
"430240 BOM RETIRO DO SUL";-;-;-;-;-;1;1;-;-;-;-;5;11;38;68;98;73;88;92;63;65;21;11;13;9;7;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;665
"430245 BOQUEIRAO DO LEAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"430250 BOSSOROCA";-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;-;-;1;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"430258 BOZANO";-;-;1;-;-;1;1;-;-;-;-;-;1;3;-;1;2;3;2;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
"430260 BRAGA";-;-;-;1;-;7;1;3;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
