2014
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de residência";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"431870 SAO LEOPOLDO";-;9;15;32;88;117;119;31;10;15;37;91;190;188;218;281;390;285;287;235;170;119;62;28;15;14;7;9;8;6;1;-;1;-;-;2;2;1;1;6;2;-;-;-;4;-;1;3;2;4;-;2;1;1;3110
"431880 SAO LOURENCO DO SUL";-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"431890 SAO LUIZ GONZAGA";-;-;1;-;4;1;7;1;1;-;3;6;10;14;19;9;17;32;12;11;5;8;3;2;2;2;1;1;-;-;-;-;-;-;-;1;1;-;-;-;1;-;-;-;-;-;1;-;3;-;-;-;1;-;180
"431900 SAO MARCOS";-;1;1;-;-;-;-;-;-;-;-;3;-;1;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;10
"431910 SAO MARTINHO";-;-;-;-;-;-;4;1;-;-;-;1;4;6;7;3;4;2;9;4;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;46
"431912 SAO MARTINHO DA SERRA";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2;3;1;-;1;1;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;14
"431915 SAO MIGUEL DAS MISSOES";-;4;2;-;-;3;-;1;-;-;3;14;10;12;9;4;2;-;-;1;2;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;72
"431920 SAO NICOLAU";-;-;-;1;-;1;2;1;-;1;8;11;8;10;12;7;11;4;3;1;1;1;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;-;-;-;89
"431930 SAO PAULO DAS MISSOES";-;-;2;-;-;1;3;3;-;-;1;3;1;3;2;2;4;4;2;4;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;41
"431935 SAO PEDRO DA SERRA";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"431936 SAO PEDRO DAS MISSOES";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"431937 SAO PEDRO DO BUTIA";-;-;-;-;1;-;-;-;-;1;-;1;-;2;1;1;5;1;3;3;6;2;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28
"431940 SAO PEDRO DO SUL";-;-;-;1;1;-;-;1;1;2;1;1;2;5;6;4;6;7;6;8;7;4;2;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;69
"431950 SAO SEBASTIAO DO CAI";-;-;1;-;1;-;2;-;1;-;-;1;2;4;4;12;8;18;10;13;11;3;4;5;5;1;1;1;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;112
"431960 SAO SEPE";-;-;-;-;-;3;2;-;1;-;-;1;1;-;3;5;5;-;7;6;7;3;1;4;1;-;-;1;-;1;1;-;-;1;-;2;-;1;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;59
"431970 SAO VALENTIM";-;-;-;-;1;-;-;-;-;1;-;-;1;1;2;1;1;-;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;13
"431971 SAO VALENTIM DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;2;1;3;2;2;1;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15
"431973 SAO VALERIO DO SUL";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"431980 SAO VICENTE DO SUL";-;-;-;1;-;-;-;-;-;-;-;-;-;-;3;2;2;-;3;4;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
"431990 SAPIRANGA";-;1;1;-;5;3;4;2;4;7;62;50;103;194;164;241;284;275;223;103;100;44;29;7;8;8;4;2;4;1;-;1;1;-;-;-;1;1;3;-;-;1;-;-;-;-;1;1;-;1;-;3;-;-;1947
"432000 SAPUCAIA DO SUL";-;3;6;8;6;18;31;42;3;6;15;17;36;58;85;126;167;182;220;229;176;119;99;40;37;21;11;9;5;3;5;4;3;1;-;2;6;2;-;-;1;1;1;2;3;2;1;3;5;2;4;1;8;-;1835
"432010 SARANDI";-;1;1;1;-;2;8;8;-;1;9;4;21;21;70;52;95;91;78;36;46;15;15;9;6;1;-;2;2;-;1;-;1;-;-;-;-;1;-;-;1;-;-;2;-;-;-;1;1;-;1;-;4;-;608
"432020 SEBERI";-;1;-;-;-;3;6;16;34;39;81;73;70;66;65;72;59;57;22;9;9;2;-;-;-;1;-;-;1;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;690
"432023 SEDE NOVA";-;-;-;-;-;-;-;3;-;1;-;1;1;2;1;-;4;1;2;3;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21
"432026 SEGREDO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"432030 SELBACH";-;1;-;1;5;3;3;7;3;7;5;5;17;13;16;14;27;7;20;10;8;6;3;4;2;1;-;-;1;1;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;1;-;-;-;-;-;195
"432032 SENADOR SALGADO FILHO";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"432040 SERAFINA CORREA";-;-;-;-;1;3;-;-;-;-;-;1;-;3;1;4;5;3;3;6;4;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;37
"432045 SERIO";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"432050 SERTAO";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;1;-;-;-;-;-;-;-;-;-;-;7
"432055 SERTAO SANTANA";-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3
"432057 SETE DE SETEMBRO";-;-;2;-;-;-;-;1;-;-;-;-;-;1;-;-;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"432060 SEVERIANO DE ALMEIDA";-;-;1;-;-;-;1;1;-;1;2;6;1;14;24;32;15;16;7;6;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;128
"432065 SILVEIRA MARTINS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;1;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;8
"432067 SINIMBU";-;-;-;-;-;1;-;1;-;1;-;-;2;3;2;6;10;3;3;2;1;3;1;2;2;-;-;-;-;-;-;-;-;-;1;-;-;1;1;1;-;-;-;-;-;-;-;-;1;1;1;-;-;-;50
"432070 SOBRADINHO";-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;2;1;2;1;1;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"432080 SOLEDADE";-;2;-;-;-;-;2;-;-;1;1;1;1;2;1;3;2;3;-;-;-;1;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23
"432085 TABAI";-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;5
"432090 TAPEJARA";-;-;-;-;1;1;-;-;-;-;1;2;1;5;13;13;6;8;8;15;4;3;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;84
"432100 TAPERA";-;1;1;-;1;-;2;1;-;-;-;2;1;1;3;4;5;2;3;10;2;7;2;-;1;-;-;1;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;-;1;-;-;-;1;56
"432110 TAPES";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"432120 TAQUARA";-;2;1;2;4;6;13;12;2;10;8;27;20;18;29;45;56;65;125;30;29;15;12;1;5;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;2;1;-;545
"432130 TAQUARI";-;-;1;-;-;-;-;-;-;-;2;-;-;2;-;2;1;3;1;1;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;17
"432132 TAQUARUCU DO SUL";-;-;-;-;3;-;1;5;9;8;9;7;2;7;16;10;13;2;1;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;96
"432135 TAVARES";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2
"432140 TENENTE PORTELA";-;51;110;190;332;341;324;22;1;1;2;3;8;4;15;5;4;8;7;6;5;3;3;-;3;-;1;-;-;-;1;1;-;-;-;-;-;-;1;1;1;-;-;-;1;-;-;-;1;1;2;16;13;-;1488
"432143 TERRA DE AREIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"432145 TEUTONIA";-;-;-;3;-;-;11;2;1;3;1;4;5;6;1;10;23;15;15;7;4;3;7;4;3;1;1;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;2;1;-;-;-;-;139
"432146 TIO HUGO";-;-;1;1;-;-;1;-;-;-;-;1;-;2;2;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;-;-;-;-;15
"432147 TIRADENTES DO SUL";-;-;-;1;1;2;4;6;2;1;-;-;-;1;1;1;2;-;3;3;-;-;1;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31
"432149 TOROPI";-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;5;1;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"432150 TORRES";-;1;1;-;3;2;1;5;1;-;-;1;1;1;1;8;1;5;4;3;6;1;-;2;-;-;-;-;1;-;-;1;3;-;-;1;1;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;57
"432160 TRAMANDAI";-;1;1;1;2;1;-;5;-;2;2;3;2;4;2;5;2;8;3;1;2;2;2;2;2;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;59
"432162 TRAVESSEIRO";-;-;-;-;-;1;-;-;-;2;1;5;5;2;2;6;5;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31
"432163 TRES ARROIOS";-;-;-;-;1;-;-;-;-;-;1;2;1;2;6;4;1;4;3;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28
"432166 TRES CACHOEIRAS";-;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;7
"432170 TRES COROAS";-;-;2;2;2;-;1;4;1;11;21;39;63;76;99;139;103;76;86;61;68;18;32;9;-;1;5;1;-;1;1;1;1;1;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;3;-;-;-;-;930
"432180 TRES DE MAIO";-;-;-;8;9;29;33;22;-;2;10;5;18;28;40;57;64;39;46;49;30;20;15;11;9;2;7;3;2;1;3;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;565
"432183 TRES FORQUILHAS";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"432185 TRES PALMEIRAS";-;-;-;-;-;1;-;-;-;-;1;-;-;1;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"432190 TRES PASSOS";-;7;5;26;76;78;64;57;4;8;16;20;37;77;112;100;73;50;71;46;33;23;13;1;6;4;2;2;-;2;1;1;1;-;-;-;-;-;-;-;-;-;1;-;-;1;2;-;-;-;1;1;-;-;1022
"432195 TRINDADE DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"432200 TRIUNFO";-;-;2;1;-;-;1;3;-;1;1;-;-;3;-;3;2;2;5;1;1;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;1;-;33
"432210 TUCUNDUVA";-;-;-;-;-;-;4;2;-;1;4;4;26;27;33;34;33;29;32;30;21;11;12;8;7;-;2;2;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;324
"432215 TUNAS";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"432220 TUPANCIRETA";-;-;-;-;-;-;3;-;1;-;1;1;-;-;4;1;1;1;1;2;2;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;-;-;-;-;24
"432225 TUPANDI";-;-;-;-;-;2;-;-;-;-;1;-;-;2;-;1;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"432230 TUPARENDI";-;-;-;1;3;-;2;4;1;4;6;9;19;13;15;14;24;22;13;8;5;-;-;1;1;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;1;-;-;-;171
"432232 TURUCU";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"432234 UBIRETAMA";-;-;-;-;-;5;2;17;2;-;6;7;1;3;2;4;1;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;54
"432235 UNIAO DA SERRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"432237 UNISTALDA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"432240 URUGUAIANA";-;2;-;1;2;2;4;-;1;-;4;1;3;2;1;1;2;2;5;5;3;5;8;-;2;-;1;2;1;2;2;-;-;2;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;1;-;1;-;-;70
"432250 VACARIA";-;1;1;1;1;-;1;-;-;1;-;-;-;1;2;-;2;2;-;-;-;1;1;1;-;1;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;22
"432252 VALE VERDE";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"432253 VALE DO SOL";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2;2;5;3;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;15
"432254 VALE REAL";-;1;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;5
"432255 VANINI";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;5
"432260 VENANCIO AIRES";-;1;3;2;2;4;11;3;2;7;13;2;23;57;47;64;128;163;137;60;65;50;24;15;11;6;9;2;5;3;1;2;1;-;4;-;2;3;1;-;-;1;1;-;-;-;1;-;3;-;3;2;3;-;947
"432270 VERA CRUZ";-;-;-;-;2;-;3;5;-;-;-;-;7;3;2;7;17;11;6;6;6;2;1;3;-;-;1;1;3;1;1;-;1;-;-;-;-;-;-;1;1;-;-;-;-;-;-;1;1;-;1;-;-;-;94
"432280 VERANOPOLIS";-;-;-;-;-;1;-;-;1;-;-;-;-;1;1;1;1;1;-;-;1;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;13
"432285 VESPASIANO CORREA";-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;2;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"432290 VIADUTOS";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"432300 VIAMAO";-;3;5;5;16;45;100;61;7;12;20;18;57;78;69;100;145;138;95;61;72;40;33;28;11;10;18;9;3;2;3;3;4;4;-;1;-;-;1;-;-;-;-;2;1;1;1;2;3;1;6;7;3;1;1305
"432310 VICENTE DUTRA";-;-;-;-;-;1;4;1;-;-;-;1;-;1;2;2;6;5;6;2;3;-;-;1;1;-;-;2;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40
"432320 VICTOR GRAEFF";-;-;-;-;-;-;1;-;-;-;1;-;1;3;3;2;2;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;17
"432335 VILA LANGARO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;2
"432340 VILA MARIA";-;-;-;-;-;3;1;2;1;1;1;2;6;4;2;3;1;2;2;1;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;35
"432345 VILA NOVA DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"432350 VISTA ALEGRE";-;-;1;2;1;2;3;-;-;-;-;1;1;-;-;2;1;2;-;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19
"432360 VISTA ALEGRE DO PRATA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"432370 VISTA GAUCHA";-;9;8;22;7;37;19;1;-;1;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;6;-;115
"432375 VITORIA DAS MISSOES";-;-;-;-;-;-;-;-;-;-;-;2;-;3;2;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"432377 WESTFALIA";-;-;-;1;-;-;3;-;-;-;-;-;-;-;1;-;1;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"432380 XANGRI-LA";-;1;-;-;-;1;3;1;-;-;-;-;-;1;-;1;2;-;3;1;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16
"500020 AGUA CLARA";-;16;34;42;39;40;41;39;43;46;40;41;53;42;34;13;11;29;34;28;22;18;20;10;9;9;5;6;9;8;9;10;14;3;1;1;3;1;5;9;16;3;1;-;3;6;3;2;5;12;11;5;6;-;910
"500025 ALCINOPOLIS";-;55;50;52;66;84;79;91;71;46;76;63;51;42;40;24;31;31;22;27;37;31;18;12;13;9;10;12;12;2;7;10;13;10;5;7;4;6;7;2;6;1;9;8;1;2;5;6;5;10;9;12;44;-;1346
"500060 AMAMBAI";-;34;45;55;78;105;143;184;210;243;342;400;391;394;465;411;303;305;337;271;171;121;103;78;78;77;41;21;19;13;9;11;6;4;8;9;6;8;4;7;11;6;10;7;8;10;17;11;7;11;9;10;10;3;5640
"500070 ANASTACIO";-;8;13;30;25;33;22;33;29;39;39;46;35;28;23;20;16;15;11;15;14;7;10;4;7;6;3;4;5;1;5;6;4;6;1;3;4;1;4;1;4;3;8;8;6;3;13;6;11;14;13;1;3;1;670
"500080 ANAURILANDIA";-;6;14;18;31;47;27;42;40;61;46;57;116;112;93;80;51;35;34;22;6;5;4;9;5;3;6;-;-;-;-;-;1;2;-;1;-;2;-;-;-;-;1;3;-;1;2;2;1;1;-;1;1;-;989
"500085 ANGELICA";-;6;4;10;13;10;6;18;12;12;12;19;35;33;41;46;52;78;44;41;37;31;47;37;29;24;22;6;9;5;7;7;4;-;-;-;2;1;-;-;-;3;3;1;-;-;2;-;-;1;1;-;-;-;771
"500090 ANTONIO JOAO";-;11;27;27;35;37;45;72;51;73;76;71;95;91;137;113;96;63;78;83;45;58;34;35;30;28;20;10;5;10;9;9;3;4;2;5;7;4;4;8;8;4;4;7;4;12;13;8;12;15;14;7;11;2;1732
"500100 APARECIDA DO TABOADO";-;37;49;71;55;75;94;98;98;80;84;92;140;204;171;181;125;116;131;154;81;62;40;15;7;10;11;8;13;7;3;2;2;-;2;3;1;3;3;2;1;-;3;2;5;3;10;9;12;2;5;2;10;2;2396
"500110 AQUIDAUANA";-;11;26;21;23;31;67;39;53;48;51;40;34;42;20;20;21;24;12;15;8;10;16;4;11;7;7;5;4;4;6;3;3;5;7;6;3;7;12;8;10;8;11;21;31;25;30;60;27;18;35;16;14;-;1040
"500124 ARAL MOREIRA";-;51;89;134;94;59;64;66;39;64;50;64;53;60;42;53;55;50;41;30;46;30;20;9;9;3;4;6;3;3;-;2;1;1;-;2;1;2;2;2;4;1;4;6;1;6;7;8;9;12;20;24;17;5;1428
"500150 BANDEIRANTES";-;13;13;18;22;25;25;50;45;62;44;35;28;23;50;42;40;37;44;62;28;12;17;10;11;6;7;9;4;2;-;3;2;3;1;1;1;-;1;-;2;1;3;2;-;4;2;1;3;10;4;1;8;-;837
"500190 BATAGUASSU";-;27;63;81;134;122;107;100;103;91;111;115;126;135;105;105;131;94;131;86;81;55;41;31;36;30;22;22;20;14;17;14;13;13;14;11;6;7;11;4;12;6;8;6;9;13;17;14;17;10;16;10;9;-;2576
"500200 BATAYPORA";-;14;34;38;56;82;73;78;53;53;54;53;55;49;31;63;29;38;26;29;11;5;5;1;6;3;2;2;2;2;2;-;1;1;2;1;2;1;-;2;1;2;1;-;-;5;3;6;6;5;12;11;7;-;1018
"500210 BELA VISTA";-;23;48;150;132;160;171;128;95;133;111;114;95;97;75;77;110;41;46;51;32;25;20;19;11;14;10;11;4;6;6;2;3;1;1;2;2;1;-;2;-;-;-;1;2;9;10;20;22;30;22;22;10;-;2177
