2017
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de residência";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"412680 TAPEJARA";-;40;29;20;31;19;39;66;126;135;189;145;123;143;181;173;123;129;116;80;52;32;39;11;13;11;10;5;1;2;1;2;1;2;-;2;1;-;-;3;-;-;4;-;2;3;2;13;8;24;21;18;34;-;2224
"412690 TAPIRA";-;9;4;12;16;20;29;18;23;43;56;79;87;94;47;59;49;48;30;30;10;7;8;2;4;1;2;-;-;-;-;-;-;1;2;-;1;1;-;1;1;1;1;3;1;4;4;1;3;-;4;12;5;-;833
"412700 TEIXEIRA SOARES";-;-;1;-;-;-;2;-;-;-;-;-;-;2;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"412710 TELEMACO BORBA";-;5;8;10;15;45;55;35;5;8;8;13;18;36;32;66;64;66;83;56;34;32;13;4;4;2;4;1;4;2;1;3;1;1;-;4;-;1;1;3;1;2;2;8;6;6;-;5;2;4;6;6;2;-;793
"412720 TERRA BOA";-;17;21;57;75;104;183;192;175;266;354;375;433;432;473;441;358;279;276;158;76;43;19;13;1;3;-;-;-;4;2;1;3;1;1;-;-;1;-;-;-;-;2;1;-;1;1;-;-;-;6;9;15;-;4872
"412730 TERRA RICA";-;24;67;68;108;127;142;128;67;67;60;51;58;59;99;100;91;99;85;102;93;54;44;39;26;22;31;16;11;12;8;8;6;1;5;2;3;-;-;1;4;4;1;5;4;4;5;2;7;13;26;11;14;-;2084
"412740 TERRA ROXA";-;62;97;114;131;94;133;98;41;29;35;73;135;100;85;134;134;87;140;149;117;62;52;50;28;13;14;15;5;4;2;5;7;4;6;4;1;3;3;3;3;-;3;-;5;5;8;19;12;15;29;28;23;-;2419
"412750 TIBAGI";-;-;1;1;-;5;3;6;8;76;83;161;189;159;88;60;72;95;88;51;33;16;11;3;-;3;8;5;-;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;1232
"412760 TIJUCAS DO SUL";-;1;-;1;1;-;2;-;1;1;-;1;1;-;-;-;-;2;-;1;1;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;16
"412770 TOLEDO";-;60;118;191;276;371;211;147;196;335;499;669;780;897;877;1024;1066;800;832;850;568;297;156;81;76;46;26;28;11;4;2;1;-;6;1;2;1;5;3;6;3;4;5;6;4;2;5;12;9;11;19;25;16;-;11640
"412780 TOMAZINA";-;-;-;1;5;9;4;4;-;-;4;8;18;12;16;9;7;12;3;6;8;3;3;3;1;-;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;143
"412785 TRES BARRAS DO PARANA";-;5;13;34;42;64;117;62;3;3;7;7;12;30;45;38;63;67;75;100;50;41;29;15;10;10;6;2;-;2;4;1;1;-;1;1;1;-;1;2;1;2;2;1;2;1;1;1;1;1;3;3;5;-;988
"412788 TUNAS DO PARANA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"412790 TUNEIRAS DO OESTE";-;11;38;54;104;138;147;108;28;38;27;8;35;55;37;33;17;31;24;20;20;8;11;10;7;6;9;2;-;2;-;-;1;-;2;-;-;1;5;6;3;17;15;7;13;17;8;4;2;8;2;-;-;-;1139
"412795 TUPASSI";-;3;2;12;24;18;25;51;71;94;104;110;75;77;61;63;66;84;69;48;51;16;1;1;8;9;3;7;2;1;1;-;1;1;1;-;-;-;1;-;-;1;1;1;-;2;-;-;-;-;-;-;-;-;1166
"412796 TURVO";-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;-;-;11
"412800 UBIRATA";-;13;32;49;56;90;101;137;129;159;212;197;274;290;324;265;226;170;159;182;81;41;37;24;14;11;12;5;4;-;2;1;1;1;-;1;2;1;2;3;-;2;8;-;4;10;5;4;9;9;2;8;4;3;3376
"412810 UMUARAMA";-;51;80;130;206;240;326;367;353;790;954;954;703;617;551;555;463;375;353;270;214;120;118;118;98;51;67;48;31;21;21;27;21;7;12;5;10;13;11;11;9;11;9;6;7;16;11;15;13;25;25;17;22;-;9548
"412820 UNIAO DA VITORIA";-;1;1;-;1;1;2;1;-;-;1;2;-;-;1;1;1;-;-;3;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18
"412830 UNIFLOR";-;12;18;23;18;26;34;29;6;7;6;4;6;6;5;12;7;13;14;14;7;4;6;-;6;4;7;4;2;-;1;2;1;2;1;3;3;1;-;4;2;1;-;-;2;11;5;8;21;12;15;14;9;-;418
"412840 URAI";-;7;25;31;37;47;56;45;22;19;29;28;41;60;59;77;76;58;82;69;70;55;31;44;33;24;31;11;11;2;13;7;9;2;2;3;3;1;-;3;-;1;1;3;1;1;-;3;5;18;6;2;2;-;1266
"412850 WENCESLAU BRAZ";-;-;-;-;2;2;8;7;-;1;1;1;-;-;2;2;-;6;1;2;2;2;-;1;-;-;-;2;1;1;1;1;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;48
"412853 VENTANIA";-;-;-;1;-;1;3;4;-;-;-;1;-;-;-;1;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15
"412855 VERA CRUZ DO OESTE";-;2;3;3;9;6;25;24;15;55;96;108;162;123;156;170;117;87;85;66;43;17;15;10;3;2;1;4;-;-;-;5;-;-;1;3;1;-;-;1;1;-;2;1;-;1;1;-;2;-;1;-;-;-;1427
"412860 VERE";-;4;1;6;-;2;4;3;46;48;141;138;140;149;116;80;59;44;51;28;35;28;18;9;1;-;-;-;-;1;1;-;-;1;1;-;-;-;-;-;-;-;1;1;-;1;-;-;-;-;1;-;-;-;1159
"412862 ALTO PARAISO";-;-;1;6;6;16;13;30;30;34;34;22;22;25;25;31;36;20;13;17;10;3;6;4;3;4;1;1;-;-;-;-;-;-;-;1;1;-;-;-;1;1;-;-;-;-;-;1;-;-;-;-;1;-;419
"412863 DOUTOR ULYSSES";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"412865 VIRMOND";-;-;-;-;-;-;1;-;-;-;-;1;2;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;7
"412870 VITORINO";-;1;1;1;5;8;13;14;1;2;5;10;5;7;5;14;11;8;16;9;6;1;2;-;-;-;3;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;-;153
"412880 XAMBRE";-;16;23;14;16;35;65;87;34;71;56;33;22;24;16;30;36;40;34;33;28;23;20;10;6;9;11;6;6;4;3;2;5;4;-;4;5;3;4;2;7;2;8;3;7;6;9;7;6;6;12;10;6;-;929
"420005 ABDON BATISTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"420010 ABELARDO LUZ";-;-;1;1;-;2;3;6;11;57;83;141;175;127;92;54;15;11;21;10;2;2;3;5;3;2;1;-;3;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;832
"420020 AGROLANDIA";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"420030 AGRONOMICA";-;1;1;2;1;1;-;-;1;-;-;-;-;-;-;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;11
"420040 AGUA DOCE";-;-;-;-;1;1;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"420050 AGUAS DE CHAPECO";-;-;1;1;4;3;6;-;3;4;-;-;6;14;17;24;21;37;47;52;35;14;11;9;1;2;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;315
"420055 AGUAS FRIAS";-;-;-;-;-;-;-;-;1;1;1;1;-;11;6;9;8;4;21;13;9;5;6;2;3;-;2;2;3;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;110
"420060 AGUAS MORNAS";-;1;-;-;1;1;1;3;-;-;1;1;2;3;2;2;5;3;3;2;2;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;37
"420070 ALFREDO WAGNER";-;1;-;-;1;-;1;-;-;-;1;-;-;-;1;-;-;-;-;1;1;-;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;11
"420075 ALTO BELA VISTA";-;-;-;-;-;-;-;-;1;-;-;-;2;2;-;1;10;2;11;3;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;35
"420080 ANCHIETA";-;-;-;-;1;-;-;-;-;-;3;4;10;5;5;1;3;6;8;3;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;53
"420090 ANGELINA";-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;1;1;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;9
"420100 ANITA GARIBALDI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"420110 ANITAPOLIS";-;1;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"420120 ANTONIO CARLOS";-;-;1;1;-;1;1;1;-;-;1;2;3;3;4;9;17;6;9;8;4;6;3;-;2;2;1;1;-;-;-;-;-;2;-;-;1;-;-;-;-;1;-;-;-;-;-;-;3;-;-;2;-;-;95
"420125 APIUNA";-;6;12;21;36;15;13;3;-;-;-;-;-;1;4;5;7;3;6;6;1;1;-;-;1;-;-;-;1;-;-;1;-;-;-;-;2;-;-;-;-;5;14;4;7;13;13;13;22;23;15;4;-;-;278
"420127 ARABUTA";-;-;-;-;-;-;-;2;-;1;1;1;-;6;9;4;7;-;5;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;38
"420130 ARAQUARI";-;57;54;89;108;163;182;206;6;16;11;34;33;44;59;97;131;160;153;169;177;128;82;72;77;45;33;43;23;20;21;16;5;10;5;1;5;6;6;8;4;5;7;2;4;5;7;6;14;4;16;14;13;-;2656
"420140 ARARANGUA";-;-;-;-;1;2;1;3;-;-;2;-;2;1;3;2;3;1;-;1;-;-;-;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;27
"420150 ARMAZEM";-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;5
"420160 ARROIO TRINTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"420165 ARVOREDO";-;1;-;-;-;-;-;-;-;-;-;-;-;-;2;2;3;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;13
"420170 ASCURRA";-;-;-;-;2;-;2;4;3;-;4;29;47;44;50;41;27;30;26;23;19;9;6;2;1;-;-;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;2;-;-;1;-;376
"420180 ATALANTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"420190 AURORA";-;-;-;1;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;8
"420195 BALNEARIO ARROIO DO SILVA";-;-;-;-;-;-;1;1;-;-;-;-;1;2;1;-;-;2;1;-;1;1;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
"420200 BALNEARIO CAMBORIU";-;4;8;9;14;19;12;12;12;37;36;65;120;248;356;463;584;594;555;620;487;290;263;160;151;59;49;43;25;9;5;7;3;-;4;4;3;1;1;2;2;4;2;3;2;3;2;4;2;2;4;4;2;-;5370
"420205 BALNEARIO BARRA DO SUL";-;4;7;5;3;5;9;5;1;-;5;2;16;26;25;31;51;66;80;73;59;40;55;34;18;22;14;10;5;2;5;3;2;1;-;-;-;-;1;-;-;-;-;-;-;3;-;-;-;-;-;-;1;-;689
"420207 BALNEARIO GAIVOTA";-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;-;2;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"420208 BANDEIRANTE";-;-;-;-;-;-;1;-;-;-;1;1;1;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"420209 BARRA BONITA";-;-;-;-;-;-;1;1;-;-;-;-;-;7;2;5;14;10;6;4;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;51
"420210 BARRA VELHA";-;1;5;7;10;10;8;1;1;4;6;13;26;42;73;81;92;101;125;158;156;105;85;84;60;33;36;31;8;8;4;3;4;3;1;4;2;1;1;2;-;1;3;2;2;4;4;2;4;5;3;4;-;-;1429
"420213 BELA VISTA DO TOLDO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"420215 BELMONTE";-;2;1;-;-;6;31;37;74;56;54;34;46;40;17;21;14;11;9;5;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;460
"420220 BENEDITO NOVO";-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;1;3;-;-;2;-;1;-;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;15
"420230 BIGUACU";-;7;11;8;11;14;23;40;2;19;29;37;87;77;146;161;244;181;235;217;268;172;82;62;56;23;16;8;14;-;1;4;1;3;3;1;-;2;2;2;7;5;5;2;6;4;2;2;5;6;3;5;6;-;2327
"420240 BLUMENAU";-;73;107;192;327;487;467;227;20;72;132;199;430;668;743;1090;1419;1156;1397;1270;1110;660;494;365;298;223;144;148;112;72;46;56;38;39;37;29;31;41;42;31;24;16;9;9;10;3;11;10;9;16;18;33;23;-;14683
"420243 BOCAINA DO SUL";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2
"420245 BOMBINHAS";-;3;2;2;7;14;10;14;8;4;9;20;35;59;93;82;108;130;137;116;123;77;48;33;33;30;18;8;7;2;2;-;-;1;1;1;-;-;-;2;-;-;-;-;-;1;-;-;1;1;-;1;1;-;1244
"420250 BOM JARDIM DA SERRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"420253 BOM JESUS";-;-;-;-;-;1;1;-;-;-;1;2;4;1;3;-;6;7;9;-;5;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;41
"420257 BOM JESUS DO OESTE";-;-;-;-;1;1;2;-;-;-;1;1;3;2;4;4;7;2;2;-;5;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;37
"420260 BOM RETIRO";-;-;-;-;-;-;-;-;1;-;1;1;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"420270 BOTUVERA";-;-;-;1;-;1;2;2;-;1;-;-;-;2;3;4;3;3;13;3;5;2;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;-;-;-;-;51
"420280 BRACO DO NORTE";-;-;4;1;-;2;7;10;-;-;1;-;-;1;3;2;-;1;2;-;6;-;3;-;1;-;1;1;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;49
"420285 BRACO DO TROMBUDO";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"420287 BRUNOPOLIS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"420290 BRUSQUE";-;6;6;13;21;23;49;13;18;67;87;186;297;423;551;603;541;519;416;460;336;238;157;95;46;36;31;22;10;2;2;-;3;-;1;-;-;-;-;1;2;1;3;-;-;1;4;-;2;1;3;4;9;-;5309
"420300 CACADOR";-;1;-;-;1;-;-;-;-;1;-;-;-;1;4;3;2;3;-;3;3;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;27
"420310 CAIBI";-;-;-;-;-;-;1;2;1;7;1;48;88;89;63;35;45;9;8;8;5;5;2;2;1;1;2;2;-;1;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;1;-;1;2;-;-;-;432
"420320 CAMBORIU";-;4;16;13;23;37;68;29;5;14;19;23;60;90;152;156;242;388;255;280;316;169;117;91;101;54;30;19;12;10;7;7;9;9;4;4;3;5;1;3;-;-;1;3;4;6;7;11;5;6;1;2;1;-;2892
"420325 CAPAO ALTO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"420330 CAMPO ALEGRE";-;1;-;-;1;2;-;-;-;-;1;2;1;-;1;5;3;3;4;-;-;2;-;1;-;3;-;-;-;-;-;2;-;-;1;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2;1;-;38
"420350 CAMPO ERE";-;-;1;-;1;1;2;1;1;3;6;6;6;7;2;8;1;5;8;5;5;2;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;3;-;-;-;79
"420360 CAMPOS NOVOS";-;-;-;-;-;-;2;2;-;-;-;-;-;1;-;2;-;-;-;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"420370 CANELINHA";-;1;-;-;1;1;1;3;-;1;-;4;6;-;2;2;9;4;6;4;7;8;1;3;7;2;3;1;2;-;-;1;-;1;-;-;-;-;-;2;1;-;1;1;1;1;-;1;1;-;1;-;-;-;91
"420380 CANOINHAS";-;1;-;3;-;-;2;-;-;-;2;-;-;-;2;2;1;3;2;1;1;1;2;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;27
"420390 CAPINZAL";-;-;-;-;-;-;-;2;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"420395 CAPIVARI DE BAIXO";-;1;-;2;1;1;1;2;-;1;-;-;-;-;1;1;2;-;3;1;1;1;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;23
"420400 CATANDUVAS";-;-;-;-;-;-;-;-;-;-;-;1;-;3;-;-;1;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"420410 CAXAMBU DO SUL";-;-;-;-;-;1;-;-;-;2;11;12;7;24;51;51;56;54;77;43;24;4;3;1;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;424
"420419 CHAPADAO DO LAGEADO";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;4
"420420 CHAPECO";-;11;11;8;20;29;74;72;56;241;426;408;671;854;853;749;809;694;738;414;187;81;55;31;13;11;11;8;1;1;2;3;3;2;4;1;1;4;2;3;1;1;1;3;2;3;2;3;3;1;3;5;2;-;7592
"420425 COCAL DO SUL";-;-;1;1;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"420430 CONCORDIA";-;3;1;5;5;9;7;27;34;107;323;342;497;640;666;586;582;498;532;325;177;93;73;49;22;12;13;6;10;1;-;-;-;1;1;2;-;-;-;-;-;-;-;-;-;-;1;1;2;2;1;-;-;-;5656
"420435 CORDILHEIRA ALTA";-;-;-;-;1;-;-;-;-;-;1;-;7;6;5;6;13;11;9;6;1;4;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;74
"420440 CORONEL FREITAS";-;2;1;2;-;3;3;14;4;26;72;92;165;225;197;283;245;206;194;128;89;30;21;9;2;2;1;-;3;3;-;-;-;-;1;1;-;-;-;-;-;-;-;-;1;1;-;1;-;-;1;-;-;-;2028
"420445 CORONEL MARTINS";-;-;-;2;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"420450 CORUPA";-;-;-;-;-;2;2;3;-;-;-;-;-;-;-;-;-;3;3;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;16
"420455 CORREIA PINTO";-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"420460 CRICIUMA";-;3;-;1;2;4;3;15;-;1;-;1;3;4;4;3;3;5;5;2;2;3;-;2;2;1;1;-;-;2;-;-;-;1;-;1;1;-;-;-;-;-;-;-;-;1;2;-;-;1;1;2;-;-;82
"420470 CUNHA PORA";-;-;1;1;2;3;6;4;3;5;7;12;32;58;30;25;46;54;54;16;13;3;7;4;1;-;3;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;1;-;-;395
"420475 CUNHATAI";-;-;-;-;-;-;-;-;-;-;-;-;2;6;5;8;10;3;12;7;9;5;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;72
"420480 CURITIBANOS";-;-;-;-;-;-;-;-;-;-;-;1;2;-;1;-;-;2;-;-;1;3;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;12
"420490 DESCANSO";-;-;-;-;-;-;-;1;4;2;10;7;10;12;7;8;14;11;5;5;5;3;2;1;1;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;1;-;-;1;-;-;1;-;-;-;113
"420500 DIONISIO CERQUEIRA";-;2;-;4;6;3;4;1;1;3;4;3;4;8;12;5;6;5;5;1;1;2;2;-;-;-;1;-;-;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;88
"420510 DONA EMMA";-;-;1;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"420515 DOUTOR PEDRINHO";-;1;-;-;1;-;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"420517 ENTRE RIOS";-;-;-;-;-;-;-;-;-;-;1;-;-;1;4;5;7;2;2;6;5;6;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;41
