2016
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de residência";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"431275 NOVA ALVORADA";-;1;-;-;-;-;-;5;-;-;3;-;-;8;26;14;5;5;1;1;2;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;75
"431280 NOVA ARACA";-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"431290 NOVA BASSANO";-;-;2;-;-;-;-;-;1;2;6;12;20;17;19;10;14;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;107
"431295 NOVA BOA VISTA";-;-;-;-;-;1;-;-;-;6;4;-;3;1;3;1;5;8;7;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;41
"431300 NOVA BRESCIA";-;-;1;-;-;-;1;-;1;1;-;1;6;3;4;6;7;5;3;2;5;2;4;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;54
"431301 NOVA CANDELARIA";-;-;-;-;1;1;-;-;-;-;-;1;1;6;6;16;21;20;10;6;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;93
"431303 NOVA ESPERANCA DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7;3;-;1;-;-;-;2;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15
"431306 NOVA HARTZ";-;-;-;-;-;1;2;2;-;-;-;3;2;2;11;13;11;6;20;18;10;4;2;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;111
"431308 NOVA PADUA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"431310 NOVA PALMA";-;-;-;-;-;-;-;1;-;-;1;-;3;5;12;21;32;17;23;16;19;11;7;3;3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;176
"431320 NOVA PETROPOLIS";-;-;3;2;3;2;6;3;-;2;-;1;-;3;2;5;3;-;6;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;1;-;1;-;-;49
"431330 NOVA PRATA";-;-;-;-;-;2;-;-;1;-;-;-;1;2;1;-;1;-;-;-;-;1;2;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;16
"431333 NOVA RAMADA";-;-;-;-;1;-;1;-;-;-;-;-;1;-;1;1;-;-;1;2;-;4;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
"431337 NOVA SANTA RITA";-;2;1;-;3;9;11;6;1;1;-;-;-;1;3;3;4;4;5;3;3;3;5;1;1;-;-;-;-;-;1;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;1;-;-;-;-;75
"431339 NOVO CABRAIS";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"431340 NOVO HAMBURGO";-;37;53;69;107;169;219;96;16;42;111;280;484;514;685;976;1135;1142;1080;856;661;412;352;197;120;83;80;75;53;23;18;4;6;6;4;5;2;1;2;2;-;2;2;-;-;1;1;3;1;3;10;5;4;-;10209
"431342 NOVO MACHADO";-;-;-;-;1;-;-;-;-;7;41;39;35;40;24;18;12;13;17;8;3;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;260
"431344 NOVO TIRADENTES";-;-;-;-;-;-;-;1;-;2;2;1;3;5;7;12;17;3;5;4;4;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;67
"431346 NOVO XINGU";-;-;-;-;-;1;-;-;-;-;1;2;4;3;2;1;2;-;1;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;23
"431349 NOVO BARREIRO";-;-;2;2;1;2;1;1;1;3;3;5;-;10;19;19;21;11;23;11;15;3;3;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;158
"431350 OSORIO";-;-;-;-;-;3;3;4;1;-;3;1;1;2;-;1;1;1;3;3;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;1;-;33
"431360 PAIM FILHO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"431365 PALMARES DO SUL";-;-;-;-;-;-;1;3;-;-;-;1;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;10
"431370 PALMEIRA DAS MISSOES";-;2;-;2;5;3;6;7;2;1;13;22;45;46;102;133;89;81;111;56;33;19;18;9;1;6;6;8;1;2;-;-;3;1;1;-;-;-;-;1;1;-;2;-;2;1;2;3;2;3;2;-;2;-;855
"431380 PALMITINHO";-;1;1;3;2;3;4;4;-;2;2;6;16;25;39;52;63;41;36;24;13;8;6;3;2;2;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;361
"431390 PANAMBI";-;2;3;6;5;5;19;14;17;7;12;16;12;15;25;18;17;14;12;5;5;2;7;4;2;2;1;-;1;-;1;-;-;-;-;-;-;-;1;1;-;-;-;-;-;1;1;1;1;3;2;1;1;-;262
"431395 PANTANO GRANDE";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"431400 PARAI";-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;1;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"431402 PARAISO DO SUL";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"431403 PARECI NOVO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;1;-;-;-;1;3;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"431405 PAROBE";-;1;1;-;1;7;3;2;5;25;87;105;161;280;274;322;304;233;148;165;165;65;91;23;20;6;1;3;10;1;1;1;-;-;-;2;-;1;-;-;-;-;-;-;-;1;-;-;1;1;2;-;1;-;2520
"431406 PASSA SETE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"431407 PASSO DO SOBRADO";-;-;-;-;-;-;1;-;-;1;-;-;1;-;-;-;2;1;2;2;4;-;-;-;-;-;1;2;-;-;-;-;1;1;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;1;-;-;-;23
"431410 PASSO FUNDO";-;8;9;16;14;42;59;39;6;9;11;26;44;69;117;126;130;97;96;86;56;28;24;16;18;7;4;4;3;3;2;2;3;1;-;3;3;1;2;-;6;2;4;2;1;1;6;3;2;4;2;4;5;-;1226
"431413 PAULO BENTO";-;1;1;-;2;2;3;20;14;6;52;35;28;37;17;16;7;19;2;4;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;-;-;-;-;271
"431415 PAVERAMA";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;2;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;9
"431420 PEDRO OSORIO";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"431430 PEJUCARA";-;-;-;-;-;1;2;-;-;1;-;2;-;3;4;4;-;3;4;4;2;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33
"431440 PELOTAS";-;4;3;7;6;12;29;13;2;4;3;2;2;9;4;1;1;4;6;4;7;1;6;1;2;-;2;1;-;-;-;-;-;-;-;1;-;1;-;-;2;1;-;1;-;-;-;-;-;-;3;3;-;-;148
"431442 PICADA CAFE";-;-;-;-;-;-;-;-;1;2;-;7;-;-;4;6;1;5;8;-;2;3;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;42
"431445 PINHAL";-;-;-;3;1;9;6;-;11;24;23;29;33;43;44;38;25;23;16;11;7;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;349
"431446 PINHAL DA SERRA";-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"431449 PINHEIRINHO DO VALE";-;13;6;32;24;56;39;37;-;-;3;4;5;12;12;11;40;22;37;36;24;14;7;-;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;3;3;6;-;450
"431450 PINHEIRO MACHADO";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"431454 PINTO BANDEIRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"431455 PIRAPO";-;-;-;-;-;2;-;-;-;-;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"431460 PIRATINI";-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"431470 PLANALTO";-;1;-;-;-;1;-;-;-;-;-;-;2;4;21;24;34;75;31;18;5;4;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;224
"431475 POCO DAS ANTAS";-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;7
"431477 PONTAO";-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;5
"431478 PONTE PRETA";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"431480 PORTAO";-;-;-;1;1;2;2;-;-;1;1;8;15;25;27;26;37;28;10;10;11;4;9;1;3;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;1;1;-;-;1;-;-;230
"431490 PORTO ALEGRE";-;22;21;28;28;40;40;57;56;87;272;395;638;733;869;1275;1476;1179;1128;874;900;601;530;284;248;116;101;88;67;42;33;28;22;20;14;11;2;8;8;-;7;6;5;3;6;12;14;11;11;15;10;3;11;-;12455
"431500 PORTO LUCENA";-;1;-;3;9;11;20;24;-;-;-;1;-;-;-;1;1;1;1;-;2;1;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;79
"431505 PORTO MAUA";-;-;-;-;1;2;9;3;1;1;-;-;1;2;2;-;-;6;4;3;3;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;41
"431507 PORTO VERA CRUZ";-;-;-;-;-;-;-;-;-;-;2;1;-;1;1;5;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"431510 PORTO XAVIER";-;-;-;-;-;1;3;1;1;-;1;2;4;2;2;2;-;-;5;1;3;1;-;4;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;34
"431513 POUSO NOVO";-;-;-;-;1;-;-;-;-;-;2;-;-;-;1;2;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"431514 PRESIDENTE LUCENA";-;-;-;-;-;-;-;-;-;-;1;1;5;8;12;9;8;3;7;5;2;4;5;2;6;2;3;-;1;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;87
"431515 PROGRESSO";-;-;-;-;-;-;-;1;-;-;1;3;5;1;-;3;2;3;1;1;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24
"431517 PROTASIO ALVES";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"431520 PUTINGA";-;-;-;-;-;-;-;1;1;-;2;1;-;-;1;5;3;7;2;-;-;2;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27
"431530 QUARAI";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;4
"431531 QUATRO IRMAOS";-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"431532 QUEVEDOS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;1;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;-;9
"431535 QUINZE DE NOVEMBRO";-;-;-;1;-;-;-;-;-;1;-;1;1;3;-;-;4;1;2;2;3;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21
"431540 REDENTORA";-;2;1;10;9;10;27;17;2;-;1;3;2;2;4;3;4;8;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;108
"431545 RELVADO";-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"431550 RESTINGA SECA";-;-;1;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;2;1;2;4;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
"431555 RIO DOS INDIOS";-;-;-;1;-;-;-;-;-;-;-;-;-;6;1;3;1;2;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;19
"431560 RIO GRANDE";-;1;3;2;3;2;17;11;1;2;2;-;1;4;-;4;6;2;2;3;2;1;1;1;1;-;1;-;1;-;1;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;1;3;2;-;84
"431570 RIO PARDO";-;-;-;-;-;-;1;-;-;-;-;-;1;-;4;4;3;5;5;2;1;4;2;-;-;-;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;37
"431580 ROCA SALES";-;-;-;-;-;1;4;-;-;1;3;4;6;20;29;16;32;34;26;19;24;3;9;5;2;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;243
"431590 RODEIO BONITO";-;12;25;43;49;49;39;42;46;63;128;133;128;79;75;55;31;12;20;8;4;4;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1047
"431595 ROLADOR";-;1;-;-;-;-;1;-;2;1;1;-;-;-;-;-;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"431600 ROLANTE";-;-;1;1;-;-;4;-;-;-;-;-;2;-;3;3;7;4;11;3;4;2;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;49
"431610 RONDA ALTA";-;-;-;1;1;3;1;-;-;-;-;2;3;1;-;2;3;1;3;1;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;27
"431620 RONDINHA";-;1;-;-;-;-;-;1;-;3;6;11;41;23;28;53;72;43;37;21;9;6;5;2;2;1;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;370
"431630 ROQUE GONZALES";-;-;-;-;-;-;1;1;2;-;-;-;-;-;-;1;1;-;6;1;-;2;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;19
"431640 ROSARIO DO SUL";-;-;-;2;-;1;-;-;-;-;1;1;4;1;2;3;4;4;2;1;5;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33
"431642 SAGRADA FAMILIA";-;-;-;1;-;-;-;1;-;-;3;3;12;13;8;3;9;7;14;7;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;86
"431643 SALDANHA MARINHO";-;-;-;-;1;1;2;-;-;-;-;1;-;-;1;1;-;3;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;13
"431645 SALTO DO JACUI";-;-;-;-;-;1;1;1;1;-;-;-;-;-;1;1;-;1;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"431647 SALVADOR DAS MISSOES";-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;4;2;-;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;13
"431650 SALVADOR DO SUL";-;-;-;1;1;-;-;-;-;-;-;-;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;6
"431660 SANANDUVA";-;1;-;3;-;3;2;4;1;3;14;29;43;42;44;47;39;19;23;12;12;1;2;1;-;-;1;1;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;349
"431670 SANTA BARBARA DO SUL";-;-;-;2;-;-;4;3;1;1;2;2;2;4;3;7;8;13;8;10;4;4;-;1;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;83
"431673 SANTA CECILIA DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"431675 SANTA CLARA DO SUL";-;-;-;-;-;2;-;-;-;1;-;1;11;3;2;9;11;2;12;13;6;2;-;-;1;-;-;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;80
"431680 SANTA CRUZ DO SUL";-;-;5;2;8;22;30;54;11;11;31;93;203;405;599;851;1084;1258;758;543;285;177;90;56;37;27;32;34;19;25;12;16;14;11;10;12;9;3;5;6;6;-;5;1;2;2;1;4;2;3;5;3;3;-;6885
"431690 SANTA MARIA";-;27;16;30;36;24;11;4;6;23;31;80;207;346;460;662;855;877;869;749;906;649;569;378;457;238;176;203;99;55;44;46;50;33;23;15;3;10;11;12;15;22;13;14;20;9;16;26;19;15;31;15;12;-;9517
"431695 SANTA MARIA DO HERVAL";-;-;-;-;-;1;1;1;-;1;3;-;2;1;2;2;4;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;23
"431697 SANTA MARGARIDA DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"431700 SANTANA DA BOA VISTA";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"431710 SANT'ANA DO LIVRAMENTO";-;1;-;1;1;4;5;10;-;2;2;1;-;-;-;2;2;-;1;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;38
"431720 SANTA ROSA";-;5;4;27;54;84;228;169;18;29;99;172;223;321;396;417;423;324;318;215;160;68;66;21;21;5;8;8;2;5;4;-;-;-;-;4;-;-;-;-;-;-;-;2;3;2;-;1;2;-;2;-;2;-;3912
"431725 SANTA TEREZA";-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"431730 SANTA VITORIA DO PALMAR";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"431740 SANTIAGO";-;-;-;-;1;4;3;3;-;-;-;-;-;2;2;3;3;2;7;2;3;2;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;41
"431750 SANTO ANGELO";1;2;2;4;4;1;9;8;8;16;32;38;58;91;93;187;145;143;118;70;52;27;28;8;7;9;10;5;4;1;3;2;-;-;2;-;-;-;2;-;1;-;-;-;-;-;2;3;1;2;5;2;-;-;1206
"431755 SANTO ANTONIO DO PALMA";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"431760 SANTO ANTONIO DA PATRULHA";-;1;1;1;1;-;3;1;-;-;-;-;1;-;1;1;-;-;1;-;-;1;2;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;20
"431770 SANTO ANTONIO DAS MISSOES";-;1;3;7;14;9;9;8;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;54
"431775 SANTO ANTONIO DO PLANALTO";-;-;-;1;-;-;1;-;-;-;-;-;2;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"431780 SANTO AUGUSTO";-;-;-;-;-;5;7;4;-;1;-;3;3;7;8;5;10;7;8;6;3;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;86
"431790 SANTO CRISTO";-;2;1;-;1;2;11;20;37;44;23;21;31;36;28;22;15;6;12;5;7;3;1;1;1;-;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;1;-;-;337
"431800 SAO BORJA";-;3;1;3;3;11;38;40;1;-;-;1;1;-;4;1;-;2;2;2;1;1;1;1;3;2;1;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;127
"431805 SAO DOMINGOS DO SUL";-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
