2021
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de residência";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"421125 MORRO GRANDE";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"421130 NAVEGANTES";-;1;2;6;8;23;65;63;4;8;11;24;48;138;200;246;365;305;358;377;318;186;149;92;111;51;37;45;15;14;17;18;4;4;3;1;3;6;5;-;-;1;-;-;1;2;-;1;-;3;8;5;3;-;3355
"421140 NOVA ERECHIM";-;-;-;-;-;-;-;-;-;-;-;-;4;4;9;2;5;7;5;2;1;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;45
"421145 NOVA ITABERABA";-;2;-;-;-;-;-;-;-;-;2;1;4;23;15;10;9;19;17;5;11;2;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;2;4;4;1;-;138
"421150 NOVA TRENTO";-;2;-;1;-;1;-;1;-;-;1;5;2;8;11;13;14;12;10;9;5;2;4;1;-;2;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;2;-;-;-;-;1;-;1;-;-;-;110
"421160 NOVA VENEZA";-;1;1;-;-;-;-;1;-;-;-;-;-;-;-;1;1;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"421165 NOVO HORIZONTE";-;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"421170 ORLEANS";-;-;2;-;-;-;-;-;-;-;-;-;-;-;1;1;1;2;-;-;-;-;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;13
"421175 OTACILIO COSTA";-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"421180 OURO";-;-;-;-;-;-;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"421185 OURO VERDE";-;-;-;-;-;-;-;-;-;-;2;-;1;1;2;1;1;2;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
"421187 PAIAL";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;1;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"421189 PAINEL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"421190 PALHOCA";-;12;26;45;104;200;308;284;253;346;587;839;1082;1269;1239;1217;1045;907;904;706;532;386;344;183;146;95;72;25;19;14;12;15;4;6;12;5;7;17;22;14;20;15;18;11;7;15;10;5;3;3;8;9;13;-;13440
"421200 PALMA SOLA";-;-;-;1;1;2;-;-;3;-;1;2;1;4;1;1;2;1;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24
"421205 PALMEIRA";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"421210 PALMITOS";-;-;-;-;5;-;7;10;6;44;137;118;280;288;266;254;184;140;160;66;55;18;18;8;13;8;1;1;2;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2;-;2093
"421220 PAPANDUVA";-;-;-;-;-;-;2;-;-;-;1;-;-;1;-;-;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"421223 PARAISO";-;-;-;-;1;-;-;-;-;-;1;-;3;3;5;3;7;4;2;2;1;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;36
"421225 PASSO DE TORRES";-;-;-;-;-;2;-;1;-;1;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;7
"421227 PASSOS MAIA";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"421230 PAULO LOPES";-;-;-;-;-;2;-;-;1;-;2;-;4;2;7;5;3;9;13;8;9;11;6;3;1;1;1;2;-;-;-;-;-;4;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;1;-;1;1;-;99
"421240 PEDRAS GRANDES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2
"421250 PENHA";-;10;12;22;39;34;11;2;3;3;8;5;7;28;23;41;58;70;82;108;89;51;48;26;27;14;19;17;2;4;3;4;1;2;2;1;2;1;2;2;3;-;4;9;3;3;-;3;1;-;2;2;2;-;915
"421260 PERITIBA";-;-;-;-;-;-;-;-;-;1;2;3;12;17;17;14;23;12;11;6;4;4;1;-;-;-;-;1;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;131
"421265 PESCARIA BRAVA";-;-;-;-;-;-;2;-;-;-;-;-;-;-;2;1;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"421270 PETROLANDIA";-;-;1;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"421280 BALNEARIO PICARRAS";-;2;6;19;11;27;18;3;1;-;5;1;16;24;24;51;65;62;77;77;97;55;42;26;24;19;12;13;9;2;3;1;5;1;-;-;-;-;1;-;-;1;2;2;1;1;-;2;-;2;2;2;2;-;816
"421290 PINHALZINHO";-;-;-;-;-;-;-;3;-;3;6;6;20;19;18;16;19;7;21;13;5;6;2;3;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;170
"421300 PINHEIRO PRETO";-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"421310 PIRATUBA";-;-;-;1;-;-;1;1;-;-;-;-;4;9;8;8;6;10;9;15;9;11;2;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;97
"421315 PLANALTO ALEGRE";-;-;-;-;2;-;-;-;1;1;2;-;-;1;-;1;-;1;3;4;3;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22
"421320 POMERODE";-;1;4;3;2;7;13;24;-;1;1;-;-;-;4;3;6;2;2;7;1;4;-;-;2;-;-;-;1;-;-;-;-;-;1;-;-;-;-;1;1;3;-;1;-;-;-;-;1;-;-;1;-;-;97
"421330 PONTE ALTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"421335 PONTE ALTA DO NORTE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"421340 PONTE SERRADA";-;-;-;-;-;-;1;-;-;-;-;1;1;-;1;1;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"421350 PORTO BELO";-;1;-;1;1;2;16;24;2;4;8;7;10;64;70;81;89;116;150;125;119;71;56;35;51;33;14;11;9;2;1;3;-;-;1;-;-;-;-;-;-;-;1;-;1;-;-;1;-;-;1;-;-;-;1181
"421360 PORTO UNIAO";-;-;-;2;-;1;1;2;1;1;-;1;2;-;-;-;1;1;2;1;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;19
"421370 POUSO REDONDO";-;2;-;-;-;-;-;-;-;-;-;-;1;2;1;1;1;-;-;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;13
"421380 PRAIA GRANDE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"421390 PRESIDENTE CASTELLO BRANCO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"421400 PRESIDENTE GETULIO";-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;1;1;2;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"421415 PRINCESA";-;-;-;1;-;-;2;-;-;3;4;3;4;3;6;4;10;7;5;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53
"421420 QUILOMBO";-;-;-;-;-;1;4;-;-;3;5;15;37;45;49;47;63;47;48;37;38;12;5;3;3;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;466
"421430 RANCHO QUEIMADO";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;5
"421440 RIO DAS ANTAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"421450 RIO DO CAMPO";-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;6
"421460 RIO DO OESTE";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"421470 RIO DOS CEDROS";-;-;2;-;-;-;2;2;1;-;1;-;1;-;1;-;-;1;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
"421480 RIO DO SUL";-;-;-;1;-;1;1;1;-;1;1;1;2;-;4;1;5;5;5;5;5;1;1;1;1;3;1;-;1;-;-;-;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;1;-;-;53
"421490 RIO FORTUNA";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;5
"421500 RIO NEGRINHO";-;-;-;-;-;1;2;-;-;-;-;-;-;-;1;2;1;-;2;-;1;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"421507 RIQUEZA";-;-;-;-;-;-;-;-;-;3;2;1;5;8;14;12;23;8;14;6;10;2;2;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;113
"421510 RODEIO";-;-;-;-;2;2;-;2;-;-;1;3;3;-;-;5;7;2;1;1;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;-;34
"421520 ROMELANDIA";-;-;-;-;-;1;10;20;23;69;73;50;42;29;21;10;9;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;360
"421530 SALETE";-;-;-;-;-;2;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"421535 SALTINHO";-;-;-;-;-;-;1;-;-;-;-;2;3;5;4;2;7;6;13;7;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;52
"421540 SALTO VELOSO";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"421545 SANGAO";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;6
"421550 SANTA CECILIA";-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"421555 SANTA HELENA";-;1;2;-;-;1;1;3;4;11;7;12;15;21;23;10;22;18;9;6;3;1;-;1;-;3;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;176
"421560 SANTA ROSA DE LIMA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"421565 SANTA ROSA DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"421567 SANTA TEREZINHA";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"421568 SANTA TEREZINHA DO PROGRESSO";-;-;-;-;-;-;1;-;-;-;6;9;11;15;25;29;31;36;62;29;23;8;3;4;1;2;-;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;299
"421569 SANTIAGO DO SUL";-;-;-;-;-;-;-;-;1;-;-;1;-;2;1;1;8;8;15;7;3;5;3;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;58
"421570 SANTO AMARO DA IMPERATRIZ";-;1;3;1;3;4;2;-;1;-;10;16;28;39;37;40;47;27;30;43;41;22;17;19;11;7;4;3;1;4;1;3;1;-;1;2;1;-;1;-;-;-;2;1;-;1;1;1;-;2;-;1;2;-;482
"421575 SAO BERNARDINO";-;-;-;-;-;-;-;-;-;-;-;-;1;2;3;-;-;1;2;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"421580 SAO BENTO DO SUL";-;1;3;-;3;3;1;-;-;-;2;1;3;4;2;2;3;2;6;3;3;1;4;3;1;1;-;3;-;-;-;1;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;58
"421590 SAO BONIFACIO";-;-;-;1;-;-;-;1;-;1;1;-;-;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;-;10
"421600 SAO CARLOS";-;-;-;1;-;1;1;7;-;1;1;-;4;10;11;21;29;27;26;14;9;6;1;2;1;2;1;1;-;-;-;1;1;-;-;4;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;184
"421605 SAO CRISTOVAO DO SUL";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"421610 SAO DOMINGOS";-;-;-;-;-;-;-;-;-;-;-;-;1;3;6;6;4;6;7;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;34
"421620 SAO FRANCISCO DO SUL";-;10;12;36;54;42;72;30;1;20;10;16;61;74;116;115;192;257;263;228;198;178;111;88;86;44;31;22;20;11;5;8;12;3;4;3;3;-;1;-;4;-;5;6;1;4;2;4;2;-;3;3;2;-;2473
"421625 SAO JOAO DO OESTE";-;-;-;-;3;1;3;3;3;4;6;4;6;12;18;13;13;15;16;13;7;6;3;2;3;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;155
"421630 SAO JOAO BATISTA";-;1;2;5;5;8;27;29;-;1;1;3;12;10;6;17;31;16;18;15;32;11;13;9;15;2;5;6;1;2;1;-;2;-;-;3;-;1;1;2;-;1;-;4;2;-;1;-;5;2;15;3;-;-;346
"421635 SAO JOAO DO ITAPERIU";-;1;-;-;1;-;-;1;-;-;-;-;-;-;-;-;1;4;2;2;-;-;-;2;-;1;-;-;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18
"421640 SAO JOAO DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"421650 SAO JOAQUIM";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;3
"421660 SAO JOSE";-;45;63;65;86;138;134;106;76;195;380;665;877;1061;1220;1354;1396;1410;1101;1148;875;552;445;291;242;149;80;90;59;47;31;27;25;41;13;13;20;24;20;27;30;24;28;16;31;15;19;32;25;20;32;48;22;-;14933
"421670 SAO JOSE DO CEDRO";-;-;-;-;-;1;18;17;26;81;123;146;185;182;150;139;87;63;70;46;22;1;1;1;1;2;1;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1367
"421690 SAO LOURENCO DO OESTE";-;-;2;-;1;-;-;1;-;1;-;5;7;4;6;4;3;5;6;3;2;1;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;55
"421700 SAO LUDGERO";-;-;-;-;-;2;1;2;1;-;1;2;1;6;3;5;4;7;7;10;6;4;4;2;1;1;1;-;-;1;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;76
"421710 SAO MARTINHO";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"421715 SAO MIGUEL DA BOA VISTA";-;-;-;-;-;-;-;-;2;3;6;4;12;21;29;34;27;20;39;18;5;2;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;225
"421720 SAO MIGUEL DO OESTE";-;2;2;3;4;2;-;6;9;14;48;76;96;93;106;102;97;128;134;111;47;41;11;2;1;1;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1140
"421725 SAO PEDRO DE ALCANTARA";-;-;-;3;-;2;-;-;2;1;4;2;1;5;9;12;12;11;13;11;9;6;2;8;4;7;3;3;-;2;-;-;1;-;1;-;-;1;2;1;1;-;2;2;-;-;-;2;1;-;2;-;-;-;148
"421730 SAUDADES";-;1;-;1;4;1;2;4;2;8;20;12;18;43;38;89;92;120;68;87;46;13;19;12;10;3;2;2;-;-;1;-;1;-;-;-;1;-;-;1;-;-;-;1;2;-;1;-;-;-;2;-;-;-;727
"421740 SCHROEDER";-;2;-;-;1;-;7;6;-;-;-;-;-;3;1;1;2;1;2;3;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;32
"421750 SEARA";-;-;2;-;4;9;19;39;33;95;159;179;219;154;188;190;156;83;132;48;25;6;4;4;2;-;2;1;1;-;-;-;-;2;-;-;1;1;1;1;-;-;1;-;-;-;-;1;2;-;-;-;-;-;1764
"421755 SERRA ALTA";-;-;-;-;-;-;-;-;-;-;-;3;-;3;5;-;5;1;3;3;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27
"421760 SIDEROPOLIS";-;2;1;-;-;-;-;1;-;-;-;-;-;-;-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"421770 SOMBRIO";-;-;-;1;-;4;3;1;-;-;-;-;-;-;1;6;9;17;7;6;7;3;4;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;72
"421775 SUL BRASIL";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;2;1;2;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"421780 TAIO";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;7
"421790 TANGARA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"421795 TIGRINHOS";-;-;-;-;1;-;-;1;1;4;3;6;18;22;15;8;10;10;21;7;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;128
"421800 TIJUCAS";-;11;30;49;42;82;92;38;-;2;3;8;12;15;19;33;40;49;64;99;92;59;46;46;54;32;25;32;15;7;5;5;6;1;1;1;1;-;2;-;1;4;-;-;-;2;4;3;-;6;5;5;2;-;1150
"421810 TIMBE DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"421820 TIMBO";-;5;1;-;4;4;5;1;1;-;-;-;3;4;1;5;5;8;9;2;4;6;3;1;1;-;3;1;-;-;-;-;1;-;1;-;-;-;-;-;1;-;-;2;1;-;-;-;-;2;1;-;-;-;86
"421830 TRES BARRAS";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"421840 TREZE DE MAIO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"421850 TREZE TILIAS";-;-;-;-;-;-;2;-;-;-;1;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"421860 TROMBUDO CENTRAL";-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;6
"421870 TUBARAO";-;1;1;-;-;-;9;13;-;-;1;4;-;3;3;4;5;-;1;3;5;1;2;-;-;-;1;-;-;-;1;1;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;62
"421875 TUNAPOLIS";-;-;-;1;2;1;2;6;3;5;8;16;2;19;10;10;16;12;5;4;5;-;1;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;131
"421880 TURVO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"421885 UNIAO DO OESTE";-;-;-;-;-;-;-;-;-;1;-;3;17;21;25;26;20;10;14;9;3;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;153
