2022
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de residência";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"420840 ITAPIRANGA";-;10;17;17;23;26;10;-;2;-;10;17;15;38;28;22;30;26;27;17;8;2;4;-;1;1;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;2;1;2;5;-;367
"420845 ITAPOA";-;3;3;1;6;10;26;33;-;-;4;2;1;9;-;4;14;10;11;19;11;5;4;8;3;2;2;1;2;-;1;1;-;1;-;-;1;1;-;1;-;-;-;1;-;1;3;-;-;1;2;1;-;-;209
"420850 ITUPORANGA";-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"420860 JABORA";-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"420870 JACINTO MACHADO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"420880 JAGUARUNA";-;-;-;-;-;-;2;1;-;-;-;-;1;-;-;-;-;-;2;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;9
"420890 JARAGUA DO SUL";-;7;9;12;19;37;107;96;1;2;3;1;8;12;7;18;21;19;26;35;26;15;9;7;12;4;2;4;1;1;-;2;1;2;-;-;-;-;1;-;-;-;1;-;-;-;-;1;-;1;-;1;1;-;532
"420895 JARDINOPOLIS";-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;7;5;3;3;3;5;4;2;5;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;42
"420900 JOACABA";-;-;-;-;-;-;1;-;-;-;1;-;2;2;1;1;1;3;1;2;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;19
"420910 JOINVILLE";-;155;181;289;367;625;2266;2662;207;559;614;1227;2309;3527;4895;5515;5932;5638;6584;6176;5061;3760;3112;2380;2039;1436;1075;803;598;464;282;176;117;107;83;67;45;42;44;44;25;18;11;6;6;19;11;20;35;160;342;314;354;-;72784
"420915 JOSE BOITEUX";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"420917 JUPIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"420930 LAGES";-;-;2;-;1;3;3;-;-;-;2;1;3;4;1;3;3;5;4;3;2;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;43
"420940 LAGUNA";-;-;1;1;-;-;-;1;-;-;-;-;-;-;1;-;2;3;-;1;2;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;16
"420945 LAJEADO GRANDE";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"420950 LAURENTINO";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;2;-;1;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"420960 LAURO MULLER";-;-;-;-;-;-;1;-;-;-;-;-;1;-;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;6
"420985 LINDOIA DO SUL";-;-;-;-;-;1;-;-;-;-;1;-;-;1;-;2;3;4;2;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16
"420990 LONTRAS";-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"421000 LUIZ ALVES";-;-;2;-;1;2;-;-;-;-;-;-;-;-;1;-;1;4;-;3;1;1;-;2;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20
"421003 LUZERNA";-;-;-;-;-;1;-;1;-;-;-;2;-;-;-;-;-;4;-;1;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"421010 MAFRA";-;-;-;-;-;2;1;2;-;-;-;-;-;1;1;1;4;3;2;4;1;1;1;-;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27
"421020 MAJOR GERCINO";-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"421030 MAJOR VIEIRA";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"421040 MARACAJA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"421050 MARAVILHA";-;1;2;1;16;16;14;32;45;140;317;324;559;638;536;395;387;244;286;147;65;14;5;1;2;1;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;1;-;-;4194
"421055 MAREMA";-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;-;-;2;4;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"421060 MASSARANDUBA";-;-;-;-;3;-;5;2;-;-;1;-;1;-;-;3;2;2;4;2;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;30
"421080 MELEIRO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"421085 MIRIM DOCE";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"421090 MODELO";-;-;-;-;-;-;-;-;-;-;-;-;-;1;6;4;3;4;3;1;1;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25
"421100 MONDAI";-;-;-;-;1;1;5;8;5;32;42;91;182;216;204;248;285;171;136;70;39;15;10;4;-;1;-;2;-;-;1;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;1772
"421110 MONTE CASTELO";-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"421120 MORRO DA FUMACA";-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"421125 MORRO GRANDE";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"421130 NAVEGANTES";-;1;2;6;8;22;64;61;-;2;5;17;35;100;138;158;205;182;222;276;237;135;118;79;99;46;30;41;14;14;16;17;4;4;1;-;3;4;3;-;-;-;-;-;-;1;-;1;-;2;7;5;3;-;2388
"421140 NOVA ERECHIM";-;-;-;-;-;-;-;-;-;-;-;-;4;4;8;2;5;7;5;2;1;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;41
"421145 NOVA ITABERABA";-;2;-;-;-;-;-;-;-;-;2;1;4;23;15;9;9;19;17;5;11;2;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;2;4;4;1;-;137
"421150 NOVA TRENTO";-;2;-;1;-;1;-;1;-;-;1;5;2;8;11;13;14;12;10;9;5;2;4;1;-;2;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;2;-;-;-;-;1;-;1;-;-;-;110
"421160 NOVA VENEZA";-;1;1;-;-;-;-;1;-;-;-;-;-;-;-;1;1;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"421165 NOVO HORIZONTE";-;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"421170 ORLEANS";-;-;2;-;-;-;-;-;-;-;-;-;-;-;1;1;1;2;-;-;-;-;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;13
"421175 OTACILIO COSTA";-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"421180 OURO";-;-;-;-;-;-;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"421185 OURO VERDE";-;-;-;-;-;-;-;-;-;-;2;-;1;1;2;1;1;2;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
"421187 PAIAL";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;1;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"421189 PAINEL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"421190 PALHOCA";-;12;26;45;104;200;308;284;253;346;587;839;1082;1267;1238;1214;1036;904;899;704;522;384;341;181;144;94;72;25;19;14;12;15;4;6;12;5;7;17;22;14;20;15;18;11;7;15;10;5;3;3;8;9;12;-;13394
"421200 PALMA SOLA";-;-;-;1;1;1;-;-;2;-;-;1;1;3;1;-;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15
"421205 PALMEIRA";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"421210 PALMITOS";-;-;-;-;5;-;7;10;6;44;137;118;280;288;266;254;184;139;160;66;55;18;18;8;13;8;1;1;2;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2;-;2092
"421220 PAPANDUVA";-;-;-;-;-;-;2;-;-;-;1;-;-;-;-;-;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"421223 PARAISO";-;-;-;-;1;-;-;-;-;-;1;-;3;3;5;3;7;4;2;2;1;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;36
"421225 PASSO DE TORRES";-;-;-;-;-;2;-;1;-;1;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;7
"421227 PASSOS MAIA";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"421230 PAULO LOPES";-;-;-;-;-;2;-;-;1;-;2;-;4;2;7;5;3;9;13;8;9;11;6;3;1;1;1;2;-;-;-;-;-;4;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;1;-;1;1;-;99
"421240 PEDRAS GRANDES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2
"421250 PENHA";-;10;12;22;37;33;11;2;3;2;6;4;7;28;22;38;55;61;79;100;85;45;47;25;26;14;17;16;2;3;3;2;-;2;2;1;2;1;2;1;3;-;3;8;3;2;-;2;1;-;2;1;2;-;855
"421260 PERITIBA";-;-;-;-;-;-;-;-;-;1;2;3;12;17;17;14;23;12;11;6;4;4;1;-;-;-;-;1;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;131
"421265 PESCARIA BRAVA";-;-;-;-;-;-;2;-;-;-;-;-;-;-;2;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"421270 PETROLANDIA";-;-;1;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"421280 BALNEARIO PICARRAS";-;2;6;18;11;27;18;2;1;-;3;1;13;24;24;50;53;59;68;76;96;53;41;26;24;18;10;11;8;2;3;1;5;1;-;-;-;-;1;-;-;-;2;1;1;1;-;2;-;2;2;1;1;-;769
"421290 PINHALZINHO";-;-;-;-;-;-;-;3;-;3;6;6;20;19;17;15;19;7;18;13;4;4;2;3;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;162
"421300 PINHEIRO PRETO";-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"421310 PIRATUBA";-;-;-;1;-;-;1;1;-;-;-;-;4;9;8;8;6;10;9;15;9;11;2;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;97
"421315 PLANALTO ALEGRE";-;-;-;-;2;-;-;-;1;1;2;-;-;1;-;1;-;1;3;4;3;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22
"421320 POMERODE";-;1;4;3;2;7;13;24;-;1;1;-;-;-;4;1;6;-;2;7;1;3;-;-;2;-;-;-;1;-;-;-;-;-;1;-;-;-;-;1;1;3;-;1;-;-;-;-;-;-;-;1;-;-;91
"421330 PONTE ALTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"421335 PONTE ALTA DO NORTE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"421340 PONTE SERRADA";-;-;-;-;-;-;1;-;-;-;-;1;1;-;1;1;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"421350 PORTO BELO";-;1;-;1;1;2;15;23;1;4;7;6;10;63;70;80;88;115;150;125;117;69;56;35;51;32;14;11;9;1;1;3;-;-;1;-;-;-;-;-;-;-;1;-;1;-;-;1;-;-;-;-;-;-;1165
"421360 PORTO UNIAO";-;-;-;2;-;1;1;2;1;1;-;1;2;-;-;-;1;1;2;1;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;19
"421370 POUSO REDONDO";-;2;-;-;-;-;-;-;-;-;-;-;1;2;1;1;-;-;-;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;12
"421380 PRAIA GRANDE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"421390 PRESIDENTE CASTELLO BRANCO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"421400 PRESIDENTE GETULIO";-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;1;1;2;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"421415 PRINCESA";-;-;-;1;-;-;2;-;-;3;4;3;4;3;6;4;10;7;5;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53
"421420 QUILOMBO";-;-;-;-;-;1;4;-;-;3;5;15;37;45;49;47;63;47;48;37;38;12;5;3;3;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;465
"421430 RANCHO QUEIMADO";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;5
"421440 RIO DAS ANTAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"421450 RIO DO CAMPO";-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"421460 RIO DO OESTE";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"421470 RIO DOS CEDROS";-;-;2;-;-;-;2;2;1;-;1;-;1;-;1;-;-;1;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"421480 RIO DO SUL";-;-;-;1;-;1;1;1;-;1;1;1;2;-;4;1;5;4;5;5;5;1;1;1;1;3;1;-;-;-;-;-;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;1;-;-;51
"421490 RIO FORTUNA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;4
"421500 RIO NEGRINHO";-;-;-;-;-;1;2;-;-;-;-;-;-;-;1;2;1;-;2;-;1;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"421507 RIQUEZA";-;-;-;-;-;-;-;-;-;-;2;1;5;8;14;12;23;7;14;6;10;2;2;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;109
"421510 RODEIO";-;-;-;-;2;2;-;2;-;-;1;3;3;-;-;5;7;2;1;1;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;-;34
"421520 ROMELANDIA";-;-;-;-;-;1;10;20;23;69;73;50;42;29;21;10;9;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;360
"421530 SALETE";-;-;-;-;-;2;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"421535 SALTINHO";-;-;-;-;-;-;1;-;-;-;-;2;3;5;4;2;7;6;13;7;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;52
"421540 SALTO VELOSO";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"421545 SANGAO";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;6
"421550 SANTA CECILIA";-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"421555 SANTA HELENA";-;1;2;-;-;1;1;3;4;11;7;11;13;11;11;4;11;13;8;6;3;1;-;-;-;3;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;126
"421560 SANTA ROSA DE LIMA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"421565 SANTA ROSA DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"421567 SANTA TEREZINHA";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"421568 SANTA TEREZINHA DO PROGRESSO";-;-;-;-;-;-;1;-;-;-;6;9;11;15;25;29;31;36;62;29;23;8;3;4;1;2;-;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;299
"421569 SANTIAGO DO SUL";-;-;-;-;-;-;-;-;1;-;-;1;-;2;1;1;8;8;15;7;3;5;3;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;58
"421570 SANTO AMARO DA IMPERATRIZ";-;1;3;1;3;4;2;-;1;-;10;16;28;39;37;40;47;27;30;43;41;22;17;19;11;7;4;3;1;4;1;3;1;-;1;2;1;-;1;-;-;-;2;1;-;1;1;1;-;2;-;1;2;-;482
"421575 SAO BERNARDINO";-;-;-;-;-;-;-;-;-;-;-;-;1;2;3;-;-;1;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"421580 SAO BENTO DO SUL";-;1;3;-;3;3;1;-;-;-;2;1;3;3;2;2;3;2;4;3;3;1;4;3;1;1;-;3;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;54
"421590 SAO BONIFACIO";-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;-;7
"421600 SAO CARLOS";-;-;-;1;-;1;1;5;-;1;-;-;4;10;11;21;29;27;26;14;9;6;1;2;1;2;1;1;-;-;-;1;1;-;-;4;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;181
"421605 SAO CRISTOVAO DO SUL";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"421610 SAO DOMINGOS";-;-;-;-;-;-;-;-;-;-;-;-;1;3;6;6;4;6;7;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;34
"421620 SAO FRANCISCO DO SUL";-;10;12;36;54;42;72;30;1;19;9;15;61;74;116;115;192;255;260;224;198;178;111;88;85;44;31;22;20;11;5;8;12;3;4;3;3;-;1;-;3;-;5;6;1;4;2;4;2;-;3;3;2;-;2459
"421625 SAO JOAO DO OESTE";-;-;-;-;3;1;3;3;3;4;6;4;6;12;18;13;13;15;16;13;7;6;3;2;3;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;155
