2020
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de residência";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"510645 PLANALTO DA SERRA";-;9;7;25;28;58;55;59;39;29;20;18;35;18;22;17;23;15;10;18;13;8;17;3;3;1;3;-;6;1;-;3;2;3;-;1;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;1;1;-;573
"510650 POCONE";-;6;16;24;23;43;43;36;32;38;28;24;11;12;8;11;6;5;6;6;2;6;3;6;3;4;2;2;2;2;3;1;1;4;-;-;-;1;1;1;-;-;-;-;-;-;1;-;-;-;-;-;2;-;425
"510665 PONTAL DO ARAGUAIA";-;9;19;18;18;32;26;32;20;12;6;9;6;10;10;8;4;3;6;5;4;7;7;2;4;7;3;1;1;2;-;-;4;1;4;3;-;2;1;1;-;1;1;2;1;1;1;3;15;9;7;8;9;-;365
"510670 PONTE BRANCA";-;8;8;20;8;15;13;18;18;27;24;21;11;13;11;9;6;3;9;2;-;-;-;1;1;-;1;-;-;1;-;-;2;-;-;-;-;-;-;-;-;1;1;-;-;1;3;3;2;12;9;6;1;-;289
"510675 PONTES E LACERDA";-;27;38;45;41;60;52;39;47;60;67;79;77;107;87;122;85;97;115;65;62;60;36;55;39;39;23;18;28;14;13;17;6;11;4;8;4;3;6;9;1;1;4;5;1;4;6;3;7;8;16;7;5;-;1833
"510677 PORTO ALEGRE DO NORTE";-;6;8;8;3;3;2;-;1;4;1;1;2;5;5;3;2;3;1;1;2;-;-;-;1;-;1;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;8;5;9;40;55;45;17;-;244
"510680 PORTO DOS GAUCHOS";-;5;8;6;6;7;6;14;29;22;8;20;18;16;31;16;13;19;17;18;19;17;20;11;8;12;10;7;5;4;4;-;1;2;2;-;-;-;1;2;1;1;2;1;1;-;2;-;3;5;2;3;3;-;428
"510682 PORTO ESPERIDIAO";-;2;1;-;2;6;8;2;1;5;10;6;11;1;6;4;1;3;8;10;12;17;23;7;13;18;10;11;17;20;30;17;9;9;12;5;3;-;4;1;2;1;1;1;-;4;1;-;-;1;-;-;-;-;336
"510685 PORTO ESTRELA";-;3;6;2;8;5;3;8;2;1;4;8;6;3;7;3;5;6;2;5;3;2;-;1;1;2;1;-;-;-;-;-;-;1;1;2;1;-;-;1;-;-;1;-;-;4;3;1;3;-;2;1;2;-;120
"510700 POXOREO";-;7;16;32;17;24;29;23;12;10;13;12;14;16;10;7;9;4;8;7;9;7;6;6;3;1;3;3;-;-;-;2;-;-;-;-;-;2;-;-;-;-;-;-;-;-;3;3;2;3;6;5;10;-;344
"510704 PRIMAVERA DO LESTE";-;161;223;305;299;328;487;384;310;307;360;387;399;419;461;468;438;426;427;338;276;278;213;190;161;165;145;123;103;89;83;70;66;46;40;30;29;26;24;23;21;27;13;16;24;26;33;41;48;62;66;72;48;6;9610
"510706 QUERENCIA";-;3;4;6;2;7;7;13;19;83;122;162;189;173;110;121;112;86;57;64;49;59;40;22;19;30;16;11;14;5;2;1;3;4;2;1;1;2;4;1;1;1;1;-;2;6;1;5;1;3;1;1;1;-;1650
"510710 SAO JOSE DOS QUATRO MARCOS";-;4;3;1;1;3;2;-;-;2;-;2;3;5;11;12;18;8;13;5;8;9;3;4;1;6;5;8;1;5;3;2;2;2;3;1;1;2;3;-;4;2;5;3;-;2;1;1;-;-;-;-;-;-;180
"510715 RESERVA DO CABACAL";-;2;1;1;3;2;6;7;4;10;8;15;12;16;15;16;13;12;8;13;6;1;2;10;3;4;2;1;1;1;1;1;1;1;1;1;2;1;-;6;-;-;-;-;1;1;-;4;2;-;1;-;3;-;222
"510718 RIBEIRAO CASCALHEIRA";-;1;-;-;2;8;3;6;3;4;6;-;9;5;9;9;10;6;5;7;4;3;4;8;4;1;4;3;8;7;2;6;2;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;151
"510719 RIBEIRAOZINHO";-;10;22;9;29;20;27;11;4;-;2;1;8;2;9;3;6;-;4;4;2;-;1;-;1;1;-;-;-;-;-;1;-;-;3;1;-;4;-;-;-;-;1;-;-;1;-;1;-;-;1;1;5;-;195
"510720 RIO BRANCO";-;2;5;9;7;3;1;3;1;-;-;-;2;1;-;1;2;-;-;-;-;-;1;2;-;-;2;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;45
"510724 SANTA CARMEM";-;32;31;27;28;34;32;13;18;19;11;18;14;11;6;9;15;6;13;14;9;8;8;3;3;7;3;2;7;4;2;-;2;1;-;-;3;1;1;1;1;1;-;2;-;1;4;4;7;8;15;22;21;-;502
"510726 SANTO AFONSO";-;-;4;1;-;1;1;3;3;2;1;-;-;1;-;-;1;1;1;1;1;-;3;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;2;-;-;-;2;2;1;7;8;4;1;-;4;-;-;59
"510729 SAO JOSE DO POVO";-;9;4;11;7;13;7;4;5;5;11;2;3;5;3;3;3;2;4;5;5;4;6;8;1;-;6;3;1;1;-;4;-;-;2;-;-;1;-;-;-;-;3;1;-;2;3;3;2;5;4;5;4;-;180
"510730 SAO JOSE DO RIO CLARO";-;9;3;13;11;15;18;21;12;25;30;27;34;46;41;42;66;69;40;30;40;34;25;18;15;20;16;18;9;13;13;8;2;6;2;3;3;2;-;2;6;2;3;2;2;-;-;4;2;2;6;4;1;-;835
"510735 SAO JOSE DO XINGU";-;3;5;7;10;5;11;20;6;3;4;1;5;4;-;1;2;10;2;4;-;1;1;2;2;-;2;-;-;-;-;-;-;-;1;1;1;4;-;3;5;4;3;4;3;9;16;13;10;9;6;1;-;-;204
"510740 SAO PEDRO DA CIPA";-;-;-;1;-;5;5;1;4;3;1;2;5;8;4;7;1;6;8;3;4;2;2;1;2;1;2;-;1;-;-;1;-;1;-;-;-;-;-;1;-;-;-;-;1;-;1;-;-;-;-;-;-;-;84
"510757 RONDOLANDIA";-;5;-;3;7;-;2;9;8;15;2;6;5;9;12;6;8;2;-;-;-;1;-;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;-;-;108
"510760 RONDONOPOLIS";-;57;78;91;121;146;119;139;118;171;243;175;183;154;175;259;264;186;195;153;141;120;112;115;105;84;58;54;42;38;19;33;27;17;21;16;22;24;23;18;36;31;15;21;20;29;17;35;30;43;22;26;24;-;4465
"510770 ROSARIO OESTE";-;3;5;4;6;5;4;1;3;14;14;25;13;19;10;26;20;21;18;19;19;25;10;16;14;10;6;4;10;9;11;8;6;3;2;3;2;9;4;3;-;1;-;4;-;1;-;1;1;3;1;-;-;-;416
"510774 SANTA CRUZ DO XINGU";-;7;3;1;2;8;7;3;3;-;2;-;2;1;4;3;1;-;4;1;3;2;4;3;-;-;-;-;-;2;1;1;-;1;-;-;-;1;4;3;2;2;8;17;11;18;2;3;2;-;1;1;1;-;145
"510775 SALTO DO CEU";-;1;1;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;7
"510776 SANTA RITA DO TRIVELATO";-;4;11;8;5;4;3;5;1;6;11;12;5;15;18;15;19;24;15;6;10;3;10;9;4;2;2;6;-;5;3;2;-;3;1;1;1;1;7;15;15;13;6;10;8;17;15;8;9;8;5;-;-;-;386
"510777 SANTA TEREZINHA";-;1;-;1;-;2;-;-;1;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;1;-;-;-;1;-;-;-;-;-;-;11
"510779 SANTO ANTONIO DO LESTE";-;1;6;6;7;10;5;9;9;9;7;12;21;8;6;5;13;7;3;5;4;-;-;-;2;4;5;1;-;-;2;1;1;-;-;-;1;-;1;2;-;-;-;-;-;-;1;1;2;1;-;1;1;-;180
"510780 SANTO ANTONIO DO LEVERGER";-;6;3;3;7;1;2;4;2;1;2;10;19;21;16;12;30;9;3;1;6;5;6;2;10;6;2;5;1;1;4;5;-;1;4;1;1;1;4;2;1;2;2;-;1;4;8;5;16;10;4;3;2;-;277
"510785 SAO FELIX DO ARAGUAIA";-;1;6;8;3;3;7;7;-;4;1;3;8;-;4;1;4;5;5;3;3;2;6;-;-;1;-;-;1;2;3;1;-;-;-;-;-;-;-;-;3;-;-;-;-;-;1;-;-;-;-;-;-;-;96
"510787 SAPEZAL";-;4;6;16;30;33;36;35;44;46;66;80;74;88;87;101;73;72;57;41;34;50;35;21;24;23;16;16;9;7;11;7;5;7;2;6;4;5;5;-;4;2;4;1;-;6;5;11;10;1;2;4;2;-;1328
"510788 SERRA NOVA DOURADA";-;1;2;-;1;1;-;-;1;4;2;4;4;2;2;-;-;2;-;2;1;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;35
"510790 SINOP";-;381;545;611;717;908;893;719;545;469;437;419;351;250;248;244;229;227;235;238;286;232;225;198;170;136;101;98;96;81;68;61;51;53;47;30;23;33;26;28;17;32;32;29;19;47;44;53;56;72;60;46;97;-;11313
"510792 SORRISO";-;132;160;163;196;216;211;194;170;135;187;195;181;229;258;289;335;291;298;242;208;224;161;138;124;128;89;85;57;53;41;36;33;25;28;13;17;20;21;12;22;29;24;28;25;29;49;42;96;126;125;104;74;14;6382
"510794 TABAPORA";-;11;14;12;19;16;22;30;15;20;14;30;29;27;26;21;28;32;51;55;47;17;21;14;15;12;14;12;12;7;7;9;8;5;1;1;-;1;-;-;-;1;1;-;3;-;-;-;1;5;5;7;9;2;709
"510795 TANGARA DA SERRA";-;111;117;219;344;462;357;236;131;212;179;202;173;135;143;168;204;186;187;108;94;66;63;82;31;40;46;30;17;16;13;26;10;13;13;3;6;6;14;5;7;8;12;21;25;18;15;36;39;40;56;28;19;-;4792
"510800 TAPURAH";-;35;45;72;65;55;62;30;42;37;26;30;31;37;31;31;38;32;27;25;23;19;10;6;6;12;1;2;1;6;3;4;9;19;6;13;16;10;5;3;3;1;5;5;6;12;19;25;58;61;43;24;16;-;1203
"510805 TERRA NOVA DO NORTE";-;36;31;25;37;23;25;15;21;15;18;12;14;9;15;16;18;34;15;26;36;33;20;10;28;12;17;16;5;5;1;1;5;2;1;2;4;3;1;2;5;3;3;1;3;11;17;15;24;17;14;16;2;-;740
"510810 TESOURO";-;-;-;-;-;-;-;3;9;4;5;2;3;10;5;4;6;3;5;4;6;9;5;3;5;4;6;4;1;2;-;3;3;-;3;2;1;-;1;2;4;1;1;-;-;-;-;-;-;-;1;-;-;-;130
"510820 TORIXOREU";-;22;13;28;17;7;6;5;7;11;15;8;8;6;5;4;3;2;3;1;-;1;1;-;-;-;1;3;2;-;4;-;-;-;-;1;-;-;1;2;-;2;7;6;1;6;6;8;5;11;6;13;3;-;261
"510830 UNIAO DO SUL";-;9;11;10;9;7;10;15;5;5;13;13;11;27;20;22;36;47;38;29;22;16;19;17;10;5;2;5;1;1;-;5;-;1;-;1;2;2;-;1;3;2;1;3;3;-;-;4;1;1;-;7;3;-;475
"510835 VALE DE SAO DOMINGOS";-;3;-;3;1;1;4;1;-;3;1;5;1;1;1;2;9;7;1;-;2;1;5;-;1;3;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;59
"510840 VARZEA GRANDE";-;27;31;23;46;50;93;73;54;59;80;71;66;49;47;73;85;101;92;65;100;73;56;43;29;33;28;24;23;20;19;18;15;25;17;11;12;15;11;12;8;10;9;11;8;10;10;8;15;17;13;5;8;1;1902
"510850 VERA";-;22;18;20;7;7;13;12;5;14;20;20;27;30;38;28;31;28;28;41;41;27;38;29;15;15;14;3;2;7;1;-;2;2;-;-;1;-;-;-;-;-;3;2;4;3;3;5;11;9;8;7;3;-;664
"510860 VILA RICA";-;11;2;6;8;3;1;4;4;2;2;3;-;7;2;7;6;3;5;9;10;5;7;4;1;2;-;-;2;-;-;-;1;2;1;-;1;-;-;-;2;-;3;2;2;6;9;10;16;18;16;6;3;-;214
"510880 NOVA GUARITA";-;49;53;54;25;18;9;12;6;13;8;7;11;15;7;2;5;6;3;4;1;4;1;-;-;1;1;-;-;1;2;1;4;-;7;1;5;2;1;-;1;-;6;7;9;2;-;6;5;7;16;14;6;-;418
"510885 NOVA MARILANDIA";-;3;10;3;7;7;6;5;2;3;5;6;3;4;5;8;7;6;5;2;8;3;3;-;-;5;-;-;1;-;1;-;-;1;-;-;-;-;1;-;-;-;-;-;1;1;-;1;3;2;2;6;3;-;139
"510890 NOVA MARINGA";-;2;4;12;11;11;9;16;17;18;17;13;6;9;25;45;24;18;13;16;8;14;6;18;11;12;7;5;1;9;1;1;-;3;-;1;2;1;1;1;-;1;-;1;-;-;-;-;1;-;-;2;1;-;394
"510895 NOVA MONTE VERDE";-;7;9;16;13;9;17;12;17;13;11;13;8;7;14;2;8;13;2;11;3;10;9;9;3;10;4;5;3;3;1;1;4;-;1;-;-;3;1;1;-;-;-;-;3;2;2;1;4;3;4;2;3;-;297
" MUNICIPIO IGNORADO - GO";-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"520005 ABADIA DE GOIAS";-;13;6;12;21;23;17;20;16;28;16;26;23;17;11;22;10;10;17;15;19;4;11;7;8;5;8;-;1;2;2;-;2;1;1;2;2;3;3;3;2;6;6;3;-;8;12;14;36;47;41;28;5;-;615
"520010 ABADIANIA";-;72;39;37;25;48;55;36;35;33;29;53;63;57;48;91;110;70;48;65;57;42;29;34;28;25;16;7;8;4;3;5;7;2;1;3;1;-;1;1;2;5;1;1;-;1;3;4;9;12;43;54;61;-;1484
"520013 ACREUNA";-;9;5;13;23;47;56;32;27;30;28;33;19;24;26;58;66;53;67;39;27;19;21;21;13;2;9;7;3;5;2;2;6;2;3;1;3;-;-;1;1;2;2;-;3;4;2;1;1;5;2;5;5;-;835
"520015 ADELANDIA";-;5;1;4;4;6;10;9;5;7;7;13;9;14;13;5;3;1;2;1;2;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;-;-;-;1;-;1;6;6;1;3;2;-;-;-;3;4;-;-;151
"520017 AGUA FRIA DE GOIAS";-;2;6;5;6;22;4;5;3;6;11;3;6;10;9;15;18;25;16;15;11;7;5;4;4;2;4;1;1;1;-;-;1;-;1;-;2;1;-;-;-;3;-;-;-;1;-;1;1;5;4;2;-;1;250
"520020 AGUA LIMPA";-;1;3;1;3;4;1;-;-;-;-;1;1;2;1;3;3;-;7;4;2;4;13;2;2;1;1;3;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;66
"520025 AGUAS LINDAS DE GOIAS";-;748;565;377;355;250;189;148;148;199;360;329;318;338;472;343;158;373;205;279;245;145;235;251;220;160;89;60;78;61;49;26;42;43;34;34;33;32;32;50;38;34;43;64;57;125;193;298;201;261;544;489;274;4;10698
"520030 ALEXANIA";-;26;58;109;116;289;267;62;12;20;22;36;47;37;51;83;69;75;76;95;72;43;40;15;31;20;19;14;3;3;1;2;6;6;1;1;2;-;3;5;1;3;3;2;3;1;6;4;6;7;9;8;10;-;1900
"520050 ALOANDIA";-;4;2;-;2;-;1;-;1;1;2;3;8;4;3;7;10;10;8;2;1;3;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;77
"520055 ALTO HORIZONTE";-;39;9;15;30;20;15;23;3;6;6;6;3;2;6;7;8;15;7;5;7;5;11;7;14;11;5;4;3;4;7;6;13;7;11;7;5;9;1;1;1;5;2;8;2;10;4;8;10;13;19;7;4;-;456
"520060 ALTO PARAISO DE GOIAS";-;12;9;24;32;33;41;15;1;7;5;4;5;9;9;13;18;26;30;16;26;16;11;17;13;18;11;10;3;6;2;-;-;1;-;-;2;-;-;-;1;-;-;5;2;1;1;5;-;-;-;4;4;-;468
"520080 ALVORADA DO NORTE";-;5;8;9;11;16;15;19;5;8;7;10;8;8;15;20;13;13;4;5;6;6;7;7;4;2;2;4;3;1;-;-;3;2;-;-;-;1;-;-;-;1;-;-;1;-;1;-;-;-;-;-;-;-;250
"520082 AMARALINA";-;-;2;7;4;6;8;4;-;2;-;-;1;-;-;1;1;-;2;1;3;-;-;2;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;48
"520085 AMERICANO DO BRASIL";-;8;14;22;29;33;28;33;33;51;47;55;61;49;30;35;35;21;21;26;12;10;4;2;5;2;1;-;3;-;-;-;-;6;-;-;3;1;-;-;-;1;-;1;2;1;1;-;5;8;13;17;5;-;734
"520090 AMORINOPOLIS";-;5;5;8;8;11;13;14;7;6;14;12;9;15;16;10;16;26;19;15;12;8;8;5;1;1;2;1;1;2;1;-;-;1;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;2;1;1;-;-;278
"520110 ANAPOLIS";-;460;483;755;1037;1575;1354;626;466;604;828;1088;1186;1216;1417;1440;1615;1903;1749;1578;1192;985;894;675;667;560;385;291;201;166;103;109;83;60;52;69;85;62;45;59;47;47;48;35;45;45;42;72;103;83;115;150;146;5;29106
"520120 ANHANGUERA";-;-;-;-;1;1;2;2;3;-;-;2;5;1;3;1;2;4;2;1;-;-;-;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;35
"520130 ANICUNS";-;8;13;16;20;46;56;43;41;52;75;118;109;106;123;107;85;45;42;27;24;12;9;8;3;11;7;2;2;8;5;3;5;2;2;3;6;3;2;2;-;-;-;3;1;4;3;4;2;5;7;2;3;-;1285
"520140 APARECIDA DE GOIANIA";1;2067;2031;2223;2047;2470;2537;2115;1715;1999;1879;1737;1841;1909;1797;1817;1747;1906;1976;1787;1660;1263;1515;1282;1030;1069;836;782;633;541;460;633;590;685;550;628;533;649;666;593;679;574;604;564;622;933;1001;1199;1154;1218;1194;1058;1026;27;66052
"520145 APARECIDA DO RIO DOCE";-;-;-;15;5;7;3;1;6;7;9;6;5;18;6;6;3;5;8;2;-;3;1;-;1;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;1;4;-;-;-;2;15;15;8;1;-;-;165
"520150 APORE";-;6;2;11;13;4;14;7;2;9;4;5;5;6;3;9;3;4;7;21;9;13;11;-;-;-;1;-;-;-;1;-;2;2;-;1;-;7;2;2;-;-;1;1;-;1;1;1;-;-;-;1;-;-;192
"520160 ARACU";-;8;7;3;14;16;16;25;9;22;7;3;7;1;9;3;4;6;1;1;1;1;-;1;3;2;1;1;-;-;4;3;1;5;1;1;-;-;1;1;-;-;1;-;-;-;-;-;1;2;2;4;1;-;200
"520170 ARAGARCAS";-;8;9;19;15;16;21;19;11;18;12;12;11;13;12;13;5;3;5;5;3;5;2;3;2;-;2;5;3;4;3;3;2;1;3;2;3;2;2;3;-;-;-;2;1;2;-;-;3;1;1;6;12;-;308
"520180 ARAGOIANIA";-;8;11;10;12;21;31;20;16;27;37;51;41;27;14;15;32;21;29;18;19;10;8;8;7;2;4;1;4;-;2;1;2;3;2;2;1;-;1;-;1;2;1;-;-;2;1;2;3;6;2;-;2;-;540
"520215 ARAGUAPAZ";-;2;4;3;9;14;15;11;10;6;7;20;21;26;30;27;25;29;33;19;16;6;6;1;3;1;1;-;-;-;2;-;-;1;-;3;2;2;6;3;-;3;-;1;3;2;-;4;-;-;1;-;6;-;384
"520235 ARENOPOLIS";-;6;10;4;12;13;14;8;13;8;4;19;7;12;14;12;7;19;10;10;16;5;-;3;7;3;-;3;4;-;-;1;-;-;-;1;2;1;-;-;-;1;-;-;2;-;-;-;-;-;-;2;-;-;253
"520250 ARUANA";-;8;32;11;11;14;7;15;16;12;9;9;16;9;29;41;22;15;12;12;16;13;3;11;6;4;5;14;1;7;8;8;2;16;5;10;5;6;8;2;2;5;4;3;5;15;1;15;10;7;18;13;9;-;557
"520260 AURILANDIA";-;25;14;37;58;57;42;17;4;7;4;9;13;8;28;19;14;7;15;12;11;9;3;7;8;3;4;-;1;-;-;2;-;-;-;1;1;-;1;1;-;-;1;-;3;-;2;2;2;2;3;1;1;-;459
"520280 AVELINOPOLIS";-;1;3;4;4;4;7;16;6;11;11;9;8;1;5;7;5;8;2;7;2;-;1;1;1;-;-;-;-;-;-;-;2;-;-;-;-;-;1;-;-;-;-;-;2;-;3;-;2;3;5;2;1;-;145
"520310 BALIZA";-;10;4;6;11;5;8;2;3;1;1;1;-;1;-;-;1;1;1;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;1;-;62
"520320 BARRO ALTO";-;24;26;24;39;72;52;28;25;16;24;25;16;7;13;19;22;18;17;19;22;17;21;16;20;9;14;7;3;12;4;7;8;8;10;6;8;10;11;8;8;12;9;15;11;14;28;30;25;24;24;26;14;-;947
"520330 BELA VISTA DE GOIAS";-;31;51;38;89;81;109;117;94;87;130;136;104;106;108;98;112;126;91;78;60;42;33;36;23;30;20;6;17;7;7;2;6;1;2;2;1;1;3;2;1;5;4;5;5;5;3;5;11;9;17;16;11;-;2184
"520340 BOM JARDIM DE GOIAS";-;15;22;24;25;26;31;19;10;10;13;11;3;7;7;5;1;7;7;4;2;1;5;1;1;-;-;-;1;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;1;-;-;3;4;4;4;3;-;279
"520350 BOM JESUS DE GOIAS";-;2;5;5;15;14;16;13;11;33;48;118;158;134;128;119;86;78;74;75;40;26;17;12;7;10;12;6;6;1;4;1;3;5;-;-;-;4;-;1;1;1;2;2;4;1;4;1;6;4;3;9;-;1;1326
"520355 BONFINOPOLIS";-;15;21;18;44;7;7;7;6;7;2;3;6;7;7;5;4;5;3;6;2;1;4;-;2;-;1;1;1;1;-;-;-;3;-;1;-;1;1;2;1;1;-;-;-;1;1;1;1;1;1;1;1;-;211
"520357 BONOPOLIS";-;-;-;1;1;1;5;7;-;4;-;5;8;8;7;8;14;6;4;6;1;1;3;1;3;4;2;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;104
"520360 BRAZABRANTES";-;5;7;5;12;32;10;16;10;7;6;6;8;7;3;5;3;3;2;3;1;-;4;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;1;-;-;-;-;-;-;-;-;161
"520380 BRITANIA";-;12;4;12;20;24;38;29;9;28;26;39;26;22;18;5;2;24;34;8;22;7;7;10;-;1;1;-;-;-;-;-;1;-;1;-;1;2;2;1;2;1;-;1;1;3;1;-;-;2;8;10;3;-;468
"520390 BURITI ALEGRE";-;4;3;19;24;12;33;15;19;41;62;53;31;39;30;18;9;31;18;13;9;11;13;10;11;6;7;1;3;1;-;1;-;-;1;-;1;-;1;-;-;1;1;3;4;4;1;5;3;8;5;-;-;-;585
"520393 BURITI DE GOIAS";-;3;4;4;6;9;5;5;3;7;4;7;7;12;18;16;20;20;16;8;1;6;3;-;6;1;4;-;-;1;1;1;-;1;-;-;-;-;-;3;1;2;3;2;9;3;4;13;13;9;7;3;1;-;272
"520396 BURITINOPOLIS";-;-;4;13;9;5;7;14;-;9;3;7;12;11;7;-;6;3;3;1;9;1;-;2;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;1;1;-;-;-;-;131
"520400 CABECEIRAS";-;2;3;6;6;8;19;16;3;4;5;3;4;5;9;27;19;21;33;27;21;27;14;27;11;17;11;6;1;2;6;1;1;2;-;-;-;-;-;-;-;1;1;-;-;-;1;-;1;-;1;1;-;-;373
"520410 CACHOEIRA ALTA";-;4;3;1;8;8;8;10;7;6;17;13;9;16;14;21;28;13;34;25;11;7;6;4;6;6;4;3;6;12;6;9;4;3;2;1;2;4;1;-;1;2;-;-;-;1;1;2;2;2;2;1;2;-;358
"520420 CACHOEIRA DE GOIAS";-;-;-;1;1;6;2;-;2;-;1;-;1;-;4;6;1;5;4;4;-;-;1;-;1;1;-;-;-;-;1;1;2;-;-;-;-;4;-;1;-;-;-;-;-;2;2;-;1;-;-;1;-;-;56
"520425 CACHOEIRA DOURADA";-;1;-;1;-;7;7;4;4;5;9;11;10;8;11;7;8;6;14;7;5;3;5;4;-;1;-;2;-;1;-;1;1;-;-;-;2;-;-;-;-;-;1;1;-;-;1;-;-;-;-;1;-;-;149
"520430 CACU";-;35;43;80;102;77;110;74;80;58;51;43;35;41;41;39;27;13;15;16;14;16;5;10;6;6;7;2;1;1;-;1;2;3;2;-;-;-;-;-;4;4;1;1;3;5;7;10;23;46;47;40;19;-;1266
"520440 CAIAPONIA";-;25;27;35;50;44;63;44;23;33;27;24;38;46;47;58;79;120;76;57;53;15;20;18;8;11;3;5;2;-;4;2;1;5;1;1;-;2;1;2;2;-;2;-;3;2;1;4;9;6;4;5;6;-;1114
"520450 CALDAS NOVAS";-;44;79;122;114;228;358;256;105;155;172;179;199;250;187;196;218;267;306;260;144;106;76;64;50;43;18;22;11;10;14;15;6;9;4;5;8;4;10;14;12;13;11;13;13;15;21;27;20;25;25;20;7;-;4550
"520455 CALDAZINHA";-;2;3;-;6;3;1;4;3;13;9;11;14;8;11;9;8;8;16;8;2;2;1;2;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;4;1;2;-;6;-;-;160
"520460 CAMPESTRE DE GOIAS";-;1;2;4;8;10;13;16;11;14;22;22;24;22;25;14;13;9;10;7;10;1;1;2;1;1;1;-;-;1;1;2;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;1;-;-;-;3;-;274
"520465 CAMPINACU";-;5;23;14;13;7;21;17;4;15;6;2;13;-;1;6;1;7;6;15;7;3;4;1;2;1;3;1;-;-;-;-;-;-;-;-;1;1;-;1;2;2;4;1;3;6;6;3;12;11;10;3;-;-;264
"520470 CAMPINORTE";-;32;19;46;60;62;109;67;23;29;16;22;25;24;19;21;31;22;7;18;5;4;7;4;4;6;2;1;2;3;-;1;-;-;1;3;2;3;2;3;2;3;5;-;4;3;5;4;8;9;8;13;5;7;781
"520480 CAMPO ALEGRE DE GOIAS";-;3;6;8;9;21;14;9;6;6;16;12;27;19;51;35;19;17;18;14;5;1;3;3;1;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;3;2;-;332
"520485 CAMPO LIMPO DE GOIAS";-;9;15;11;13;27;22;13;10;8;8;16;28;28;17;25;21;12;25;22;11;22;15;21;10;6;9;11;6;8;8;7;8;2;5;2;5;6;5;1;4;1;1;2;1;3;1;2;4;-;-;5;4;-;526
